,vehicleid,delaytime,,
516,NE0503,6.767693281,,
517,NE0539,6.655337095,,
518,NE0550,6.47082448,,
519,SW0564,6.607964754,,
520,SW0570,6.606629133,,
521,SN1496,65.40888381,,
522,SE1511,56.68227291,,
523,NS1498,63.3452363,,
524,NW1488,76.84607387,,
525,NS1499,63.04160023,,
526,NW1491,72.35108471,,
527,SN1518,48.71119261,,
528,SE1525,45.00261426,,
529,NS1504,61.82628322,,
530,NW1493,71.11181235,,
531,SN1532,42.86701322,,
532,SE1533,42.87262535,,
533,NS1510,58.20069885,,
534,NW1502,63.94980979,,
535,SN1544,39.53798008,,
536,NS1521,49.09118819,,
537,NW1509,5.92626214,,
538,NS1536,5.949751616,,
539,NW1523,5.940770626,,
540,NS1549,5.954287291,,
541,NW1531,5.911978245,,
542,SN1578,6.283235073,,
543,NS1554,5.955065727,,
544,NW1538,5.925801992,,
545,NS1558,5.950952291,,
546,NW1547,5.9161098,,
547,NW1553,5.914743662,,
548,NW1562,5.955041409,,
549,NW1568,5.959469557,,
550,NW1569,5.9611516,,
551,SE1582,6.311323404,,
552,SE1584,6.294348717,,
553,NW1586,6.00615716,,
554,SE1588,6.299374104,,
555,NW1589,6.014793158,,
556,SE1590,6.301417589,,
557,ES0513,80.82686877,,
558,WN0516,78.40055895,,
559,ES0515,78.12729597,,
560,WN0522,74.0785768,,
561,ES0517,76.50714159,,
562,WN0537,68.84154582,,
563,ES0526,71.49913764,,
564,WN0546,65.46145749,,
565,ES0528,71.45728469,,
566,WN0557,53.11841941,,
567,ES0530,6.27540493,,
568,WN0561,6.521384239,,
569,ES0563,6.2154603,,
570,WN0572,6.44153142,,
571,ES0593,6.141516685,,
572,WN0573,6.406134605,,
573,ES0601,6.124005556,,
574,WN0574,6.377007008,,
575,WN0606,6.461147547,,
576,ES0605,6.253132343,,
577,WN0612,6.606559753,,
578,WN0615,6.604204416,,
579,EN1552,80.07408428,,
580,EW1559,71.09463835,,
581,EW1560,70.79463959,,
582,WE1555,79.87063527,,
583,WS1556,79.58773494,,
584,EN1575,57.96895981,,
585,EW1565,64.87200236,,
586,WE1571,61.94481206,,
587,WS1576,58.06586814,,
588,EN1579,51.41620946,,
589,EW1566,64.90774965,,
590,WE1581,49.10861087,,
591,WS1580,50.33113551,,
592,EN1585,43.9850626,,
593,EW1567,64.68538308,,
594,WE1592,39.27407813,,
595,WS1597,35.37919998,,
596,EW1577,6.777904749,,
597,WE1607,7.073903799,,
598,EW1608,6.714692831,,
599,WE1610,7.023338795,,
600,EW1614,6.600754976,,
601,WE1616,6.730576038,,
602,WE1620,6.480449438,,
603,EW1633,6.169632196,,
604,EN1636,6.179880619,,
605,EW1635,6.149491787,,
606,WE1630,6.430329323,,
607,EW1639,6.08917284,,
608,WE1646,6.546673059,,
609,WS1647,6.575330496,,
610,EW1649,6.302827835,,
611,EW1651,6.308691978,,
612,SW0583,65.71925735,,
613,NE0599,52.53957391,,
614,SW0587,64.5308249,,
615,NE0611,42.70017743,,
616,SW0591,60.28707457,,
617,NE0617,40.81516218,,
618,SW0596,57.26249313,,
619,NE0622,37.20313644,,
620,SW0602,6.582884789,,
621,NE0625,6.569853544,,
622,SW0613,6.575619221,,
623,NE0628,6.557962179,,
624,SW0631,6.594744205,,
625,NE0643,6.529299736,,
626,NE0654,6.504280806,,
627,NE0667,6.592486143,,
628,SW0668,6.580872774,,
629,NE0673,6.684980154,,
630,SW0672,6.584388018,,
631,NE0676,6.442271233,,
632,NE0679,6.798309326,,
633,NS1594,81.7314744,,
634,NW1595,81.77928114,,
635,SN1600,77.62128592,,
636,SE1609,70.233706,,
637,NS1603,72.35902643,,
638,NW1598,77.71972108,,
639,NS1604,72.41915679,,
640,SE1619,62.25829887,,
641,SN1621,60.78166533,,
642,NW1623,59.35741401,,
643,NS1618,63.61257601,,
644,SE1632,50.92830443,,
645,SN1624,60.92633629,,
646,NW1626,58.89435315,,
647,NS1627,56.19777441,,
648,SN1634,51.93350434,,
649,SE1641,47.24564409,,
650,NW1629,55.32797241,,
651,NS1637,50.37999129,,
652,SN1648,7.456044197,,
653,SE1666,7.469055653,,
654,NW1669,7.133105278,,
655,NS1638,7.123344898,,
656,SN1650,7.486011267,,
657,SE1677,7.509186983,,
658,NW1670,7.118893623,,
659,NS1640,7.061993837,,
660,SN1652,7.240148306,,
661,NW1685,6.854334354,,
662,NS1642,6.795517683,,
663,SN1655,7.071721077,,
664,NS1653,6.652436972,,
665,SN1671,6.925071716,,
666,NS1658,6.5030756,,
667,SN1686,6.8273561,,
668,NS1663,6.485022783,,
669,SN1692,6.829576969,,
670,NS1678,6.414904356,,
671,SN1693,6.744172096,,
672,SE1699,6.71854043,,
673,NS1689,6.302303791,,
674,SN1696,6.640307903,,
675,NS1694,6.222770929,,
676,NW1701,6.683026791,,
677,NS1697,6.745460272,,
678,NS1700,6.82245326,,
679,NS1705,6.804989338,,
680,SE1706,6.711028576,,
681,SE1707,6.500958204,,
682,SE1708,6.507962465,,
683,SN1710,6.359729767,,
684,ES0660,52.5018239,,
685,WN0644,69.23039722,,
686,ES0665,48.01194263,,
687,WN0645,68.73827529,,
688,ES0674,42.29193258,,
689,WN0691,30.88065052,,
690,ES0687,32.99225712,,
691,ES0688,32.982373,,
692,WN0725,6.601742029,,
693,ES0726,6.298686743,,
694,WN0729,6.581730127,,
695,ES0730,6.299331665,,
696,WN0737,6.878798723,,
697,WN0741,6.928879976,,
698,ES0738,6.622147322,,
699,EN1656,80.49289632,,
700,EW1657,80.18430281,,
701,WE1682,58.56434035,,
702,WS1675,65.84066296,,
703,EN1661,77.50342965,,
704,EW1659,79.91099644,,
705,WE1683,58.5698657,,
706,EN1664,75.65589857,,
707,EW1662,77.19633436,,
708,WS1695,53.63273454,,
709,WE1702,46.72506237,,
710,EN1698,51.50928235,,
711,EW1684,58.84429216,,
712,WE1704,45.06398439,,
713,EN1714,32.36111665,,
714,EW1709,36.88921499,,
715,WE1711,37.86406231,,
716,EN1718,6.327908516,,
717,WE1722,6.581811905,,
718,EN1732,6.242212296,,
719,WE1727,6.488212109,,
720,WE1744,6.448459864,,
721,EW1746,6.20485568,,
722,EW1750,6.299068451,,
723,WE1751,6.573225975,,
724,EN1754,6.308174372,,
725,EW1757,6.308024883,,
726,SW0680,81.89141679,,
727,SW0681,81.5820055,,
728,NE0703,66.5912416,,
729,SW0690,78.80793405,,
730,NE0728,41.66533828,,
731,SW0721,44.35727358,,
732,NE0733,38.68174791,,
733,SW0724,44.34985161,,
734,NE0743,33.80329251,,
735,NE0752,6.516984701,,
736,NE0764,6.583500624,,
737,SW0767,6.606776476,,
738,SW0768,6.605289459,,
739,NE0780,6.584475756,,
740,NE0782,6.608203411,,
741,SN1712,81.6233325,,
742,SN1717,77.57267475,,
743,SE1716,78.20520353,,
744,NS1713,80.29365706,,
745,NW1719,72.57042003,,
746,SE1723,69.38994908,,
747,NS1715,78.68769765,,
748,SN1740,57.95295691,,
749,NW1734,59.63307571,,
750,SE1731,66.27670646,,
751,NS1720,72.31203556,,
752,SN1742,58.19354534,,
753,NW1747,49.59876251,,
754,SE1736,61.02136755,,
755,NS1735,60.69411302,,
756,SN1748,51.06850433,,
757,NW1769,23.27864313,,
758,SE1749,50.80532169,,
759,NS1745,6.688797235,,
760,SN1766,6.990246534,,
761,NW1775,6.6712358,,
762,SE1785,6.889627218,,
763,NS1753,6.56600523,,
764,SN1770,6.862870455,,
765,NW1784,6.522657871,,
766,NS1755,6.431683064,,
767,SN1781,6.776798725,,
768,NS1758,6.291768312,,
769,SE1792,6.61537981,,
770,NS1760,6.016445398,,
771,NS1761,5.971323013,,
772,NS1776,5.779796124,,
773,NW1797,5.984093428,,
774,SN1800,6.30600667,,
775,SE1807,6.354295731,,
776,ES0739,81.57912588,,
777,ES0756,65.46151853,,
778,WN0790,28.33290458,,
779,ES0759,56.83914781,,
780,WN0802,18.83656979,,
781,ES0762,55.66243505,,
782,WN0804,17.35760546,,
783,ES0771,47.88463593,,
784,WN0814,8.594890118,,
785,ES0788,6.407340765,,
786,ES0791,6.37016964,,
787,ES0794,6.322051764,,
788,ES0796,6.20825696,,
789,ES0798,6.193586111,,
790,ES0801,6.117295027,,
791,ES0808,6.080474854,,
792,WN0825,6.601476908,,
793,WN0826,6.628044844,,
794,ES0829,6.294058323,,
795,EN1778,66.46789503,,
796,EW1763,76.38005352,,
797,WE1765,74.00278854,,
798,WS1773,70.15309286,,
799,EW1772,70.43314457,,
800,EN1795,50.25252485,,
801,EW1774,69.5765059,,
