,vehicleid,transtime
430,NW14,1709217030.750441
431,NW13,1709217030.7535465
432,NW12,1709217030.756238
433,NW11,1709217030.760881
434,NW10,1709217030.7640698
435,SW04,1709217030.7673745
436,SW03,1709217030.7703168
437,SW02,1709217030.7731707
438,SW01,1709217030.7765417
439,SW00,1709217030.7797263
440,SN14,1709217030.7835226
441,SN13,1709217030.78687
442,SN12,1709217030.7899227
443,SN11,1709217030.7955937
444,SN10,1709217030.7981741
445,SE14,1709217030.8009443
446,SE13,1709217030.8037379
447,SE12,1709217030.8061705
448,SE11,1709217030.8088071
449,SE10,1709217030.8133054
450,WN04,1709217030.8162558
451,WN03,1709217030.819836
452,WN02,1709217030.8225513
453,WN01,1709217030.828606
454,WN00,1709217030.8313084
455,WE14,1709217030.8342285
456,WE13,1709217030.8370788
457,WE12,1709217030.8401387
458,WE11,1709217030.8427913
459,WE10,1709217030.8456578
460,WS14,1709217030.8501525
461,WS13,1709217030.853875
462,WS12,1709217030.8564281
463,WS11,1709217030.8584366
464,WS10,1709217030.8613868
465,ES04,1709217030.8638573
466,ES03,1709217030.8665702
467,ES02,1709217030.8691816
468,ES01,1709217030.8729243
469,ES00,1709217030.8754194
470,EW14,1709217030.877693
471,EW13,1709217030.879818
472,EW12,1709217030.8827815
473,EW11,1709217030.8858016
474,EW10,1709217030.8875914
475,EN14,1709217030.889577
476,EN13,1709217030.893311
477,EN12,1709217030.8957338
478,EN11,1709217030.898283
479,EN10,1709217030.9006774
480,NE04,1709217030.9042695
481,NE03,1709217030.907174
482,NE02,1709217030.9109726
483,NE01,1709217030.9157724
484,NE00,1709217030.9180703
485,NS14,1709217030.9205644
486,NS13,1709217030.9233527
487,NS12,1709217030.927133
488,NS11,1709217030.9306972
489,NS10,1709217030.9336226
490,NW14,1709217030.9365313
491,NW13,1709217030.938956
492,NW12,1709217030.9422672
493,NW11,1709217030.9484878
494,NW10,1709217030.9508457
495,SW04,1709217030.9531353
496,SW03,1709217030.9562716
497,SW02,1709217030.9615521
498,SW01,1709217030.9656594
499,SW00,1709217030.968149
500,SN14,1709217030.970573
501,SN13,1709217030.9728343
502,SN12,1709217030.9759643
503,SN11,1709217030.9792218
504,SN10,1709217030.9818957
505,SE14,1709217030.9846528
506,SE13,1709217030.987278
507,SE12,1709217030.989901
508,SE11,1709217030.9938629
509,SE10,1709217030.9973476
510,WN04,1709217030.999904
511,WN03,1709217031.0024836
512,WN02,1709217031.005295
513,WN01,1709217031.007825
514,WN00,1709217031.012205
515,WE14,1709217031.0149152
516,WE13,1709217031.0179157
517,WE12,1709217031.0205307
518,WE11,1709217031.0233946
