,vehicleid,transtime
705,ES04,1709227340.6056054
706,ES03,1709227340.6095364
707,ES02,1709227340.6123178
708,ES01,1709227340.6146514
709,ES00,1709227340.619204
710,EW14,1709227340.6217396
711,EW13,1709227340.624479
712,EW12,1709227340.6272798
713,EW11,1709227340.62983
714,EW10,1709227340.6323183
715,EN14,1709227340.6346982
716,EN13,1709227340.6372743
717,EN12,1709227340.6396077
718,EN11,1709227340.642133
719,EN10,1709227340.644655
720,NE04,1709227340.6489751
721,NE03,1709227340.6513956
722,NE02,1709227340.653581
723,NE01,1709227340.655789
724,NE00,1709227340.6581893
725,NS14,1709227340.6604908
726,NS13,1709227340.662879
727,NS12,1709227340.665308
728,NS11,1709227340.6685412
729,NS10,1709227340.6720212
730,NW14,1709227340.6748269
731,NW13,1709227340.6772487
732,NW12,1709227340.679703
733,NW11,1709227340.6822853
734,NW10,1709227340.6861744
735,SW04,1709227340.6877558
736,SW03,1709227340.6892936
737,SW02,1709227340.692312
738,SW01,1709227340.6950653
739,SW00,1709227340.6976821
740,SN14,1709227340.700212
741,SN13,1709227340.7026024
742,SN12,1709227340.7050197
743,SN11,1709227340.708842
744,SN10,1709227340.7124066
745,SE14,1709227340.7147026
746,SE13,1709227340.7166705
747,SE12,1709227340.7189302
748,SE11,1709227340.7211134
749,SE10,1709227340.7231002
750,WN04,1709227340.7270892
751,WN03,1709227340.729311
752,WN02,1709227340.7317803
753,WN01,1709227340.7337048
754,WN00,1709227340.7356975
755,WE14,1709227340.7380805
756,WE13,1709227340.7405834
757,WE12,1709227340.7430458
758,WE11,1709227340.7454188
759,WE10,1709227340.7477348
760,WS14,1709227340.7499573
761,WS13,1709227340.7524376
762,WS12,1709227340.7549376
763,WS11,1709227340.7571328
764,WS10,1709227340.759921
765,ES04,1709227340.762084
766,ES03,1709227340.7642305
767,ES02,1709227340.7672093
768,ES01,1709227340.7694542
769,ES00,1709227340.7715602
770,EW14,1709227340.7737293
771,EW13,1709227340.7758658
772,EW12,1709227340.7782834
773,EW11,1709227340.7806027
774,EW10,1709227340.7830608
775,EN14,1709227340.7854924
776,EN13,1709227340.788067
777,EN12,1709227340.7903392
778,EN11,1709227340.7928143
779,EN10,1709227340.795394
780,NE04,1709227340.8004062
781,NE03,1709227340.8028605
