,vehicleid,recievetime
182,NE00,1709217032.1139786
183,NS14,1709217032.1191475
184,NS13,1709217032.123186
185,NS12,1709217032.127856
186,NS11,1709217032.1321757
187,NS10,1709217032.1439917
188,NW14,1709217032.148801
189,NW13,1709217032.1528292
190,NW12,1709217032.1580582
191,NW11,1709217032.162773
192,NW10,1709217032.1670272
193,SW04,1709217032.1716452
194,SW03,1709217032.1776903
195,SW02,1709217032.1818607
196,SW01,1709217032.18594
197,SW00,1709217032.1951327
198,SN14,1709217032.2003548
199,SN13,1709217032.2113392
200,SN12,1709217032.217472
201,SN11,1709217032.2215896
202,SN10,1709217032.2267172
203,SE14,1709217032.2311099
204,SE13,1709217032.2356396
205,SE12,1709217032.2398303
206,SE11,1709217032.2483213
207,SE10,1709217032.253603
208,WN04,1709217032.2590392
209,WN03,1709217032.2640088
210,WN02,1709217032.2685628
211,WN01,1709217032.2733083
212,WN00,1709217032.2776215
213,WE14,1709217032.2824671
214,WE13,1709217032.2867324
215,WE12,1709217032.2909186
216,WE11,1709217032.2963014
217,WE10,1709217032.300665
218,WS14,1709217032.3053625
219,WS13,1709217032.3113315
220,WS12,1709217032.3165216
221,WS11,1709217032.3259485
222,WS10,1709217032.330623
223,ES04,1709217032.3370063
224,ES03,1709217032.3430233
225,ES02,1709217032.3474863
226,ES01,1709217032.352142
227,ES00,1709217032.3582785
228,EW14,1709217032.363268
229,EW13,1709217032.3677297
230,EW12,1709217032.3708887
231,EW11,1709217032.3767107
232,EW10,1709217032.38158
233,EN14,1709217032.387338
234,EN13,1709217032.3955345
235,EN12,1709217032.400162
236,EN11,1709217032.4044979
237,EN10,1709217032.410818
238,NE04,1709217032.4163127
239,NE03,1709217032.421399
240,NE02,1709217032.4268274
241,NE01,1709217032.431235
242,NE00,1709217032.4359157
243,NS14,1709217032.440833
244,NS13,1709217032.4502995
245,NS12,1709217032.4555602
246,NS11,1709217032.46094
247,NS10,1709217032.4676483
248,NW14,1709217032.472487
249,NW13,1709217032.4776297
250,NW12,1709217032.485965
251,NW11,1709217032.4908059
252,NW10,1709217032.4970639
253,SW04,1709217032.5016866
254,SW03,1709217032.5062115
