,vehicleid,transtime
389,SN17,1709600882.7940588
390,SE15,1709600882.8024654
391,SE18,1709600882.8063653
392,SE19,1709600882.8097315
393,ES02,1709600883.0449731
394,ES03,1709600883.047609
395,EN14,1709600883.0559373
396,EN110,1709600883.060588
397,EW10,1709600883.072351
398,EW11,1709600883.0788414
399,SW06,1709600883.0869613
400,SN17,1709600883.0938747
401,SE15,1709600883.1018424
402,SE18,1709600883.106263
403,SE19,1709600883.1103413
404,ES02,1709600883.3433483
405,ES03,1709600883.3453004
406,EN14,1709600883.3527293
407,EN110,1709600883.3573468
408,EW10,1709600883.3635054
409,EW11,1709600883.3669245
410,SW06,1709600883.3740163
411,SN17,1709600883.3805428
412,SE15,1709600883.3884616
413,SE18,1709600883.3919542
414,SE19,1709600883.3954487
415,ES02,1709600883.644979
416,ES03,1709600883.6478136
417,EN14,1709600883.6568096
418,EN110,1709600883.6603901
419,EW10,1709600883.667849
420,EW11,1709600883.6717112
421,SW06,1709600883.6792612
422,SN17,1709600883.6865077
423,SE15,1709600883.6929357
424,SE18,1709600883.6970038
425,SE19,1709600883.7010498
426,ES02,1709600883.947083
427,ES03,1709600883.9518197
428,EN14,1709600883.9591053
429,EN110,1709600883.9621828
430,EW10,1709600883.9721997
431,EW11,1709600883.9759123
432,SW06,1709600883.983286
433,SN17,1709600883.9905515
434,SE15,1709600883.9954
435,SE18,1709600883.998327
436,SE19,1709600884.0043213
437,ES02,1709600884.243773
438,ES03,1709600884.2452583
439,EN14,1709600884.2516599
440,EN110,1709600884.2553341
441,EW10,1709600884.2617624
442,EW11,1709600884.2682009
443,SW06,1709600884.2741222
444,SN17,1709600884.2798026
445,SE15,1709600884.2863235
446,SE18,1709600884.2893724
447,SE19,1709600884.292665
448,ES02,1709600884.5440974
449,ES03,1709600884.546055
450,EN14,1709600884.5546253
451,EN110,1709600884.5584586
452,EW10,1709600884.5654955
453,EW11,1709600884.5715387
454,SW06,1709600884.5775943
455,SN17,1709600884.5842998
456,SE15,1709600884.5900888
457,SE18,1709600884.5927687
458,SE19,1709600884.5960245
459,ES02,1709600884.8441787
460,ES03,1709600884.846466
461,EN14,1709600884.859325
462,EN110,1709600884.863949
463,EW10,1709600884.8771508
464,EW11,1709600884.8810256
465,SW06,1709600884.8905227
466,SN17,1709600884.8965933
467,SE15,1709600884.907744
468,SE18,1709600884.9112873
469,SE19,1709600884.9212124
470,ES02,1709600885.1551404
471,ES03,1709600885.1581302
472,EN14,1709600885.1696281
473,EN110,1709600885.173282
474,EW10,1709600885.1790493
