# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
50.3897096;-12.22;-0.81;2.1055195;-0.0093556;8;0
50.5896687;-12.2;-0.81;2.1036619;-0.0092245;8;0
50.7896279;-12.17;-0.81;2.1018305;-0.0090935;8;0
50.9895871;-12.15;-0.81;2.1000253;-0.0089625;8;0
51.1895462;-12.11;-0.81;2.0982462;-0.0088317;8;0
51.3895054;-12.09;-0.81;2.0964933;-0.0087009;8;0
51.5894646;-12.05;-0.81;2.0947665;-0.0085704;8;0
51.7894237;-12.01;-0.81;2.0930658;-0.0084401;8;0
51.9893829;-12;-0.81;2.0913912;-0.0083097;8;0
52.1893421;-11.96;-0.81;2.0897426;-0.0081796;8;0
52.3893012;-11.95;-0.81;2.08812;-0.0080494;8;0
52.5892604;-11.91;-0.81;2.0865235;-0.0079194;8;0
52.7892196;-11.85;-0.81;2.0849529;-0.0077894;8;0
52.9891787;-11.84;-0.81;2.0834083;-0.0076596;8;0
53.1891379;-11.78;-0.81;2.0818897;-0.0075299;8;0
53.389097;-11.76;-0.81;2.080397;-0.0074002;8;0
53.5890562;-11.73;-0.81;2.0789302;-0.0072707;8;0
53.7890154;-11.71;-0.81;2.0774893;-0.0071412;8;0
53.9889745;-11.66;-0.81;2.0760743;-0.0070118;8;0
54.1889337;-11.62;-0.81;2.0746851;-0.0068825;8;0
54.3888929;-11.61;-0.81;2.0733218;-0.0067533;8;0
54.588852;-11.58;-0.81;2.0719844;-0.0066242;8;0
54.7888112;-11.56;-0.81;2.0706727;-0.0064952;8;0
54.9887704;-11.48;-0.81;2.0693868;-0.0063663;8;0
55.1887295;-11.45;-0.81;2.0681267;-0.0062374;8;0
55.3886887;-11.44;-0.81;2.0668923;-0.0061086;8;0
55.5886479;-11.43;-0.81;2.0656837;-0.0059799;8;0
55.788607;-11.39;-0.81;2.0645008;-0.0058513;8;0
55.9885662;-11.37;-0.81;2.0633437;-0.0057228;8;0
56.1885254;-11.36;-0.81;2.0622122;-0.0055943;8;0
56.3884845;-11.34;-0.81;2.0611064;-0.0054659;8;0
56.5884437;-11.31;-0.81;2.0600263;-0.0053376;8;0
56.7884029;-11.26;-0.81;2.0589718;-0.0052094;8;0
56.988362;-11.25;-0.81;2.0579429;-0.0050812;8;0
57.1883212;-11.19;-0.81;2.0569397;-0.0049531;8;0
57.3882803;-11.15;-0.81;2.0559621;-0.004825;8;0
57.5882395;-11.09;-0.81;2.0550101;-0.0046971;8;0
57.7881987;-11.06;-0.81;2.0540837;-0.0045692;8;0
57.9881578;-11;-0.81;2.0531828;-0.0044413;8;0
58.188117;-10.99;-0.81;2.0523075;-0.0043135;8;0
58.3880762;-10.95;-0.81;2.0514578;-0.0041858;8;0
58.5880353;-10.93;-0.81;2.0506335;-0.0040582;8;0
58.7879945;-10.88;-0.81;2.0498348;-0.0039306;8;0
58.9879537;-10.84;-0.81;2.0490616;-0.0038031;8;0
59.1879128;-10.83;-0.81;2.0483139;-0.0036756;8;0
59.387872;-10.78;-0.81;2.0475916;-0.0035482;8;0
59.5878312;-10.74;-0.81;2.0468949;-0.0034209;8;0
59.7877903;-10.73;-0.81;2.0462236;-0.0032937;8;0
59.9877495;-10.67;-0.81;2.0455777;-0.0031664;8;0
60.1877087;-10.64;-0.81;2.0449572;-0.0030393;8;0
60.3876678;-10.62;-0.81;2.0443622;-0.0029122;8;0
60.587627;-10.58;-0.81;2.0437926;-0.0027852;8;0
60.7875862;-10.57;-0.81;2.0432483;-0.0026583;8;0
60.9875453;-10.53;-0.81;2.0427295;-0.0025314;8;0
61.1875045;-10.48;-0.81;2.042236;-0.0024046;8;0
61.3874636;-10.47;-0.81;2.0417678;-0.0022778;8;0
61.5874228;-10.43;-0.81;2.041325;-0.0021511;8;0
61.787382;-10.4;-0.81;2.0409076;-0.0020245;8;0
61.9873411;-10.39;-0.81;2.0405154;-0.0018979;8;0
62.1873003;-10.35;-0.81;2.0401486;-0.0017714;8;0
62.3872595;-10.3;-0.81;2.039807;-0.0016449;8;0
62.5872186;-10.29;-0.81;2.0394907;-0.0015186;8;0
62.7871778;-10.22;-0.81;2.0391997;-0.0013923;8;0
62.987137;-10.21;-0.81;2.0389339;-0.001266;8;0
63.1870961;-10.17;-0.81;2.0386934;-0.0011399;8;0
63.3870553;-10.16;-0.81;2.0384781;-0.0010137;8;0
63.5870145;-10.1;-0.81;2.038288;-0.0008877;8;0
63.7869736;-10.07;-0.81;2.038123;-0.0007617;8;0
63.9869328;-10.05;-0.81;2.0379833;-0.0006358;8;0
64.186892;-10.01;-0.81;2.0378688;-0.00051;8;0
64.3868511;-10;-0.81;2.0377794;-0.0003842;8;0
64.5868103;-9.95;-0.81;2.0377151;-0.0002586;8;0
64.7867695;-9.9;-0.81;2.0376759;-0.0001332;8;0
64.9867286;-9.86;-0.81;2.0376618;-0.0000081;8;0
65.1866878;-9.84;-0.81;2.0376726;0.0001158;8;0
65.3866469;-9.81;-0.81;2.0377081;0.0002397;8;0
65.5866061;-9.79;-0.81;2.0377682;0.0003598;8;0
65.7865653;-9.75;-0.81;2.037852;0.0004785;8;0
65.9865244;-9.7;-0.81;2.0379598;0.0006072;8;0
66.1864836;-9.69;-0.81;2.0380976;0.0007711;8;0
66.3864428;-9.65;-0.81;2.0382682;0.0009351;8;0
66.5864019;-9.64;-0.81;2.0384715;0.001098;8;0
66.7863611;-9.6;-0.81;2.0387073;0.0012605;8;0
66.9863203;-9.59;-0.81;2.0389755;0.0014204;8;0
67.1862794;-9.53;-0.81;2.0392746;0.0015709;8;0
67.3862386;-9.49;-0.81;2.0396038;0.0017215;8;0
67.5861978;-9.48;-0.81;2.0399631;0.0018719;8;0
67.7861569;-9.44;-0.81;2.0403524;0.0020223;8;0
67.9861161;-9.43;-0.81;2.0407718;0.0021725;8;0
68.1860753;-9.39;-0.81;2.0412212;0.0023227;8;0
68.3860344;-9.33;-0.81;2.0417007;0.0024728;8;0
68.5859936;-9.29;-0.81;2.0422101;0.0026228;8;0
68.7859527;-9.27;-0.81;2.0427496;0.0027727;8;0
68.9859119;-9.24;-0.81;2.043319;0.0029225;8;0
69.1858711;-9.22;-0.81;2.0439183;0.0030722;8;0
69.3858302;-9.18;-0.81;2.0445476;0.0032219;8;0
69.5857894;-9.13;-0.81;2.0452068;0.0033715;8;0
69.7857486;-9.12;-0.81;2.0458959;0.003521;8;0
69.9857077;-9.05;-0.81;2.0466149;0.0036704;8;0
70.1856669;-9.04;-0.81;2.0473638;0.0038197;8;0
70.3856261;-9;-0.81;2.0481425;0.003969;8;0
70.5855852;-8.99;-0.81;2.0489511;0.0041182;8;0
70.7855444;-8.94;-0.81;2.0497894;0.0042673;8;0
70.9855036;-8.9;-0.81;2.0506576;0.0044163;8;0
71.1854627;-8.88;-0.81;2.0515556;0.0045652;8;0
71.3854219;-8.85;-0.81;2.0524833;0.0047141;8;0
71.5853811;-8.83;-0.81;2.0534408;0.0048628;8;0
71.7853402;-8.79;-0.81;2.0544281;0.0050115;8;0
71.9852994;-8.74;-0.81;2.055445;0.0051601;8;0
72.1852586;-8.73;-0.81;2.0564917;0.0053086;8;0
72.3852177;-8.69;-0.81;2.057568;0.0054571;8;0
72.5851769;-8.68;-0.81;2.0586741;0.0056055;8;0
72.785136;-8.64;-0.81;2.0598098;0.0057538;8;0
72.9850952;-8.63;-0.81;2.0609751;0.0059021;8;0
