# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
66.3864428;5.63;-8.97;2.0382682;0.0009351;8;0
66.5864019;5.63;-8.93;2.0384715;0.001098;8;0
66.7863611;5.63;-8.88;2.0387073;0.0012605;8;0
66.9863203;5.63;-8.84;2.0389755;0.0014204;8;0
67.1862794;5.63;-8.8;2.0392746;0.0015709;8;0
67.3862386;5.63;-8.76;2.0396038;0.0017215;8;0
67.5861978;5.63;-8.71;2.0399631;0.0018719;8;0
67.7861569;5.63;-8.67;2.0403524;0.0020223;8;0
67.9861161;5.63;-8.63;2.0407718;0.0021725;8;0
68.1860753;5.63;-8.59;2.0412212;0.0023227;8;0
68.3860344;5.63;-8.55;2.0417007;0.0024728;8;0
68.5859936;5.63;-8.5;2.0422101;0.0026228;8;0
68.7859527;5.63;-8.46;2.0427496;0.0027727;8;0
68.9859119;5.63;-8.42;2.043319;0.0029225;8;0
69.1858711;5.63;-8.38;2.0439183;0.0030722;8;0
69.3858302;5.63;-8.33;2.0445476;0.0032219;8;0
69.5857894;5.63;-8.29;2.0452068;0.0033715;8;0
69.7857486;5.63;-8.26;2.0458959;0.003521;8;0
69.9857077;5.63;-8.22;2.0466149;0.0036704;8;0
70.1856669;5.63;-8.18;2.0473638;0.0038197;8;0
70.3856261;5.63;-8.13;2.0481425;0.003969;8;0
70.5855852;5.63;-8.11;2.0489511;0.0041182;8;0
70.7855444;5.63;-8.08;2.0497894;0.0042673;8;0
70.9855036;5.63;-8.04;2.0506576;0.0044163;8;0
71.1854627;5.63;-8;2.0515556;0.0045652;8;0
71.3854219;5.63;-7.95;2.0524833;0.0047141;8;0
71.5853811;5.63;-7.91;2.0534408;0.0048628;8;0
71.7853402;5.63;-7.87;2.0544281;0.0050115;8;0
71.9852994;5.63;-7.83;2.055445;0.0051601;8;0
72.1852586;5.63;-7.79;2.0564917;0.0053086;8;0
72.3852177;5.63;-7.75;2.057568;0.0054571;8;0
72.5851769;5.63;-7.71;2.0586741;0.0056055;8;0
72.785136;5.63;-7.67;2.0598098;0.0057538;8;0
72.9850952;5.63;-7.63;2.0609751;0.0059021;8;0
73.1850544;5.63;-7.61;2.0621701;0.0060502;8;0
73.3850135;5.64;-7.57;2.0633947;0.0061983;8;0
73.5849727;5.64;-7.53;2.0646489;0.0063463;8;0
73.7849319;5.64;-7.49;2.0659327;0.0064942;8;0
