,starttime,endtime,,
4780,1709168091,1709168091,,0
4781,1709168092,1709168092,,1.00136E-05
4782,1709168092,1709168092,,1.00136E-05
4783,1709168092,1709168092,,1.00136E-05
4784,1709168092,1709168092,,0
4785,1709168092,1709168092,,1.00136E-05
4786,1709168092,1709168092,,1.00136E-05
4787,1709168092,1709168092,,0
4788,1709168092,1709168092,,1.00136E-05
4789,1709168092,1709168092,,0
4790,1709168092,1709168092,,1.00136E-05
4791,1709168093,1709168093,,9.77516E-06
4792,1709168093,1709168093,,0
4793,1709168093,1709168093,,1.00136E-05
4794,1709168093,1709168093,,9.77516E-06
4795,1709168093,1709168093,,0
4796,1709168093,1709168093,,1.00136E-05
4797,1709168093,1709168093,,0
4798,1709168093,1709168093,,1.00136E-05
4799,1709168094,1709168094,,0
4800,1709168094,1709168094,,0
4801,1709168094,1709168094,,0
4802,1709168094,1709168094,,0
4803,1709168094,1709168094,,1.00136E-05
4804,1709168094,1709168094,,1.00136E-05
4805,1709168094,1709168094,,1.00136E-05
4806,1709168094,1709168094,,1.00136E-05
4807,1709168094,1709168094,,0
4808,1709168094,1709168094,,0
4809,1709168095,1709168095,,0
4810,1709168095,1709168095,,0
4811,1709168095,1709168095,,0
4812,1709168095,1709168095,,0
4813,1709168095,1709168095,,0
4814,1709168095,1709168095,,1.00136E-05
4815,1709168095,1709168095,,0
4816,1709168095,1709168095,,0
4817,1709168095,1709168095,,0
4818,1709168095,1709168095,,0
4819,1709168096,1709168096,,0
4820,1709168096,1709168096,,0
4821,1709168096,1709168096,,1.00136E-05
4822,1709168096,1709168096,,0
4823,1709168096,1709168096,,0
4824,1709168096,1709168096,,0
4825,1709168096,1709168096,,1.00136E-05
4826,1709168096,1709168096,,1.00136E-05
4827,1709168096,1709168096,,0
4828,1709168096,1709168096,,1.00136E-05
4829,1709168097,1709168097,,0
4830,1709168097,1709168097,,1.00136E-05
4831,1709168097,1709168097,,1.00136E-05
4832,1709168097,1709168097,,0
4833,1709168097,1709168097,,0
4834,1709168097,1709168097,,1.00136E-05
4835,1709168097,1709168097,,0
4836,1709168097,1709168097,,0
4837,1709168097,1709168097,,1.00136E-05
4838,1709168097,1709168097,,0
4839,1709168098,1709168098,,0
4840,1709168098,1709168098,,0
4841,1709168098,1709168098,,0
4842,1709168098,1709168098,,1.00136E-05
4843,1709168098,1709168098,,0
4844,1709168098,1709168098,,1.00136E-05
4845,1709168098,1709168098,,0
4846,1709168098,1709168098,,1.00136E-05
4847,1709168098,1709168098,,1.00136E-05
4848,1709168098,1709168098,,1.00136E-05
4849,1709168099,1709168099,,0
4850,1709168099,1709168099,,0
4851,1709168099,1709168099,,1.00136E-05
4852,1709168099,1709168099,,0
4853,1709168099,1709168099,,1.00136E-05
4854,1709168099,1709168099,,1.00136E-05
4855,1709168099,1709168099,,0
4856,1709168099,1709168099,,0
4857,1709168099,1709168099,,0
4858,1709168099,1709168099,,0
4859,1709168100,1709168100,,1.00136E-05
4860,1709168100,1709168100,,0
4861,1709168100,1709168100,,1.00136E-05
4862,1709168100,1709168100,,1.00136E-05
4863,1709168100,1709168100,,1.00136E-05
4864,1709168100,1709168100,,0
4865,1709168100,1709168100,,1.00136E-05
4866,1709168100,1709168100,,1.00136E-05
4867,1709168100,1709168100,,1.00136E-05
4868,1709168100,1709168100,,0
4869,1709168101,1709168101,,1.00136E-05
4870,1709168101,1709168101,,1.00136E-05
4871,1709168101,1709168101,,1.00136E-05
4872,1709168101,1709168101,,9.77516E-06
4873,1709168101,1709168101,,0
4874,1709168101,1709168101,,1.00136E-05
4875,1709168101,1709168101,,0
4876,1709168101,1709168101,,0
4877,1709168101,1709168101,,1.00136E-05
4878,1709168101,1709168101,,0
4879,1709168102,1709168102,,1.00136E-05
4880,1709168102,1709168102,,1.00136E-05
4881,1709168102,1709168102,,1.00136E-05
4882,1709168102,1709168102,,9.77516E-06
4883,1709168102,1709168102,,1.00136E-05
4884,1709168102,1709168102,,1.00136E-05
4885,1709168102,1709168102,,1.00136E-05
4886,1709168102,1709168102,,1.00136E-05
4887,1709168102,1709168102,,0
4888,1709168102,1709168102,,0
4889,1709168103,1709168103,,1.00136E-05
4890,1709168103,1709168103,,1.00136E-05
4891,1709168103,1709168103,,0
4892,1709168103,1709168103,,1.00136E-05
4893,1709168103,1709168103,,1.00136E-05
4894,1709168103,1709168103,,0
4895,1709168103,1709168103,,3.98159E-05
4896,1709168103,1709168103,,1.00136E-05
4897,1709168103,1709168103,,1.00136E-05
4898,1709168103,1709168103,,0
4899,1709168104,1709168104,,1.00136E-05
4900,1709168104,1709168104,,1.00136E-05
4901,1709168104,1709168104,,0
4902,1709168104,1709168104,,1.00136E-05
4903,1709168104,1709168104,,0
4904,1709168104,1709168104,,0
4905,1709168104,1709168104,,0
4906,1709168104,1709168104,,1.00136E-05
4907,1709168104,1709168104,,1.00136E-05
4908,1709168104,1709168104,,1.00136E-05
4909,1709168105,1709168105,,1.00136E-05
4910,1709168105,1709168105,,0
4911,1709168105,1709168105,,1.00136E-05
4912,1709168105,1709168105,,0
4913,1709168105,1709168105,,0
4914,1709168105,1709168105,,1.00136E-05
4915,1709168105,1709168105,,1.00136E-05
4916,1709168105,1709168105,,0
4917,1709168105,1709168105,,0
4918,1709168105,1709168105,,1.00136E-05
4919,1709168106,1709168106,,0
4920,1709168106,1709168106,,1.00136E-05
4921,1709168106,1709168106,,1.00136E-05
4922,1709168106,1709168106,,1.00136E-05
4923,1709168106,1709168106,,1.00136E-05
4924,1709168106,1709168106,,0
4925,1709168106,1709168106,,0
4926,1709168106,1709168106,,1.00136E-05
4927,1709168106,1709168106,,0
4928,1709168106,1709168106,,0
4929,1709168107,1709168107,,1.00136E-05
4930,1709168107,1709168107,,0
4931,1709168107,1709168107,,0
4932,1709168107,1709168107,,1.00136E-05
4933,1709168107,1709168107,,0
4934,1709168107,1709168107,,0
4935,1709168107,1709168107,,1.00136E-05
4936,1709168107,1709168107,,1.00136E-05
4937,1709168107,1709168107,,1.00136E-05
4938,1709168107,1709168107,,1.00136E-05
4939,1709168108,1709168108,,9.77516E-06
4940,1709168108,1709168108,,9.77516E-06
4941,1709168108,1709168108,,1.00136E-05
4942,1709168108,1709168108,,0
4943,1709168108,1709168108,,1.00136E-05
4944,1709168108,1709168108,,1.00136E-05
4945,1709168108,1709168108,,1.00136E-05
4946,1709168108,1709168108,,1.00136E-05
4947,1709168108,1709168108,,1.00136E-05
4948,1709168108,1709168108,,1.00136E-05
4949,1709168109,1709168109,,1.00136E-05
4950,1709168109,1709168109,,0
4951,1709168109,1709168109,,1.00136E-05
4952,1709168109,1709168109,,1.00136E-05
4953,1709168109,1709168109,,0
4954,1709168109,1709168109,,0
4955,1709168109,1709168109,,1.00136E-05
4956,1709168109,1709168109,,1.00136E-05
4957,1709168109,1709168109,,0
4958,1709168109,1709168109,,0
4959,1709168110,1709168110,,1.00136E-05
4960,1709168110,1709168110,,1.00136E-05
4961,1709168110,1709168110,,1.00136E-05
4962,1709168110,1709168110,,1.00136E-05
4963,1709168110,1709168110,,1.00136E-05
4964,1709168110,1709168110,,1.00136E-05
4965,1709168110,1709168110,,0
4966,1709168110,1709168110,,1.00136E-05
4967,1709168110,1709168110,,1.00136E-05
4968,1709168110,1709168110,,0
4969,1709168111,1709168111,,0
4970,1709168111,1709168111,,0
4971,1709168111,1709168111,,1.00136E-05
4972,1709168111,1709168111,,0
4973,1709168111,1709168111,,0
4974,1709168111,1709168111,,0
4975,1709168111,1709168111,,0
4976,1709168111,1709168111,,1.00136E-05
4977,1709168111,1709168111,,0
4978,1709168111,1709168111,,1.00136E-05
4979,1709168112,1709168112,,0
4980,1709168112,1709168112,,1.00136E-05
4981,1709168112,1709168112,,0
4982,1709168112,1709168112,,0
4983,1709168112,1709168112,,1.00136E-05
4984,1709168112,1709168112,,1.00136E-05
4985,1709168112,1709168112,,1.00136E-05
4986,1709168112,1709168112,,0
4987,1709168112,1709168112,,0
4988,1709168112,1709168112,,0
4989,1709168113,1709168113,,0
4990,1709168113,1709168113,,1.00136E-05
4991,1709168113,1709168113,,1.00136E-05
4992,1709168113,1709168113,,0
4993,1709168113,1709168113,,0
4994,1709168113,1709168113,,1.00136E-05
4995,1709168113,1709168113,,1.00136E-05
4996,1709168113,1709168113,,0
4997,1709168113,1709168113,,1.00136E-05
4998,1709168113,1709168113,,0
4999,1709168114,1709168114,,1.00136E-05
5000,1709168114,1709168114,,1.00136E-05
5001,1709168114,1709168114,,0
5002,1709168114,1709168114,,1.00136E-05
5003,1709168114,1709168114,,0
5004,1709168114,1709168114,,1.00136E-05
5005,1709168114,1709168114,,1.00136E-05
5006,1709168114,1709168114,,1.00136E-05
5007,1709168114,1709168114,,0
5008,1709168114,1709168114,,1.00136E-05
5009,1709168115,1709168115,,1.00136E-05
5010,1709168115,1709168115,,0
5011,1709168115,1709168115,,9.77516E-06
5012,1709168115,1709168115,,1.00136E-05
5013,1709168115,1709168115,,1.00136E-05
5014,1709168115,1709168115,,0
5015,1709168115,1709168115,,1.00136E-05
5016,1709168115,1709168115,,0
5017,1709168115,1709168115,,0
5018,1709168115,1709168115,,1.00136E-05
5019,1709168116,1709168116,,1.00136E-05
5020,1709168116,1709168116,,6.98566E-05
5021,1709168116,1709168116,,0
5022,1709168116,1709168116,,1.00136E-05
5023,1709168116,1709168116,,1.00136E-05
5024,1709168116,1709168116,,1.00136E-05
5025,1709168116,1709168116,,1.00136E-05
5026,1709168116,1709168116,,0
5027,1709168116,1709168116,,1.00136E-05
5028,1709168116,1709168116,,1.00136E-05
5029,1709168117,1709168117,,1.00136E-05
5030,1709168117,1709168117,,1.00136E-05
5031,1709168117,1709168117,,3.00407E-05
5032,1709168117,1709168117,,1.00136E-05
5033,1709168117,1709168117,,1.00136E-05
5034,1709168117,1709168117,,0.000349998
5035,1709168117,1709168117,,0
5036,1709168117,1709168117,,0
5037,1709168117,1709168117,,0
5038,1709168117,1709168117,,1.00136E-05
5039,1709168118,1709168118,,1.00136E-05
5040,1709168118,1709168118,,1.00136E-05
5041,1709168118,1709168118,,1.00136E-05
5042,1709168118,1709168118,,1.00136E-05
5043,1709168118,1709168118,,0
5044,1709168118,1709168118,,1.00136E-05
5045,1709168118,1709168118,,0
5046,1709168118,1709168118,,9.77516E-06
5047,1709168118,1709168118,,0
5048,1709168118,1709168118,,0
5049,1709168119,1709168119,,0
5050,1709168119,1709168119,,1.00136E-05
5051,1709168119,1709168119,,0
5052,1709168119,1709168119,,2.00272E-05
5053,1709168119,1709168119,,1.00136E-05
5054,1709168119,1709168119,,2.00272E-05
5055,1709168119,1709168119,,2.00272E-05
5056,1709168119,1709168119,,1.97887E-05
5057,1709168119,1709168119,,1.00136E-05
5058,1709168119,1709168119,,2.00272E-05
5059,1709168120,1709168120,,2.00272E-05
5060,1709168120,1709168120,,2.00272E-05
5061,1709168120,1709168120,,2.00272E-05
5062,1709168120,1709168120,,2.00272E-05
5063,1709168120,1709168120,,1.97887E-05
5064,1709168120,1709168120,,2.00272E-05
5065,1709168120,1709168120,,2.00272E-05
5066,1709168120,1709168120,,2.00272E-05
5067,1709168120,1709168120,,2.00272E-05
5068,1709168120,1709168120,,2.00272E-05
5069,1709168121,1709168121,,3.00407E-05
5070,1709168121,1709168121,,2.00272E-05
5071,1709168121,1709168121,,2.00272E-05
5072,1709168121,1709168121,,2.00272E-05
5073,1709168121,1709168121,,2.00272E-05
5074,1709168121,1709168121,,5.00679E-05
5075,1709168121,1709168121,,2.00272E-05
5076,1709168121,1709168121,,2.00272E-05
5077,1709168121,1709168121,,2.00272E-05
5078,1709168121,1709168121,,2.00272E-05
5079,1709168122,1709168122,,2.98023E-05
5080,1709168122,1709168122,,1.97887E-05
5081,1709168122,1709168122,,5.98431E-05
5082,1709168122,1709168122,,2.00272E-05
5083,1709168122,1709168122,,2.00272E-05
5084,1709168122,1709168122,,2.00272E-05
5085,1709168122,1709168122,,1.00136E-05
5086,1709168122,1709168122,,2.00272E-05
5087,1709168122,1709168122,,2.00272E-05
5088,1709168122,1709168122,,2.00272E-05
5089,1709168123,1709168123,,2.00272E-05
5090,1709168123,1709168123,,2.00272E-05
5091,1709168123,1709168123,,2.00272E-05
5092,1709168123,1709168123,,2.00272E-05
5093,1709168123,1709168123,,1.97887E-05
5094,1709168123,1709168123,,2.00272E-05
5095,1709168123,1709168123,,2.00272E-05
5096,1709168123,1709168123,,1.00136E-05
5097,1709168123,1709168123,,2.00272E-05
5098,1709168123,1709168123,,2.00272E-05
5099,1709168124,1709168124,,1.97887E-05
5100,1709168124,1709168124,,2.00272E-05
5101,1709168124,1709168124,,2.00272E-05
5102,1709168124,1709168124,,2.00272E-05
5103,1709168124,1709168124,,1.00136E-05
5104,1709168124,1709168124,,2.00272E-05
5105,1709168124,1709168124,,2.00272E-05
5106,1709168124,1709168124,,2.00272E-05
5107,1709168124,1709168124,,2.00272E-05
5108,1709168124,1709168124,,2.00272E-05
5109,1709168125,1709168125,,2.00272E-05
5110,1709168125,1709168125,,2.00272E-05
5111,1709168125,1709168125,,1.00136E-05
5112,1709168125,1709168125,,2.00272E-05
5113,1709168125,1709168125,,1.97887E-05
5114,1709168125,1709168125,,2.00272E-05
5115,1709168125,1709168125,,2.00272E-05
5116,1709168125,1709168125,,1.00136E-05
5117,1709168125,1709168125,,2.00272E-05
5118,1709168125,1709168125,,2.00272E-05
5119,1709168126,1709168126,,2.00272E-05
5120,1709168126,1709168126,,2.00272E-05
5121,1709168126,1709168126,,2.00272E-05
5122,1709168126,1709168126,,1.00136E-05
5123,1709168126,1709168126,,2.00272E-05
5124,1709168126,1709168126,,2.00272E-05
5125,1709168126,1709168126,,2.00272E-05
5126,1709168126,1709168126,,3.00407E-05
5127,1709168126,1709168126,,2.00272E-05
5128,1709168126,1709168126,,4.00543E-05
5129,1709168127,1709168127,,1.97887E-05
5130,1709168127,1709168127,,2.00272E-05
5131,1709168127,1709168127,,2.00272E-05
5132,1709168127,1709168127,,2.00272E-05
5133,1709168127,1709168127,,1.00136E-05
5134,1709168127,1709168127,,2.00272E-05
5135,1709168127,1709168127,,2.00272E-05
5136,1709168127,1709168127,,6.00815E-05
5137,1709168127,1709168127,,2.00272E-05
5138,1709168127,1709168127,,2.00272E-05
5139,1709168128,1709168128,,2.00272E-05
5140,1709168128,1709168128,,2.00272E-05
5141,1709168128,1709168128,,2.00272E-05
5142,1709168128,1709168128,,1.00136E-05
5143,1709168128,1709168128,,1.00136E-05
5144,1709168128,1709168128,,2.00272E-05
5145,1709168128,1709168128,,4.98295E-05
5146,1709168128,1709168128,,2.00272E-05
5147,1709168128,1709168128,,1.00136E-05
5148,1709168128,1709168128,,1.00136E-05
5149,1709168129,1709168129,,2.00272E-05
5150,1709168129,1709168129,,2.00272E-05
5151,1709168129,1709168129,,2.00272E-05
5152,1709168129,1709168129,,0
5153,1709168129,1709168129,,1.00136E-05
5154,1709168129,1709168129,,1.00136E-05
5155,1709168129,1709168129,,1.00136E-05
5156,1709168129,1709168129,,0
5157,1709168129,1709168129,,1.00136E-05
5158,1709168129,1709168129,,0
5159,1709168130,1709168130,,1.00136E-05
5160,1709168130,1709168130,,9.77516E-06
5161,1709168130,1709168130,,1.00136E-05
5162,1709168130,1709168130,,1.00136E-05
5163,1709168130,1709168130,,1.00136E-05
5164,1709168130,1709168130,,1.00136E-05
5165,1709168130,1709168130,,0
5166,1709168130,1709168130,,0
5167,1709168130,1709168130,,1.00136E-05
5168,1709168130,1709168130,,1.00136E-05
5169,1709168131,1709168131,,1.00136E-05
5170,1709168131,1709168131,,0
5171,1709168131,1709168131,,0
5172,1709168131,1709168131,,1.00136E-05
5173,1709168131,1709168131,,0
5174,1709168131,1709168131,,0
5175,1709168131,1709168131,,1.00136E-05
5176,1709168131,1709168131,,0
5177,1709168131,1709168131,,9.77516E-06
5178,1709168131,1709168131,,1.00136E-05
5179,1709168132,1709168132,,1.00136E-05
5180,1709168132,1709168132,,1.00136E-05
5181,1709168132,1709168132,,0
5182,1709168132,1709168132,,1.00136E-05
5183,1709168132,1709168132,,1.00136E-05
5184,1709168132,1709168132,,1.00136E-05
5185,1709168132,1709168132,,1.00136E-05
5186,1709168132,1709168132,,1.00136E-05
5187,1709168132,1709168132,,0
5188,1709168132,1709168132,,9.77516E-06
5189,1709168133,1709168133,,1.00136E-05
5190,1709168133,1709168133,,1.00136E-05
5191,1709168133,1709168133,,0
5192,1709168133,1709168133,,0
5193,1709168133,1709168133,,0
5194,1709168133,1709168133,,1.00136E-05
5195,1709168133,1709168133,,1.00136E-05
5196,1709168133,1709168133,,1.00136E-05
5197,1709168133,1709168133,,0
5198,1709168133,1709168133,,0
5199,1709168134,1709168134,,1.00136E-05
5200,1709168134,1709168134,,1.00136E-05
5201,1709168134,1709168134,,0
5202,1709168134,1709168134,,0
5203,1709168134,1709168134,,1.00136E-05
5204,1709168134,1709168134,,1.00136E-05
5205,1709168134,1709168134,,1.00136E-05
5206,1709168134,1709168134,,0
5207,1709168134,1709168134,,0
5208,1709168134,1709168134,,1.00136E-05
5209,1709168135,1709168135,,1.00136E-05
5210,1709168135,1709168135,,1.00136E-05
5211,1709168135,1709168135,,0
5212,1709168135,1709168135,,1.00136E-05
5213,1709168135,1709168135,,9.77516E-06
5214,1709168135,1709168135,,1.00136E-05
5215,1709168135,1709168135,,1.00136E-05
5216,1709168135,1709168135,,1.00136E-05
5217,1709168135,1709168135,,0
5218,1709168135,1709168135,,0
5219,1709168136,1709168136,,1.00136E-05
5220,1709168136,1709168136,,1.00136E-05
5221,1709168136,1709168136,,1.00136E-05
5222,1709168136,1709168136,,1.00136E-05
5223,1709168136,1709168136,,0
5224,1709168136,1709168136,,9.77516E-06
5225,1709168136,1709168136,,1.00136E-05
5226,1709168136,1709168136,,1.00136E-05
5227,1709168136,1709168136,,1.00136E-05
5228,1709168136,1709168136,,1.00136E-05
5229,1709168137,1709168137,,1.00136E-05
5230,1709168137,1709168137,,1.00136E-05
5231,1709168137,1709168137,,1.00136E-05
5232,1709168137,1709168137,,1.00136E-05
5233,1709168137,1709168137,,0
5234,1709168137,1709168137,,1.00136E-05
5235,1709168137,1709168137,,0
5236,1709168137,1709168137,,1.00136E-05
5237,1709168137,1709168137,,1.00136E-05
5238,1709168137,1709168137,,1.00136E-05
5239,1709168138,1709168138,,0
5240,1709168138,1709168138,,1.00136E-05
5241,1709168138,1709168138,,0
5242,1709168138,1709168138,,1.00136E-05
5243,1709168138,1709168138,,1.00136E-05
5244,1709168138,1709168138,,0
5245,1709168138,1709168138,,1.00136E-05
5246,1709168138,1709168138,,0
5247,1709168138,1709168138,,1.00136E-05
5248,1709168138,1709168138,,0
5249,1709168139,1709168139,,1.00136E-05
5250,1709168139,1709168139,,1.00136E-05
5251,1709168139,1709168139,,1.00136E-05
5252,1709168139,1709168139,,0
5253,1709168139,1709168139,,1.00136E-05
5254,1709168139,1709168139,,0
5255,1709168139,1709168139,,1.00136E-05
5256,1709168139,1709168139,,0
5257,1709168139,1709168139,,0
5258,1709168139,1709168139,,1.00136E-05
5259,1709168140,1709168140,,0
5260,1709168140,1709168140,,0
5261,1709168140,1709168140,,1.00136E-05
5262,1709168140,1709168140,,0
5263,1709168140,1709168140,,1.00136E-05
5264,1709168140,1709168140,,0
5265,1709168140,1709168140,,0
5266,1709168140,1709168140,,0
5267,1709168140,1709168140,,1.00136E-05
5268,1709168140,1709168140,,0
5269,1709168141,1709168141,,8.01086E-05
5270,1709168141,1709168141,,1.00136E-05
5271,1709168141,1709168141,,1.00136E-05
5272,1709168141,1709168141,,0
5273,1709168141,1709168141,,1.00136E-05
5274,1709168141,1709168141,,1.00136E-05
5275,1709168141,1709168141,,1.00136E-05
5276,1709168141,1709168141,,1.00136E-05
5277,1709168141,1709168141,,9.77516E-06
5278,1709168141,1709168141,,1.00136E-05
5279,1709168142,1709168142,,1.00136E-05
5280,1709168142,1709168142,,1.00136E-05
5281,1709168142,1709168142,,1.00136E-05
5282,1709168142,1709168142,,1.00136E-05
5283,1709168142,1709168142,,1.00136E-05
5284,1709168142,1709168142,,0
5285,1709168142,1709168142,,0
5286,1709168142,1709168142,,0
5287,1709168142,1709168142,,0
5288,1709168142,1709168142,,1.00136E-05
5289,1709168143,1709168143,,0
5290,1709168143,1709168143,,1.00136E-05
5291,1709168143,1709168143,,0
5292,1709168143,1709168143,,0
5293,1709168143,1709168143,,1.00136E-05
5294,1709168143,1709168143,,1.00136E-05
5295,1709168143,1709168143,,1.00136E-05
5296,1709168143,1709168143,,1.00136E-05
5297,1709168143,1709168143,,1.00136E-05
5298,1709168143,1709168143,,1.00136E-05
5299,1709168144,1709168144,,0
5300,1709168144,1709168144,,1.00136E-05
5301,1709168144,1709168144,,0
5302,1709168144,1709168144,,0
5303,1709168144,1709168144,,1.00136E-05
5304,1709168144,1709168144,,1.00136E-05
5305,1709168144,1709168144,,1.00136E-05
5306,1709168144,1709168144,,1.00136E-05
5307,1709168144,1709168144,,1.00136E-05
5308,1709168144,1709168144,,0
5309,1709168145,1709168145,,0
5310,1709168145,1709168145,,1.00136E-05
5311,1709168145,1709168145,,1.00136E-05
5312,1709168145,1709168145,,0
5313,1709168145,1709168145,,1.00136E-05
5314,1709168145,1709168145,,1.00136E-05
5315,1709168145,1709168145,,1.00136E-05
5316,1709168145,1709168145,,1.00136E-05
5317,1709168145,1709168145,,1.00136E-05
5318,1709168145,1709168145,,1.00136E-05
5319,1709168146,1709168146,,1.00136E-05
5320,1709168146,1709168146,,0
5321,1709168146,1709168146,,1.00136E-05
5322,1709168146,1709168146,,1.00136E-05
5323,1709168146,1709168146,,1.00136E-05
5324,1709168146,1709168146,,0
5325,1709168146,1709168146,,0
5326,1709168146,1709168146,,1.00136E-05
5327,1709168146,1709168146,,1.00136E-05
5328,1709168146,1709168146,,1.00136E-05
5329,1709168147,1709168147,,0
5330,1709168147,1709168147,,0
5331,1709168147,1709168147,,1.00136E-05
5332,1709168147,1709168147,,1.00136E-05
5333,1709168147,1709168147,,0
5334,1709168147,1709168147,,0
5335,1709168147,1709168147,,0
5336,1709168147,1709168147,,0
5337,1709168147,1709168147,,0
5338,1709168147,1709168147,,0
5339,1709168148,1709168148,,0
5340,1709168148,1709168148,,1.00136E-05
5341,1709168148,1709168148,,0
5342,1709168148,1709168148,,0
5343,1709168148,1709168148,,1.00136E-05
5344,1709168148,1709168148,,0
5345,1709168148,1709168148,,1.00136E-05
5346,1709168148,1709168148,,1.00136E-05
5347,1709168148,1709168148,,0
5348,1709168148,1709168148,,0
5349,1709168149,1709168149,,0
5350,1709168149,1709168149,,1.00136E-05
5351,1709168149,1709168149,,0
5352,1709168149,1709168149,,0
5353,1709168149,1709168149,,1.00136E-05
5354,1709168149,1709168149,,1.00136E-05
5355,1709168149,1709168149,,1.00136E-05
5356,1709168149,1709168149,,0
5357,1709168149,1709168149,,1.00136E-05
5358,1709168149,1709168149,,1.00136E-05
5359,1709168150,1709168150,,0
5360,1709168150,1709168150,,1.00136E-05
5361,1709168150,1709168150,,1.00136E-05
5362,1709168150,1709168150,,0
5363,1709168150,1709168150,,1.00136E-05
5364,1709168150,1709168150,,0
5365,1709168150,1709168150,,0
5366,1709168150,1709168150,,0
5367,1709168150,1709168150,,1.00136E-05
5368,1709168150,1709168150,,1.00136E-05
5369,1709168151,1709168151,,1.00136E-05
5370,1709168151,1709168151,,1.00136E-05
5371,1709168151,1709168151,,0
5372,1709168151,1709168151,,9.77516E-06
5373,1709168151,1709168151,,1.00136E-05
5374,1709168151,1709168151,,1.00136E-05
5375,1709168151,1709168151,,1.00136E-05
5376,1709168151,1709168151,,0
5377,1709168151,1709168151,,1.00136E-05
5378,1709168151,1709168151,,1.00136E-05
5379,1709168152,1709168152,,0
5380,1709168152,1709168152,,0
5381,1709168152,1709168152,,0
5382,1709168152,1709168152,,1.00136E-05
5383,1709168152,1709168152,,0
5384,1709168152,1709168152,,0
5385,1709168152,1709168152,,0
5386,1709168152,1709168152,,0
5387,1709168152,1709168152,,1.00136E-05
5388,1709168152,1709168152,,1.00136E-05
5389,1709168153,1709168153,,1.00136E-05
5390,1709168153,1709168153,,0
5391,1709168153,1709168153,,0
5392,1709168153,1709168153,,1.00136E-05
5393,1709168153,1709168153,,1.00136E-05
5394,1709168153,1709168153,,1.00136E-05
5395,1709168153,1709168153,,1.00136E-05
5396,1709168153,1709168153,,0
5397,1709168153,1709168153,,0
5398,1709168153,1709168153,,1.00136E-05
5399,1709168154,1709168154,,1.00136E-05
5400,1709168154,1709168154,,0
5401,1709168154,1709168154,,0
5402,1709168154,1709168154,,1.00136E-05
5403,1709168154,1709168154,,1.00136E-05
5404,1709168154,1709168154,,0
5405,1709168154,1709168154,,0
5406,1709168154,1709168154,,1.00136E-05
5407,1709168154,1709168154,,0
5408,1709168154,1709168154,,1.00136E-05
5409,1709168155,1709168155,,0
5410,1709168155,1709168155,,1.00136E-05
5411,1709168155,1709168155,,1.00136E-05
5412,1709168155,1709168155,,0
5413,1709168155,1709168155,,0
5414,1709168155,1709168155,,9.77516E-06
5415,1709168155,1709168155,,0
5416,1709168155,1709168155,,0
5417,1709168156,1709168156,,1.97887E-05
5418,1709168156,1709168156,,1.00136E-05
5419,1709168156,1709168156,,1.00136E-05
5420,1709168156,1709168156,,0
5421,1709168156,1709168156,,0
5422,1709168156,1709168156,,1.00136E-05
5423,1709168156,1709168156,,0
5424,1709168156,1709168156,,1.00136E-05
5425,1709168156,1709168156,,0
5426,1709168156,1709168156,,1.00136E-05
5427,1709168156,1709168156,,1.00136E-05
5428,1709168157,1709168157,,1.00136E-05
5429,1709168157,1709168157,,1.00136E-05
5430,1709168157,1709168157,,9.77516E-06
5431,1709168157,1709168157,,1.00136E-05
5432,1709168157,1709168157,,1.00136E-05
5433,1709168157,1709168157,,9.77516E-06
5434,1709168157,1709168157,,1.00136E-05
5435,1709168157,1709168157,,1.00136E-05
5436,1709168157,1709168157,,1.00136E-05
5437,1709168157,1709168157,,1.00136E-05
5438,1709168158,1709168158,,0
5439,1709168158,1709168158,,1.00136E-05
5440,1709168158,1709168158,,1.00136E-05
5441,1709168158,1709168158,,1.00136E-05
5442,1709168158,1709168158,,1.00136E-05
5443,1709168158,1709168158,,0
5444,1709168158,1709168158,,1.00136E-05
5445,1709168158,1709168158,,1.00136E-05
5446,1709168158,1709168158,,0
5447,1709168158,1709168158,,0
5448,1709168159,1709168159,,0
5449,1709168159,1709168159,,0
5450,1709168159,1709168159,,1.00136E-05
5451,1709168159,1709168159,,0
5452,1709168159,1709168159,,0
5453,1709168159,1709168159,,1.00136E-05
5454,1709168159,1709168159,,1.00136E-05
5455,1709168159,1709168159,,0
5456,1709168159,1709168159,,9.77516E-06
5457,1709168159,1709168159,,1.00136E-05
5458,1709168160,1709168160,,1.00136E-05
5459,1709168160,1709168160,,1.00136E-05
5460,1709168160,1709168160,,0
5461,1709168160,1709168160,,0
5462,1709168160,1709168160,,1.00136E-05
5463,1709168160,1709168160,,1.00136E-05
5464,1709168160,1709168160,,0
5465,1709168160,1709168160,,1.00136E-05
5466,1709168160,1709168160,,0
5467,1709168160,1709168160,,1.00136E-05
5468,1709168161,1709168161,,1.00136E-05
5469,1709168161,1709168161,,1.00136E-05
5470,1709168161,1709168161,,1.00136E-05
5471,1709168161,1709168161,,0
5472,1709168161,1709168161,,1.00136E-05
5473,1709168161,1709168161,,0
5474,1709168161,1709168161,,0
5475,1709168161,1709168161,,0
5476,1709168161,1709168161,,1.00136E-05
5477,1709168161,1709168161,,1.00136E-05
5478,1709168162,1709168162,,0
5479,1709168162,1709168162,,0
5480,1709168162,1709168162,,1.00136E-05
5481,1709168162,1709168162,,0
5482,1709168162,1709168162,,1.00136E-05
5483,1709168162,1709168162,,1.00136E-05
