,starttime,endtime,,
1983,1709222821,1709222821,,4.00543E-05
1984,1709222821,1709222821,,4.00543E-05
1985,1709222821,1709222821,,7.00951E-05
1986,1709222821,1709222821,,5.00679E-05
1987,1709222821,1709222821,,8.98838E-05
1988,1709222822,1709222822,,6.00815E-05
1989,1709222822,1709222822,,7.98702E-05
1990,1709222822,1709222822,,8.98838E-05
1991,1709222822,1709222822,,7.98702E-05
1992,1709222822,1709222822,,0.000119925
1993,1709222822,1709222822,,6.98566E-05
1994,1709222822,1709222822,,5.00679E-05
1995,1709222822,1709222822,,9.01222E-05
1996,1709222822,1709222822,,0.000130177
1997,1709222822,1709222822,,5.98431E-05
1998,1709222823,1709222823,,5.00679E-05
1999,1709222823,1709222823,,6.00815E-05
2000,1709222823,1709222823,,5.00679E-05
2001,1709222823,1709222823,,6.98566E-05
2002,1709222823,1709222823,,6.00815E-05
2003,1709222823,1709222823,,5.00679E-05
2004,1709222823,1709222823,,5.00679E-05
2005,1709222823,1709222823,,0.000100136
2006,1709222823,1709222823,,3.00407E-05
2007,1709222823,1709222823,,4.00543E-05
2008,1709222824,1709222824,,7.00951E-05
2009,1709222824,1709222824,,5.00679E-05
2010,1709222824,1709222824,,5.00679E-05
2011,1709222824,1709222824,,5.00679E-05
2012,1709222824,1709222824,,8.01086E-05
2013,1709222824,1709222824,,6.98566E-05
2014,1709222824,1709222824,,8.01086E-05
2015,1709222824,1709222824,,8.01086E-05
2016,1709222824,1709222824,,3.98159E-05
2017,1709222824,1709222824,,9.01222E-05
2018,1709222825,1709222825,,8.98838E-05
2019,1709222825,1709222825,,4.98295E-05
2020,1709222825,1709222825,,9.01222E-05
2021,1709222825,1709222825,,7.00951E-05
2022,1709222825,1709222825,,0.000169992
2023,1709222825,1709222825,,8.01086E-05
2024,1709222825,1709222825,,6.00815E-05
2025,1709222825,1709222825,,8.01086E-05
2026,1709222825,1709222825,,5.00679E-05
2027,1709222825,1709222825,,5.00679E-05
2028,1709222826,1709222826,,8.01086E-05
2029,1709222826,1709222826,,0.000110149
2030,1709222826,1709222826,,0.000149965
2031,1709222826,1709222826,,7.00951E-05
2032,1709222826,1709222826,,4.00543E-05
2033,1709222826,1709222826,,4.00543E-05
2034,1709222826,1709222826,,4.98295E-05
2035,1709222826,1709222826,,5.00679E-05
2036,1709222826,1709222826,,5.00679E-05
2037,1709222826,1709222826,,4.98295E-05
2038,1709222827,1709222827,,1.00136E-05
2039,1709222827,1709222827,,1.00136E-05
2040,1709222827,1709222827,,0
2041,1709222827,1709222827,,0
2042,1709222827,1709222827,,1.00136E-05
2043,1709222827,1709222827,,1.00136E-05
2044,1709222827,1709222827,,0
2045,1709222827,1709222827,,1.00136E-05
2046,1709222827,1709222827,,1.00136E-05
2047,1709222827,1709222827,,1.00136E-05
2048,1709222828,1709222828,,9.77516E-06
2049,1709222828,1709222828,,0
2050,1709222828,1709222828,,1.00136E-05
2051,1709222828,1709222828,,1.00136E-05
2052,1709222828,1709222828,,1.00136E-05
2053,1709222828,1709222828,,0
2054,1709222828,1709222828,,0
2055,1709222828,1709222828,,0
2056,1709222828,1709222828,,1.00136E-05
2057,1709222828,1709222828,,1.00136E-05
2058,1709222829,1709222829,,2.00272E-05
2059,1709222829,1709222829,,2.00272E-05
2060,1709222829,1709222829,,2.00272E-05
2061,1709222829,1709222829,,2.00272E-05
2062,1709222829,1709222829,,2.00272E-05
2063,1709222829,1709222829,,3.00407E-05
2064,1709222829,1709222829,,2.00272E-05
2065,1709222829,1709222829,,3.00407E-05
2066,1709222829,1709222829,,2.00272E-05
2067,1709222829,1709222829,,2.00272E-05
2068,1709222830,1709222830,,3.00407E-05
2069,1709222830,1709222830,,3.00407E-05
2070,1709222830,1709222830,,2.00272E-05
2071,1709222830,1709222830,,2.00272E-05
2072,1709222830,1709222830,,2.00272E-05
2073,1709222830,1709222830,,1.97887E-05
2074,1709222830,1709222830,,2.00272E-05
2075,1709222830,1709222830,,2.00272E-05
2076,1709222830,1709222830,,0.000130177
2077,1709222830,1709222830,,2.00272E-05
2078,1709222830,1709222830,,2.00272E-05
2079,1709222831,1709222831,,1.97887E-05
2080,1709222831,1709222831,,2.00272E-05
2081,1709222831,1709222831,,1.97887E-05
2082,1709222831,1709222831,,2.00272E-05
2083,1709222831,1709222831,,2.00272E-05
2084,1709222831,1709222831,,3.00407E-05
2085,1709222831,1709222831,,2.00272E-05
2086,1709222831,1709222831,,2.00272E-05
2087,1709222831,1709222831,,2.00272E-05
2088,1709222831,1709222831,,3.00407E-05
2089,1709222832,1709222832,,2.00272E-05
2090,1709222832,1709222832,,2.00272E-05
2091,1709222832,1709222832,,2.00272E-05
2092,1709222832,1709222832,,3.00407E-05
2093,1709222832,1709222832,,2.00272E-05
2094,1709222832,1709222832,,3.00407E-05
2095,1709222832,1709222832,,2.00272E-05
2096,1709222832,1709222832,,1.97887E-05
2097,1709222832,1709222832,,2.00272E-05
2098,1709222832,1709222832,,2.00272E-05
2099,1709222833,1709222833,,2.00272E-05
2100,1709222833,1709222833,,2.00272E-05
2101,1709222833,1709222833,,3.00407E-05
2102,1709222833,1709222833,,2.00272E-05
2103,1709222833,1709222833,,2.00272E-05
2104,1709222833,1709222833,,2.00272E-05
2105,1709222833,1709222833,,2.00272E-05
2106,1709222833,1709222833,,2.00272E-05
2107,1709222833,1709222833,,2.00272E-05
2108,1709222833,1709222833,,3.00407E-05
2109,1709222834,1709222834,,3.00407E-05
2110,1709222834,1709222834,,3.00407E-05
2111,1709222834,1709222834,,2.00272E-05
2112,1709222834,1709222834,,2.00272E-05
2113,1709222834,1709222834,,2.00272E-05
2114,1709222834,1709222834,,2.00272E-05
2115,1709222834,1709222834,,2.00272E-05
2116,1709222834,1709222834,,2.00272E-05
2117,1709222834,1709222834,,2.00272E-05
2118,1709222834,1709222834,,2.98023E-05
2119,1709222835,1709222835,,2.00272E-05
2120,1709222835,1709222835,,2.00272E-05
2121,1709222835,1709222835,,2.00272E-05
2122,1709222835,1709222835,,2.00272E-05
2123,1709222835,1709222835,,2.00272E-05
2124,1709222835,1709222835,,2.00272E-05
2125,1709222835,1709222835,,2.00272E-05
2126,1709222835,1709222835,,2.00272E-05
2127,1709222835,1709222835,,2.00272E-05
2128,1709222835,1709222835,,2.00272E-05
2129,1709222836,1709222836,,2.00272E-05
2130,1709222836,1709222836,,2.00272E-05
2131,1709222836,1709222836,,2.00272E-05
2132,1709222836,1709222836,,2.00272E-05
2133,1709222836,1709222836,,1.97887E-05
2134,1709222836,1709222836,,2.00272E-05
2135,1709222836,1709222836,,2.00272E-05
2136,1709222836,1709222836,,2.00272E-05
2137,1709222836,1709222836,,2.00272E-05
2138,1709222836,1709222836,,2.00272E-05
2139,1709222837,1709222837,,1.00136E-05
2140,1709222837,1709222837,,2.00272E-05
2141,1709222837,1709222837,,2.00272E-05
2142,1709222837,1709222837,,2.00272E-05
2143,1709222837,1709222837,,1.00136E-05
2144,1709222837,1709222837,,2.00272E-05
2145,1709222837,1709222837,,1.00136E-05
2146,1709222837,1709222837,,3.00407E-05
2147,1709222837,1709222837,,1.00136E-05
2148,1709222838,1709222838,,2.00272E-05
2149,1709222838,1709222838,,1.00136E-05
2150,1709222838,1709222838,,3.00407E-05
2151,1709222838,1709222838,,2.00272E-05
2152,1709222838,1709222838,,2.00272E-05
2153,1709222838,1709222838,,2.00272E-05
2154,1709222838,1709222838,,2.00272E-05
2155,1709222838,1709222838,,2.00272E-05
2156,1709222838,1709222838,,2.00272E-05
2157,1709222838,1709222838,,1.97887E-05
2158,1709222838,1709222838,,2.00272E-05
2159,1709222839,1709222839,,2.00272E-05
2160,1709222839,1709222839,,2.00272E-05
2161,1709222839,1709222839,,2.00272E-05
2162,1709222839,1709222839,,2.00272E-05
2163,1709222839,1709222839,,3.00407E-05
2164,1709222839,1709222839,,1.00136E-05
2165,1709222839,1709222839,,3.00407E-05
2166,1709222839,1709222839,,2.00272E-05
2167,1709222839,1709222839,,2.00272E-05
2168,1709222839,1709222839,,2.00272E-05
2169,1709222840,1709222840,,2.00272E-05
2170,1709222840,1709222840,,2.00272E-05
2171,1709222840,1709222840,,3.00407E-05
2172,1709222840,1709222840,,3.00407E-05
2173,1709222840,1709222840,,2.00272E-05
2174,1709222840,1709222840,,2.00272E-05
2175,1709222840,1709222840,,2.00272E-05
2176,1709222840,1709222840,,2.00272E-05
2177,1709222840,1709222840,,2.00272E-05
2178,1709222840,1709222840,,3.00407E-05
2179,1709222841,1709222841,,2.00272E-05
2180,1709222841,1709222841,,2.00272E-05
2181,1709222841,1709222841,,2.00272E-05
2182,1709222841,1709222841,,2.00272E-05
2183,1709222841,1709222841,,1.97887E-05
2184,1709222841,1709222841,,2.00272E-05
2185,1709222841,1709222841,,2.00272E-05
2186,1709222841,1709222841,,2.00272E-05
2187,1709222841,1709222841,,2.00272E-05
2188,1709222841,1709222841,,2.00272E-05
2189,1709222842,1709222842,,2.00272E-05
2190,1709222842,1709222842,,2.00272E-05
2191,1709222842,1709222842,,2.00272E-05
2192,1709222842,1709222842,,9.77516E-06
2193,1709222842,1709222842,,2.00272E-05
2194,1709222842,1709222842,,1.00136E-05
2195,1709222842,1709222842,,2.00272E-05
2196,1709222842,1709222842,,1.00136E-05
2197,1709222842,1709222842,,2.00272E-05
2198,1709222842,1709222842,,2.00272E-05
2199,1709222843,1709222843,,2.00272E-05
2200,1709222843,1709222843,,2.00272E-05
2201,1709222843,1709222843,,2.00272E-05
2202,1709222843,1709222843,,1.00136E-05
2203,1709222843,1709222843,,2.00272E-05
2204,1709222843,1709222843,,2.00272E-05
2205,1709222843,1709222843,,2.00272E-05
2206,1709222843,1709222843,,2.00272E-05
2207,1709222843,1709222843,,2.00272E-05
2208,1709222843,1709222843,,2.00272E-05
2209,1709222844,1709222844,,2.00272E-05
2210,1709222844,1709222844,,2.00272E-05
2211,1709222844,1709222844,,3.00407E-05
2212,1709222844,1709222844,,2.00272E-05
2213,1709222844,1709222844,,3.00407E-05
2214,1709222844,1709222844,,2.00272E-05
2215,1709222844,1709222844,,2.00272E-05
2216,1709222844,1709222844,,2.00272E-05
2217,1709222844,1709222844,,2.00272E-05
2218,1709222844,1709222844,,2.00272E-05
2219,1709222845,1709222845,,2.00272E-05
2220,1709222845,1709222845,,3.00407E-05
2221,1709222845,1709222845,,1.00136E-05
2222,1709222845,1709222845,,3.00407E-05
2223,1709222845,1709222845,,2.00272E-05
2224,1709222845,1709222845,,2.00272E-05
2225,1709222845,1709222845,,2.00272E-05
2226,1709222845,1709222845,,2.00272E-05
2227,1709222845,1709222845,,2.00272E-05
2228,1709222845,1709222845,,1.00136E-05
2229,1709222846,1709222846,,2.00272E-05
2230,1709222846,1709222846,,3.00407E-05
2231,1709222846,1709222846,,2.00272E-05
2232,1709222846,1709222846,,2.00272E-05
2233,1709222846,1709222846,,3.00407E-05
2234,1709222846,1709222846,,1.97887E-05
2235,1709222846,1709222846,,1.00136E-05
2236,1709222846,1709222846,,2.00272E-05
2237,1709222846,1709222846,,2.98023E-05
2238,1709222847,1709222847,,3.00407E-05
2239,1709222847,1709222847,,2.00272E-05
2240,1709222847,1709222847,,2.00272E-05
2241,1709222847,1709222847,,2.98023E-05
2242,1709222847,1709222847,,2.00272E-05
2243,1709222847,1709222847,,1.97887E-05
2244,1709222847,1709222847,,2.00272E-05
2245,1709222847,1709222847,,2.00272E-05
2246,1709222847,1709222847,,2.00272E-05
2247,1709222847,1709222847,,2.00272E-05
2248,1709222848,1709222848,,2.00272E-05
2249,1709222848,1709222848,,2.00272E-05
2250,1709222848,1709222848,,1.97887E-05
2251,1709222848,1709222848,,1.97887E-05
2252,1709222848,1709222848,,1.97887E-05
2253,1709222848,1709222848,,1.00136E-05
2254,1709222848,1709222848,,2.00272E-05
2255,1709222848,1709222848,,2.00272E-05
2256,1709222848,1709222848,,3.00407E-05
2257,1709222848,1709222848,,2.00272E-05
2258,1709222849,1709222849,,1.00136E-05
2259,1709222849,1709222849,,2.00272E-05
2260,1709222849,1709222849,,1.97887E-05
2261,1709222849,1709222849,,2.00272E-05
2262,1709222849,1709222849,,2.98023E-05
2263,1709222849,1709222849,,2.00272E-05
2264,1709222849,1709222849,,2.00272E-05
2265,1709222849,1709222849,,1.97887E-05
2266,1709222849,1709222849,,1.97887E-05
2267,1709222849,1709222849,,2.00272E-05
2268,1709222850,1709222850,,2.00272E-05
2269,1709222850,1709222850,,2.00272E-05
2270,1709222850,1709222850,,2.00272E-05
2271,1709222850,1709222850,,2.00272E-05
2272,1709222850,1709222850,,2.00272E-05
2273,1709222850,1709222850,,3.00407E-05
2274,1709222850,1709222850,,2.00272E-05
2275,1709222850,1709222850,,2.00272E-05
2276,1709222850,1709222850,,2.00272E-05
2277,1709222850,1709222850,,2.00272E-05
2278,1709222851,1709222851,,2.00272E-05
2279,1709222851,1709222851,,2.00272E-05
2280,1709222851,1709222851,,2.00272E-05
2281,1709222851,1709222851,,2.00272E-05
2282,1709222851,1709222851,,2.00272E-05
2283,1709222851,1709222851,,2.00272E-05
2284,1709222851,1709222851,,2.00272E-05
2285,1709222851,1709222851,,2.98023E-05
2286,1709222851,1709222851,,3.00407E-05
2287,1709222851,1709222851,,2.00272E-05
2288,1709222852,1709222852,,2.00272E-05
2289,1709222852,1709222852,,1.00136E-05
2290,1709222852,1709222852,,0
2291,1709222852,1709222852,,0
2292,1709222852,1709222852,,0
2293,1709222852,1709222852,,1.00136E-05
2294,1709222852,1709222852,,1.00136E-05
2295,1709222852,1709222852,,1.00136E-05
2296,1709222852,1709222852,,1.00136E-05
2297,1709222852,1709222852,,9.77516E-06
2298,1709222853,1709222853,,1.00136E-05
2299,1709222853,1709222853,,0
2300,1709222853,1709222853,,0
2301,1709222853,1709222853,,0
2302,1709222853,1709222853,,1.00136E-05
2303,1709222853,1709222853,,0
2304,1709222853,1709222853,,1.00136E-05
2305,1709222853,1709222853,,1.00136E-05
2306,1709222853,1709222853,,0
2307,1709222853,1709222853,,1.00136E-05
2308,1709222854,1709222854,,1.00136E-05
2309,1709222854,1709222854,,1.00136E-05
2310,1709222854,1709222854,,0
2311,1709222854,1709222854,,1.00136E-05
2312,1709222854,1709222854,,1.00136E-05
2313,1709222854,1709222854,,1.00136E-05
2314,1709222854,1709222854,,1.00136E-05
2315,1709222854,1709222854,,1.00136E-05
2316,1709222854,1709222854,,1.00136E-05
2317,1709222854,1709222854,,1.00136E-05
2318,1709222855,1709222855,,1.00136E-05
2319,1709222855,1709222855,,1.00136E-05
2320,1709222855,1709222855,,1.00136E-05
2321,1709222855,1709222855,,1.00136E-05
2322,1709222855,1709222855,,1.00136E-05
2323,1709222855,1709222855,,1.00136E-05
2324,1709222855,1709222855,,0
2325,1709222855,1709222855,,1.00136E-05
2326,1709222855,1709222855,,0
2327,1709222855,1709222855,,0
2328,1709222856,1709222856,,0
2329,1709222856,1709222856,,0
2330,1709222856,1709222856,,1.00136E-05
2331,1709222856,1709222856,,1.00136E-05
2332,1709222856,1709222856,,1.00136E-05
2333,1709222856,1709222856,,0
2334,1709222856,1709222856,,0
2335,1709222856,1709222856,,0
2336,1709222856,1709222856,,1.00136E-05
2337,1709222856,1709222856,,0
2338,1709222857,1709222857,,1.00136E-05
2339,1709222857,1709222857,,1.00136E-05
2340,1709222857,1709222857,,1.00136E-05
2341,1709222857,1709222857,,1.00136E-05
2342,1709222857,1709222857,,9.77516E-06
2343,1709222857,1709222857,,1.00136E-05
2344,1709222857,1709222857,,1.00136E-05
2345,1709222857,1709222857,,1.00136E-05
2346,1709222857,1709222857,,0
2347,1709222857,1709222857,,1.00136E-05
2348,1709222858,1709222858,,1.00136E-05
2349,1709222858,1709222858,,0
2350,1709222858,1709222858,,1.00136E-05
2351,1709222858,1709222858,,9.77516E-06
2352,1709222858,1709222858,,1.00136E-05
2353,1709222858,1709222858,,0
2354,1709222858,1709222858,,1.00136E-05
2355,1709222858,1709222858,,1.00136E-05
2356,1709222858,1709222858,,1.00136E-05
2357,1709222858,1709222858,,0
2358,1709222859,1709222859,,0
2359,1709222859,1709222859,,1.00136E-05
2360,1709222859,1709222859,,0
2361,1709222859,1709222859,,0
2362,1709222859,1709222859,,1.00136E-05
2363,1709222859,1709222859,,0
2364,1709222859,1709222859,,9.77516E-06
2365,1709222859,1709222859,,1.00136E-05
2366,1709222859,1709222859,,1.00136E-05
2367,1709222859,1709222859,,1.00136E-05
2368,1709222860,1709222860,,1.00136E-05
2369,1709222860,1709222860,,1.00136E-05
2370,1709222860,1709222860,,0
2371,1709222860,1709222860,,1.00136E-05
2372,1709222860,1709222860,,1.00136E-05
2373,1709222860,1709222860,,1.00136E-05
2374,1709222860,1709222860,,1.00136E-05
2375,1709222860,1709222860,,9.77516E-06
2376,1709222860,1709222860,,0
2377,1709222860,1709222860,,2.00272E-05
2378,1709222861,1709222861,,0
2379,1709222861,1709222861,,1.00136E-05
2380,1709222861,1709222861,,1.00136E-05
2381,1709222861,1709222861,,1.00136E-05
2382,1709222861,1709222861,,1.00136E-05
2383,1709222861,1709222861,,0
2384,1709222861,1709222861,,9.77516E-06
2385,1709222861,1709222861,,1.00136E-05
2386,1709222861,1709222861,,1.00136E-05
2387,1709222861,1709222861,,1.00136E-05
2388,1709222862,1709222862,,0
2389,1709222862,1709222862,,1.00136E-05
2390,1709222862,1709222862,,0
2391,1709222862,1709222862,,0
2392,1709222862,1709222862,,1.00136E-05
2393,1709222862,1709222862,,1.00136E-05
2394,1709222862,1709222862,,0
2395,1709222862,1709222862,,1.00136E-05
2396,1709222862,1709222862,,0
2397,1709222862,1709222862,,9.77516E-06
2398,1709222863,1709222863,,1.00136E-05
2399,1709222863,1709222863,,1.00136E-05
2400,1709222863,1709222863,,1.00136E-05
2401,1709222863,1709222863,,1.00136E-05
2402,1709222863,1709222863,,0
2403,1709222863,1709222863,,1.00136E-05
2404,1709222863,1709222863,,0
2405,1709222863,1709222863,,1.00136E-05
2406,1709222863,1709222863,,1.00136E-05
2407,1709222863,1709222863,,0
2408,1709222864,1709222864,,1.00136E-05
2409,1709222864,1709222864,,1.00136E-05
2410,1709222864,1709222864,,1.00136E-05
2411,1709222864,1709222864,,1.00136E-05
2412,1709222864,1709222864,,1.00136E-05
2413,1709222864,1709222864,,1.00136E-05
2414,1709222864,1709222864,,0
2415,1709222865,1709222865,,0
2416,1709222865,1709222865,,1.00136E-05
2417,1709222865,1709222865,,1.00136E-05
2418,1709222865,1709222865,,1.00136E-05
2419,1709222865,1709222865,,0
2420,1709222865,1709222865,,1.00136E-05
2421,1709222865,1709222865,,1.00136E-05
2422,1709222865,1709222865,,0
2423,1709222865,1709222865,,0
2424,1709222865,1709222865,,0
2425,1709222866,1709222866,,1.00136E-05
2426,1709222866,1709222866,,0
2427,1709222866,1709222866,,0
2428,1709222866,1709222866,,1.00136E-05
2429,1709222866,1709222866,,1.00136E-05
2430,1709222866,1709222866,,0
2431,1709222866,1709222866,,1.00136E-05
2432,1709222866,1709222866,,0
2433,1709222866,1709222866,,0
2434,1709222866,1709222866,,1.00136E-05
2435,1709222867,1709222867,,1.00136E-05
2436,1709222867,1709222867,,1.00136E-05
2437,1709222867,1709222867,,1.00136E-05
2438,1709222867,1709222867,,1.00136E-05
2439,1709222867,1709222867,,0
2440,1709222867,1709222867,,0
2441,1709222867,1709222867,,0
2442,1709222867,1709222867,,0
2443,1709222867,1709222867,,0
2444,1709222867,1709222867,,0
2445,1709222868,1709222868,,1.00136E-05
2446,1709222868,1709222868,,1.00136E-05
2447,1709222868,1709222868,,1.00136E-05
2448,1709222868,1709222868,,1.00136E-05
2449,1709222868,1709222868,,0
2450,1709222868,1709222868,,0
2451,1709222868,1709222868,,1.00136E-05
2452,1709222868,1709222868,,1.00136E-05
2453,1709222868,1709222868,,1.00136E-05
2454,1709222868,1709222868,,1.00136E-05
2455,1709222869,1709222869,,9.77516E-06
2456,1709222869,1709222869,,1.00136E-05
2457,1709222869,1709222869,,0
2458,1709222869,1709222869,,0
2459,1709222869,1709222869,,9.77516E-06
2460,1709222869,1709222869,,1.00136E-05
2461,1709222869,1709222869,,0
2462,1709222869,1709222869,,1.00136E-05
2463,1709222869,1709222869,,0
2464,1709222869,1709222869,,1.00136E-05
2465,1709222870,1709222870,,0
2466,1709222870,1709222870,,1.00136E-05
2467,1709222870,1709222870,,0
2468,1709222870,1709222870,,1.00136E-05
2469,1709222870,1709222870,,1.00136E-05
2470,1709222870,1709222870,,1.00136E-05
2471,1709222870,1709222870,,0
2472,1709222870,1709222870,,1.00136E-05
2473,1709222870,1709222870,,0
2474,1709222870,1709222870,,1.00136E-05
2475,1709222871,1709222871,,0
2476,1709222871,1709222871,,1.00136E-05
2477,1709222871,1709222871,,1.00136E-05
2478,1709222871,1709222871,,1.00136E-05
2479,1709222871,1709222871,,1.00136E-05
2480,1709222871,1709222871,,9.77516E-06
2481,1709222871,1709222871,,9.77516E-06
2482,1709222871,1709222871,,1.00136E-05
2483,1709222871,1709222871,,0
2484,1709222871,1709222871,,1.00136E-05
2485,1709222872,1709222872,,1.00136E-05
2486,1709222872,1709222872,,1.00136E-05
2487,1709222872,1709222872,,1.00136E-05
2488,1709222872,1709222872,,1.00136E-05
2489,1709222872,1709222872,,1.00136E-05
2490,1709222872,1709222872,,1.00136E-05
2491,1709222872,1709222872,,1.00136E-05
2492,1709222872,1709222872,,1.00136E-05
2493,1709222872,1709222872,,1.00136E-05
2494,1709222872,1709222872,,1.00136E-05
2495,1709222873,1709222873,,1.00136E-05
2496,1709222873,1709222873,,0
2497,1709222873,1709222873,,0
2498,1709222873,1709222873,,1.00136E-05
2499,1709222873,1709222873,,0
2500,1709222873,1709222873,,0
2501,1709222873,1709222873,,1.00136E-05
2502,1709222873,1709222873,,0
2503,1709222873,1709222873,,1.00136E-05
2504,1709222873,1709222873,,0
2505,1709222874,1709222874,,0
2506,1709222874,1709222874,,1.00136E-05
2507,1709222874,1709222874,,1.00136E-05
2508,1709222874,1709222874,,0
2509,1709222874,1709222874,,1.00136E-05
2510,1709222874,1709222874,,1.00136E-05
2511,1709222874,1709222874,,1.00136E-05
2512,1709222874,1709222874,,0
2513,1709222874,1709222874,,0
2514,1709222874,1709222874,,0
2515,1709222875,1709222875,,1.00136E-05
2516,1709222875,1709222875,,0
2517,1709222875,1709222875,,0
2518,1709222875,1709222875,,0
2519,1709222875,1709222875,,1.00136E-05
2520,1709222875,1709222875,,0
2521,1709222875,1709222875,,0
2522,1709222875,1709222875,,0
2523,1709222875,1709222875,,1.00136E-05
2524,1709222875,1709222875,,0
2525,1709222876,1709222876,,1.00136E-05
2526,1709222876,1709222876,,1.00136E-05
2527,1709222876,1709222876,,1.00136E-05
2528,1709222876,1709222876,,1.00136E-05
2529,1709222876,1709222876,,0
2530,1709222876,1709222876,,1.00136E-05
2531,1709222876,1709222876,,1.00136E-05
2532,1709222876,1709222876,,0
2533,1709222876,1709222876,,0
2534,1709222876,1709222876,,0
2535,1709222876,1709222876,,0
2536,1709222877,1709222877,,1.00136E-05
2537,1709222877,1709222877,,1.00136E-05
2538,1709222877,1709222877,,1.00136E-05
2539,1709222877,1709222877,,1.00136E-05
2540,1709222877,1709222877,,1.00136E-05
2541,1709222877,1709222877,,0
2542,1709222877,1709222877,,0
2543,1709222877,1709222877,,1.00136E-05
2544,1709222877,1709222877,,0
2545,1709222878,1709222878,,0
2546,1709222878,1709222878,,1.00136E-05
2547,1709222878,1709222878,,1.00136E-05
2548,1709222878,1709222878,,1.00136E-05
2549,1709222878,1709222878,,1.00136E-05
2550,1709222878,1709222878,,1.00136E-05
2551,1709222878,1709222878,,0
2552,1709222878,1709222878,,1.00136E-05
2553,1709222878,1709222878,,1.00136E-05
2554,1709222878,1709222878,,9.77516E-06
2555,1709222879,1709222879,,0
2556,1709222879,1709222879,,0
2557,1709222879,1709222879,,0
2558,1709222879,1709222879,,0
2559,1709222879,1709222879,,0
2560,1709222879,1709222879,,1.00136E-05
2561,1709222879,1709222879,,1.00136E-05
2562,1709222879,1709222879,,2.00272E-05
2563,1709222879,1709222879,,9.77516E-06
2564,1709222879,1709222879,,9.77516E-06
2565,1709222880,1709222880,,0
2566,1709222880,1709222880,,1.00136E-05
2567,1709222880,1709222880,,0
2568,1709222880,1709222880,,1.00136E-05
2569,1709222880,1709222880,,0
2570,1709222880,1709222880,,1.00136E-05
2571,1709222880,1709222880,,0
2572,1709222880,1709222880,,1.00136E-05
2573,1709222880,1709222880,,0
2574,1709222880,1709222880,,0
2575,1709222881,1709222881,,1.00136E-05
2576,1709222881,1709222881,,0
2577,1709222881,1709222881,,1.00136E-05
2578,1709222881,1709222881,,1.00136E-05
2579,1709222881,1709222881,,3.00407E-05
2580,1709222881,1709222881,,1.00136E-05
2581,1709222881,1709222881,,1.00136E-05
2582,1709222881,1709222881,,1.00136E-05
2583,1709222881,1709222881,,0
2584,1709222881,1709222881,,1.00136E-05
2585,1709222881,1709222881,,1.00136E-05
2586,1709222882,1709222882,,0
2587,1709222882,1709222882,,1.00136E-05
2588,1709222882,1709222882,,0
2589,1709222882,1709222882,,1.00136E-05
2590,1709222882,1709222882,,0
2591,1709222882,1709222882,,0
2592,1709222882,1709222882,,1.00136E-05
2593,1709222882,1709222882,,1.00136E-05
2594,1709222882,1709222882,,1.00136E-05
2595,1709222883,1709222883,,0
2596,1709222883,1709222883,,0
2597,1709222883,1709222883,,0
2598,1709222883,1709222883,,1.00136E-05
2599,1709222883,1709222883,,0
2600,1709222883,1709222883,,2.00272E-05
2601,1709222883,1709222883,,1.00136E-05
2602,1709222883,1709222883,,0
2603,1709222883,1709222883,,1.00136E-05
2604,1709222883,1709222883,,0
2605,1709222884,1709222884,,1.00136E-05
2606,1709222884,1709222884,,1.00136E-05
2607,1709222884,1709222884,,0
2608,1709222884,1709222884,,1.00136E-05
2609,1709222884,1709222884,,1.00136E-05
2610,1709222884,1709222884,,0
2611,1709222884,1709222884,,1.00136E-05
2612,1709222884,1709222884,,1.00136E-05
2613,1709222884,1709222884,,0
2614,1709222884,1709222884,,0
2615,1709222884,1709222884,,1.00136E-05
2616,1709222885,1709222885,,1.00136E-05
2617,1709222885,1709222885,,1.00136E-05
2618,1709222885,1709222885,,0
2619,1709222885,1709222885,,1.00136E-05
2620,1709222885,1709222885,,0
2621,1709222885,1709222885,,0
2622,1709222885,1709222885,,0
2623,1709222885,1709222885,,1.00136E-05
2624,1709222885,1709222885,,0
2625,1709222885,1709222885,,1.00136E-05
2626,1709222886,1709222886,,1.00136E-05
2627,1709222886,1709222886,,0
2628,1709222886,1709222886,,0
2629,1709222886,1709222886,,0
2630,1709222886,1709222886,,0
2631,1709222886,1709222886,,0.000379801
2632,1709222886,1709222886,,2.00272E-05
2633,1709222886,1709222886,,1.00136E-05
2634,1709222886,1709222886,,1.00136E-05
2635,1709222886,1709222886,,0
2636,1709222887,1709222887,,9.77516E-06
2637,1709222887,1709222887,,1.00136E-05
2638,1709222887,1709222887,,1.00136E-05
2639,1709222887,1709222887,,1.00136E-05
2640,1709222887,1709222887,,0
2641,1709222887,1709222887,,9.77516E-06
2642,1709222887,1709222887,,1.00136E-05
2643,1709222887,1709222887,,1.00136E-05
2644,1709222887,1709222887,,1.00136E-05
2645,1709222888,1709222888,,1.00136E-05
2646,1709222888,1709222888,,1.00136E-05
2647,1709222888,1709222888,,1.00136E-05
2648,1709222888,1709222888,,1.00136E-05
2649,1709222888,1709222888,,1.00136E-05
2650,1709222888,1709222888,,1.00136E-05
2651,1709222888,1709222888,,1.00136E-05
2652,1709222888,1709222888,,0
2653,1709222888,1709222888,,1.00136E-05
2654,1709222888,1709222888,,0
2655,1709222889,1709222889,,1.00136E-05
2656,1709222889,1709222889,,1.00136E-05
2657,1709222889,1709222889,,0
