,vehicleid,delaytime,,
430,SE1436,6.210258007,,
431,SN1444,6.314598799,,
432,SE1445,6.313993216,,
433,ES0419,79.79111671,,
434,ES0423,67.49700356,,
435,ES0429,47.68683004,,
436,ES0442,18.29046679,,
437,ES0448,8.089307547,,
438,ES0452,6.290661812,,
439,EN1427,78.29676795,,
440,EW1430,70.53092504,,
441,EN1434,64.48685241,,
442,EW1446,32.70530868,,
443,EN1435,62.98703575,,
444,EN1437,56.67901802,,
445,EN1439,6.274619102,,
446,EN1441,6.269942522,,
447,EN1443,6.267248631,,
448,EN1447,6.260234594,,
449,EN1451,6.270673752,,
450,EN1461,6.28794241,,
,,,,
,,30.61444823,,96.5738758
