# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
52.1893421;32.6;2.54;2.0897426;-0.0081796;8;0
52.3893012;32.56;2.53;2.08812;-0.0080494;8;0
52.5892604;32.52;2.53;2.0865235;-0.0079194;8;0
52.7892196;32.48;2.53;2.0849529;-0.0077894;8;0
52.9891787;32.43;2.53;2.0834083;-0.0076596;8;0
53.1891379;32.39;2.53;2.0818897;-0.0075299;8;0
53.389097;32.35;2.53;2.080397;-0.0074002;8;0
53.5890562;32.31;2.53;2.0789302;-0.0072707;8;0
53.7890154;32.29;2.53;2.0774893;-0.0071412;8;0
53.9889745;32.26;2.53;2.0760743;-0.0070118;8;0
54.1889337;32.24;2.52;2.0746851;-0.0068825;8;0
54.3888929;32.19;2.52;2.0733218;-0.0067533;8;0
54.588852;32.15;2.52;2.0719844;-0.0066242;8;0
54.7888112;32.12;2.53;2.0706727;-0.0064952;8;0
54.9887704;32.09;2.53;2.0693868;-0.0063663;8;0
55.1887295;32.06;2.53;2.0681267;-0.0062374;8;0
55.3886887;32.03;2.53;2.0668923;-0.0061086;8;0
55.5886479;31.99;2.53;2.0656837;-0.0059799;8;0
55.788607;31.92;2.54;2.0645008;-0.0058513;8;0
55.9885662;31.88;2.54;2.0633437;-0.0057228;8;0
56.1885254;31.83;2.54;2.0622122;-0.0055943;8;0
56.3884845;31.8;2.55;2.0611064;-0.0054659;8;0
56.5884437;31.76;2.55;2.0600263;-0.0053376;8;0
56.7884029;31.69;2.55;2.0589718;-0.0052094;8;0
56.988362;31.67;2.56;2.0579429;-0.0050812;8;0
57.1883212;31.63;2.56;2.0569397;-0.0049531;8;0
57.3882803;31.59;2.56;2.0559621;-0.004825;8;0
57.5882395;31.56;2.56;2.0550101;-0.0046971;8;0
57.7881987;31.52;2.56;2.0540837;-0.0045692;8;0
57.9881578;31.49;2.57;2.0531828;-0.0044413;8;0
58.188117;31.45;2.57;2.0523075;-0.0043135;8;0
58.3880762;31.4;2.57;2.0514578;-0.0041858;8;0
58.5880353;31.36;2.58;2.0506335;-0.0040582;8;0
58.7879945;31.32;2.58;2.0498348;-0.0039306;8;0
58.9879537;31.28;2.58;2.0490616;-0.0038031;8;0
59.1879128;31.23;2.58;2.0483139;-0.0036756;8;0
59.387872;31.21;2.59;2.0475916;-0.0035482;8;0
59.5878312;31.17;2.59;2.0468949;-0.0034209;8;0
59.7877903;31.13;2.59;2.0462236;-0.0032937;8;0
59.9877495;31.09;2.59;2.0455777;-0.0031664;8;0
60.1877087;31.06;2.6;2.0449572;-0.0030393;8;0
60.3876678;31.01;2.6;2.0443622;-0.0029122;8;0
60.587627;30.96;2.6;2.0437926;-0.0027852;8;0
60.7875862;30.92;2.6;2.0432483;-0.0026583;8;0
60.9875453;30.89;2.61;2.0427295;-0.0025314;8;0
61.1875045;30.85;2.61;2.042236;-0.0024046;8;0
61.3874636;30.81;2.61;2.0417678;-0.0022778;8;0
61.5874228;30.77;2.61;2.041325;-0.0021511;8;0
61.787382;30.73;2.61;2.0409076;-0.0020245;8;0
61.9873411;30.69;2.62;2.0405154;-0.0018979;8;0
62.1873003;30.65;2.62;2.0401486;-0.0017714;8;0
62.3872595;30.62;2.62;2.039807;-0.0016449;8;0
62.5872186;30.59;2.62;2.0394907;-0.0015186;8;0
62.7871778;30.55;2.62;2.0391997;-0.0013923;8;0
62.987137;30.51;2.62;2.0389339;-0.001266;8;0
63.1870961;30.47;2.62;2.0386934;-0.0011399;8;0
63.3870553;30.43;2.62;2.0384781;-0.0010137;8;0
63.5870145;30.39;2.63;2.038288;-0.0008877;8;0
63.7869736;30.35;2.63;2.038123;-0.0007617;8;0
63.9869328;30.31;2.63;2.0379833;-0.0006358;8;0
64.186892;30.27;2.63;2.0378688;-0.00051;8;0
64.3868511;30.23;2.63;2.0377794;-0.0003842;8;0
64.5868103;30.19;2.63;2.0377151;-0.0002586;8;0
64.7867695;30.15;2.63;2.0376759;-0.0001332;8;0
64.9867286;30.11;2.63;2.0376618;-0.0000081;8;0
65.1866878;30.07;2.63;2.0376726;0.0001158;8;0
65.3866469;30.03;2.64;2.0377081;0.0002397;8;0
65.5866061;29.99;2.64;2.0377682;0.0003598;8;0
65.7865653;29.95;2.64;2.037852;0.0004785;8;0
65.9865244;29.91;2.64;2.0379598;0.0006072;8;0
66.1864836;29.88;2.64;2.0380976;0.0007711;8;0
66.3864428;29.84;2.64;2.0382682;0.0009351;8;0
66.5864019;29.79;2.64;2.0384715;0.001098;8;0
66.7863611;29.75;2.64;2.0387073;0.0012605;8;0
66.9863203;29.71;2.64;2.0389755;0.0014204;8;0
67.1862794;29.67;2.64;2.0392746;0.0015709;8;0
67.3862386;29.63;2.64;2.0396038;0.0017215;8;0
67.5861978;29.59;2.64;2.0399631;0.0018719;8;0
67.7861569;29.56;2.64;2.0403524;0.0020223;8;0
67.9861161;29.52;2.64;2.0407718;0.0021725;8;0
68.1860753;29.48;2.64;2.0412212;0.0023227;8;0
68.3860344;29.44;2.64;2.0417007;0.0024728;8;0
68.5859936;29.4;2.64;2.0422101;0.0026228;8;0
68.7859527;29.36;2.64;2.0427496;0.0027727;8;0
68.9859119;29.31;2.64;2.043319;0.0029225;8;0
69.1858711;29.27;2.64;2.0439183;0.0030722;8;0
69.3858302;29.23;2.64;2.0445476;0.0032219;8;0
69.5857894;29.19;2.64;2.0452068;0.0033715;8;0
69.7857486;29.15;2.64;2.0458959;0.003521;8;0
69.9857077;29.11;2.65;2.0466149;0.0036704;8;0
70.1856669;29.07;2.65;2.0473638;0.0038197;8;0
70.3856261;29.03;2.65;2.0481425;0.003969;8;0
