# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
34.9928539;-12.4;-1.3;2.7823784;-0.1535787;8;0
35.192813;-12.33;-1.3;2.7520722;-0.1495696;8;0
35.3927722;-12.3;-1.3;2.7225572;-0.1456535;8;0
35.5927314;-12.27;-1.3;2.6938599;-0.1411925;8;0
35.7926905;-12.23;-1.3;2.6661015;-0.1364693;8;0
35.9926497;-12.21;-1.3;2.6392743;-0.1318691;8;0
36.1926089;-12.17;-1.3;2.6133524;-0.1274524;8;0
36.392568;-12.14;-1.3;2.5882998;-0.1231136;8;0
36.5925272;-12.11;-1.3;2.5641106;-0.118853;8;0
36.7924864;-12.09;-1.29;2.5407668;-0.1146479;8;0
36.9924455;-12.06;-1.29;2.5182532;-0.1105171;8;0
37.1924047;-12.04;-1.29;2.496566;-0.1064387;8;0
37.3923638;-11.98;-1.29;2.4756836;-0.1024154;8;0
37.592323;-11.94;-1.29;2.4556047;-0.0984223;8;0
37.7922822;-11.91;-1.29;2.4363218;-0.0944562;8;0
37.9922413;-11.89;-1.29;2.4178247;-0.0905349;8;0
38.1922005;-11.85;-1.29;2.4001146;-0.0866255;8;0
38.3921597;-11.82;-1.29;2.3831797;-0.0827512;8;0
38.5921188;-11.79;-1.29;2.3670184;-0.0788969;8;0
38.792078;-11.73;-1.3;2.3516265;-0.0750587;8;0
38.9920372;-11.68;-1.3;2.3369982;-0.0712453;8;0
39.1919963;-11.61;-1.3;2.3231342;-0.0674304;8;0
39.3919555;-11.58;-1.3;2.3100303;-0.0636346;8;0
39.5919147;-11.56;-1.31;2.2976847;-0.0598421;8;0
39.7918738;-11.52;-1.31;2.2860977;-0.0560533;8;0
39.991833;-11.47;-1.31;2.2752671;-0.0522674;8;0
40.1917922;-11.44;-1.31;2.2651982;-0.0484402;8;0
40.3917513;-11.4;-1.31;2.2558944;-0.0446199;8;0
40.5917105;-11.36;-1.32;2.2473589;-0.040722;8;0
40.7916697;-11.3;-1.32;2.2396095;-0.0367881;8;0
40.9916288;-11.26;-1.32;2.2326447;-0.0329658;8;0
41.191588;-11.22;-1.32;2.2263854;-0.0296353;8;0
41.3915471;-11.2;-1.33;2.220793;-0.0263021;8;0
41.5915063;-11.13;-1.33;2.2158671;-0.0229675;8;0
41.7914655;-11.09;-1.33;2.2116083;-0.0196288;8;0
41.9914246;-11.05;-1.33;2.2080096;-0.0167279;8;0
42.1913838;-11.01;-1.34;2.2047526;-0.0158485;8;0
42.391343;-10.97;-1.34;2.2016715;-0.014969;8;0
42.5913021;-10.94;-1.34;2.1987319;-0.0145939;8;0
42.7912613;-10.89;-1.34;2.1958275;-0.0144566;8;0
42.9912205;-10.85;-1.34;2.1929505;-0.0143194;8;0
43.1911796;-10.81;-1.35;2.1901009;-0.0141818;8;0
43.3911388;-10.77;-1.35;2.1872789;-0.0140442;8;0
43.591098;-10.73;-1.35;2.1844844;-0.013907;8;0
43.7910571;-10.69;-1.35;2.1817172;-0.0137701;8;0
43.9910163;-10.65;-1.36;2.1789775;-0.0136333;8;0
44.1909755;-10.61;-1.36;2.176265;-0.0134969;8;0
44.3909346;-10.57;-1.36;2.1735798;-0.0133605;8;0
44.5908938;-10.53;-1.36;2.1709219;-0.0132245;8;0
44.790853;-10.49;-1.36;2.1682911;-0.0130886;8;0
44.9908121;-10.45;-1.37;2.1656875;-0.0129529;8;0
45.1907713;-10.41;-1.37;2.163111;-0.0128175;8;0
45.3907304;-10.37;-1.37;2.1605616;-0.0126821;8;0
45.5906896;-10.33;-1.37;2.1580392;-0.0125471;8;0
45.7906488;-10.29;-1.38;2.1555438;-0.0124122;8;0
45.9906079;-10.25;-1.38;2.1530753;-0.0122774;8;0
46.1905671;-10.21;-1.38;2.1506338;-0.012143;8;0
46.3905263;-10.17;-1.38;2.1482191;-0.0120086;8;0
46.5904854;-10.13;-1.37;2.1458313;-0.0118744;8;0
46.7904446;-10.09;-1.37;2.1434703;-0.0117405;8;0
46.9904038;-10.05;-1.37;2.1411361;-0.0116066;8;0
47.1903629;-10.01;-1.36;2.1388286;-0.011473;8;0
47.3903221;-9.97;-1.36;2.1365478;-0.0113395;8;0
47.5902813;-9.93;-1.36;2.1342937;-0.0112062;8;0
47.7902404;-9.9;-1.35;2.1320662;-0.0110731;8;0
47.9901996;-9.88;-1.35;2.1298653;-0.01094;8;0
48.1901588;-9.84;-1.35;2.1276911;-0.0108073;8;0
48.3901179;-9.78;-1.35;2.1255433;-0.0106745;8;0
48.5900771;-9.74;-1.34;2.1234221;-0.010542;8;0
48.7900363;-9.69;-1.34;2.1213274;-0.0104097;8;0
48.9899954;-9.65;-1.34;2.1192591;-0.0102774;8;0
49.1899546;-9.61;-1.33;2.1172172;-0.0101453;8;0
49.3899137;-9.57;-1.33;2.1152018;-0.0100133;8;0
49.5898729;-9.53;-1.33;2.1132127;-0.0098816;8;0
49.7898321;-9.5;-1.32;2.1112499;-0.0097499;8;0
49.9897912;-9.46;-1.32;2.1093135;-0.0096183;8;0
50.1897504;-9.42;-1.32;2.1074034;-0.0094869;8;0
50.3897096;-9.38;-1.32;2.1055195;-0.0093556;8;0
50.5896687;-9.34;-1.32;2.1036619;-0.0092245;8;0
50.7896279;-9.3;-1.32;2.1018305;-0.0090935;8;0
50.9895871;-9.26;-1.32;2.1000253;-0.0089625;8;0
51.1895462;-9.22;-1.32;2.0982462;-0.0088317;8;0
51.3895054;-9.18;-1.32;2.0964933;-0.0087009;8;0
51.5894646;-9.15;-1.32;2.0947665;-0.0085704;8;0
51.7894237;-9.11;-1.32;2.0930658;-0.0084401;8;0
51.9893829;-9.07;-1.32;2.0913912;-0.0083097;8;0
52.1893421;-9.03;-1.32;2.0897426;-0.0081796;8;0
52.3893012;-8.99;-1.32;2.08812;-0.0080494;8;0
52.5892604;-8.95;-1.32;2.0865235;-0.0079194;8;0
52.7892196;-8.91;-1.32;2.0849529;-0.0077894;8;0
52.9891787;-8.87;-1.32;2.0834083;-0.0076596;8;0
53.1891379;-8.83;-1.32;2.0818897;-0.0075299;8;0
53.389097;-8.8;-1.33;2.080397;-0.0074002;8;0
53.5890562;-8.78;-1.33;2.0789302;-0.0072707;8;0
53.7890154;-8.74;-1.33;2.0774893;-0.0071412;8;0
53.9889745;-8.7;-1.33;2.0760743;-0.0070118;8;0
54.1889337;-8.66;-1.33;2.0746851;-0.0068825;8;0
54.3888929;-8.61;-1.33;2.0733218;-0.0067533;8;0
54.588852;-8.57;-1.33;2.0719844;-0.0066242;8;0
54.7888112;-8.53;-1.33;2.0706727;-0.0064952;8;0
54.9887704;-8.49;-1.33;2.0693868;-0.0063663;8;0
55.1887295;-8.45;-1.33;2.0681267;-0.0062374;8;0
55.3886887;-8.41;-1.33;2.0668923;-0.0061086;8;0
55.5886479;-8.37;-1.33;2.0656837;-0.0059799;8;0
55.788607;-8.33;-1.33;2.0645008;-0.0058513;8;0
55.9885662;-8.3;-1.33;2.0633437;-0.0057228;8;0
56.1885254;-8.26;-1.33;2.0622122;-0.0055943;8;0
56.3884845;-8.23;-1.33;2.0611064;-0.0054659;8;0
56.5884437;-8.19;-1.34;2.0600263;-0.0053376;8;0
56.7884029;-8.15;-1.34;2.0589718;-0.0052094;8;0
56.988362;-8.11;-1.34;2.0579429;-0.0050812;8;0
57.1883212;-8.07;-1.34;2.0569397;-0.0049531;8;0
57.3882803;-8.03;-1.34;2.0559621;-0.004825;8;0
57.5882395;-7.99;-1.34;2.0550101;-0.0046971;8;0
57.7881987;-7.92;-1.34;2.0540837;-0.0045692;8;0
57.9881578;-7.88;-1.34;2.0531828;-0.0044413;8;0
58.188117;-7.84;-1.34;2.0523075;-0.0043135;8;0
58.3880762;-7.8;-1.34;2.0514578;-0.0041858;8;0
58.5880353;-7.76;-1.34;2.0506335;-0.0040582;8;0
58.7879945;-7.71;-1.34;2.0498348;-0.0039306;8;0
58.9879537;-7.67;-1.34;2.0490616;-0.0038031;8;0
59.1879128;-7.64;-1.35;2.0483139;-0.0036756;8;0
59.387872;-7.6;-1.35;2.0475916;-0.0035482;8;0
59.5878312;-7.55;-1.35;2.0468949;-0.0034209;8;0
59.7877903;-7.51;-1.35;2.0462236;-0.0032937;8;0
59.9877495;-7.48;-1.35;2.0455777;-0.0031664;8;0
60.1877087;-7.44;-1.35;2.0449572;-0.0030393;8;0
60.3876678;-7.4;-1.35;2.0443622;-0.0029122;8;0
60.587627;-7.36;-1.35;2.0437926;-0.0027852;8;0
60.7875862;-7.32;-1.35;2.0432483;-0.0026583;8;0
60.9875453;-7.28;-1.35;2.0427295;-0.0025314;8;0
61.1875045;-7.24;-1.35;2.042236;-0.0024046;8;0
61.3874636;-7.2;-1.35;2.0417678;-0.0022778;8;0
61.5874228;-7.16;-1.35;2.041325;-0.0021511;8;0
61.787382;-7.12;-1.35;2.0409076;-0.0020245;8;0
61.9873411;-7.09;-1.36;2.0405154;-0.0018979;8;0
62.1873003;-7.06;-1.36;2.0401486;-0.0017714;8;0
62.3872595;-7.02;-1.36;2.039807;-0.0016449;8;0
62.5872186;-6.98;-1.36;2.0394907;-0.0015186;8;0
62.7871778;-6.94;-1.36;2.0391997;-0.0013923;8;0
62.987137;-6.9;-1.36;2.0389339;-0.001266;8;0
63.1870961;-6.86;-1.36;2.0386934;-0.0011399;8;0
63.3870553;-6.82;-1.36;2.0384781;-0.0010137;8;0
63.5870145;-6.78;-1.36;2.038288;-0.0008877;8;0
63.7869736;-6.75;-1.36;2.038123;-0.0007617;8;0
63.9869328;-6.71;-1.36;2.0379833;-0.0006358;8;0
