# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
76.9842785;26.72;1.33;2.0904862;0.0088522;8;0
77.1842377;26.65;1.33;2.0922709;0.008999;8;0
77.3841968;26.61;1.33;2.0940851;0.0091458;8;0
77.584156;26.54;1.33;2.0959285;0.0092926;8;0
77.7841152;26.51;1.33;2.0978013;0.0094393;8;0
77.9840743;26.46;1.33;2.0997035;0.009586;8;0
78.1840335;26.42;1.33;2.1016349;0.0097326;8;0
78.3839927;26.37;1.33;2.1035957;0.0098792;8;0
78.5839518;26.31;1.33;2.1055858;0.0100258;8;0
78.783911;26.26;1.33;2.1076052;0.0101723;8;0
78.9838702;26.22;1.33;2.1096539;0.0103188;8;0
79.1838293;26.18;1.33;2.1117319;0.0104652;8;0
79.3837885;26.17;1.34;2.1138391;0.0106117;8;0
79.5837477;26.13;1.34;2.1159757;0.0107581;8;0
79.7837068;26.09;1.34;2.1181415;0.0109045;8;0
79.983666;26;1.34;2.1203366;0.0110509;8;0
80.1836252;25.96;1.34;2.1225609;0.0111972;8;0
80.3835843;25.93;1.34;2.1248146;0.0113436;8;0
80.5835435;25.87;1.34;2.1270974;0.01149;8;0
80.7835026;25.84;1.34;2.1294096;0.0116363;8;0
80.9834618;25.8;1.34;2.131751;0.0117827;8;0
81.183421;25.76;1.34;2.1341217;0.0119291;8;0
81.3833801;25.73;1.34;2.1365217;0.0120755;8;0
81.5833393;25.69;1.34;2.138951;0.0122219;8;0
81.7832985;25.64;1.34;2.1414095;0.0123684;8;0
81.9832576;25.61;1.35;2.1438973;0.0125149;8;0
82.1832168;25.57;1.35;2.1464144;0.0126615;8;0
82.383176;25.54;1.35;2.1489609;0.0128081;8;0
82.5831351;25.52;1.35;2.1515366;0.0129547;8;0
82.7830943;25.49;1.35;2.1541417;0.0131015;8;0
82.9830535;25.43;1.35;2.1567761;0.0132483;8;0
83.1830126;25.39;1.35;2.1594399;0.0133951;8;0
83.3829718;25.35;1.35;2.1621331;0.0135421;8;0
83.582931;25.31;1.35;2.1648557;0.0136892;8;0
83.7828901;25.27;1.35;2.1676077;0.0138364;8;0
83.9828493;25.23;1.35;2.1703891;0.0139837;8;0
84.1828085;25.18;1.35;2.1732;0.0141311;8;0
