# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
74.9846869;13.58;-14.03;2.074256;0.0073804;8;0
75.184646;13.58;-13.99;2.0757465;0.0075278;8;0
75.3846052;13.58;-13.95;2.0772665;0.0076752;8;0
75.5845644;13.58;-13.92;2.078816;0.0078225;8;0
75.7845235;13.58;-13.88;2.0803949;0.0079698;8;0
75.9844827;13.57;-13.86;2.0820032;0.008117;8;0
76.1844419;13.57;-13.81;2.083641;0.0082641;8;0
76.384401;13.57;-13.76;2.0853082;0.0084113;8;0
76.5843602;13.57;-13.72;2.0870048;0.0085582;8;0
76.7843193;13.57;-13.69;2.0887308;0.0087052;8;0
76.9842785;13.56;-13.68;2.0904862;0.0088522;8;0
77.1842377;13.56;-13.64;2.0922709;0.008999;8;0
77.3841968;13.56;-13.59;2.0940851;0.0091458;8;0
77.584156;13.56;-13.55;2.0959285;0.0092926;8;0
77.7841152;13.55;-13.5;2.0978013;0.0094393;8;0
77.9840743;13.55;-13.47;2.0997035;0.009586;8;0
78.1840335;13.55;-13.43;2.1016349;0.0097326;8;0
78.3839927;13.55;-13.41;2.1035957;0.0098792;8;0
78.5839518;13.55;-13.36;2.1055858;0.0100258;8;0
78.783911;13.55;-13.32;2.1076052;0.0101723;8;0
78.9838702;13.54;-13.27;2.1096539;0.0103188;8;0
79.1838293;13.54;-13.25;2.1117319;0.0104652;8;0
79.3837885;13.54;-13.19;2.1138391;0.0106117;8;0
79.5837477;13.54;-13.14;2.1159757;0.0107581;8;0
79.7837068;13.53;-13.09;2.1181415;0.0109045;8;0
79.983666;13.53;-13.05;2.1203366;0.0110509;8;0
80.1836252;13.53;-13.01;2.1225609;0.0111972;8;0
80.3835843;13.53;-12.99;2.1248146;0.0113436;8;0
80.5835435;13.52;-12.95;2.1270974;0.01149;8;0
80.7835026;13.52;-12.88;2.1294096;0.0116363;8;0
80.9834618;13.52;-12.84;2.131751;0.0117827;8;0
81.183421;13.52;-12.81;2.1341217;0.0119291;8;0
81.3833801;13.51;-12.77;2.1365217;0.0120755;8;0
81.5833393;13.51;-12.73;2.138951;0.0122219;8;0
81.7832985;13.51;-12.68;2.1414095;0.0123684;8;0
81.9832576;13.51;-12.63;2.1438973;0.0125149;8;0
82.1832168;13.51;-12.6;2.1464144;0.0126615;8;0
82.383176;13.5;-12.56;2.1489609;0.0128081;8;0
82.5831351;13.5;-12.52;2.1515366;0.0129547;8;0
82.7830943;13.5;-12.49;2.1541417;0.0131015;8;0
82.9830535;13.5;-12.45;2.1567761;0.0132483;8;0
83.1830126;13.49;-12.4;2.1594399;0.0133951;8;0
83.3829718;13.49;-12.32;2.1621331;0.0135421;8;0
83.582931;13.49;-12.27;2.1648557;0.0136892;8;0
83.7828901;13.49;-12.23;2.1676077;0.0138364;8;0
83.9828493;13.48;-12.21;2.1703891;0.0139837;8;0
84.1828085;13.48;-12.18;2.1732;0.0141311;8;0
84.3827676;13.48;-12.14;2.1760404;0.0142786;8;0
84.5827268;13.48;-12.1;2.1789103;0.0144264;8;0
84.7826859;13.48;-12.08;2.1818098;0.0145744;8;0
84.9826451;13.48;-12.06;2.1847389;0.0147229;8;0
85.1826043;13.47;-12.04;2.1876978;0.0148723;8;0
85.3825634;13.47;-12.01;2.1906866;0.0150218;8;0
85.5825226;13.47;-11.98;2.1937054;0.0151728;8;0
85.7824818;13.47;-11.95;2.1967545;0.0153242;8;0
85.9824409;13.47;-11.91;2.1998339;0.0154762;8;0
86.1824001;13.47;-11.87;2.2029438;0.0156294;8;0
86.3823593;13.46;-11.83;2.2060843;0.0157826;8;0
86.5823184;13.46;-11.79;2.2092557;0.0159373;8;0
