,vehicleid,recievetime,,,
54098,EN11,1709221646,,,
54099,SN1,1709221646,,,
54100,SN1,1709221646,,,
54101,SW00,1709221646,,,
54102,SN1,1709221646,,,
54103,SE13,1709221646,,,
54104,SN1,1709221646,,,
54105,SN1,1709221646,,,
54106,SE10,1709221646,,,
54107,ES03,1709221646,,,
54108,ES01,1709221646,,,
54109,EW12,1709221646,,,
54110,SN1,1709221646,,,
54111,EW10,1709221646,,,
54112,SN1,1709221646,,,
54113,EN13,1709221646,,,
54114,SN1,1709221646,,,
54115,SN1,1709221646,,,
54116,SW01,1709221646,,,
54117,SN13,1709221646,,,
54118,SN11,1709221646,,,
54119,SN10,1709221646,,,
54120,SN1,1709221646,,,
54121,SN1,1709221646,,,
54122,SN1,1709221646,,,
54123,SN1,1709221646,,,
54124,ES01,1709221646,,,
54125,SN1,1709221646,,,
54126,SN1,1709221646,,,
54127,SN1,1709221646,,,
54128,SN1,1709221646,,,
54129,EN12,1709221646,,,
54130,SN1,1709221646,,,
54131,SN1,1709221646,,,
54132,SW02,1709221646,,,
54133,SW00,1709221646,,,
54134,SN13,1709221646,,,
54135,SN12,1709221646,,,
54136,SN1,1709221646,,,
54137,SN1,1709221646,,,
54138,SE11,1709221646,,,
54139,SE10,1709221646,,,
54140,SN1,1709221646,,,
54141,SN1,1709221647,,,
54142,ES00,1709221647,,,
54143,SN1,1709221647,,,
54144,SN1,1709221647,,,
54145,EW10,1709221647,,,
54146,EN13,1709221647,,,
54147,EN11,1709221647,,,
54148,EN10,1709221647,,,
54149,SW03,1709221647,,,
54150,SN1,1709221647,,,
54151,SN1,1709221647,,,
54152,SN13,1709221647,,,
54153,SN11,1709221647,,,
54154,SN1,1709221647,,,
54155,SE12,1709221647,,,
54156,SE10,1709221647,,,
54157,ES03,1709221647,,,
54158,SN1,1709221647,,,
54159,ES00,1709221647,,,
54160,EW12,1709221647,,,
54161,EW10,1709221647,,,
54162,SN1,1709221647,,,
54163,SN1,1709221647,,,
54164,EN10,1709221647,,,
54165,SW03,1709221647,,,
54166,SN1,1709221647,,,
54167,SW00,1709221647,,,
54168,SN12,1709221647,,,
54169,SN11,1709221647,,,
54170,SE13,1709221647,,,
54171,SE12,1709221647,,,
54172,SE11,1709221647,,,
54173,ES03,1709221647,,,
54174,ES02,1709221647,,,
54175,ES01,1709221647,,,
54176,EW13,1709221647,,,
54177,EW12,1709221647,,,
54178,EW11,1709221647,,,
54179,EN13,1709221647,,,
54180,SN1,1709221647,,,
54181,SW03,1709221647,,,
54182,SN1,1709221647,,,
54183,SW01,1709221647,,,
54184,SW00,1709221647,,,
54185,SN13,1709221647,,,
54186,SN1,1709221647,,,
54187,SE13,1709221647,,,
54188,SE11,1709221647,,,
54189,SE10,1709221647,,,
54190,ES03,1709221647,,,
54191,SN1,1709221647,,,
54192,ES00,1709221647,,,
54193,SN1,1709221647,,,
54194,EW11,1709221647,,,
54195,EW10,1709221647,,,
54196,EN12,1709221647,,,
54197,EN11,1709221647,,,
54198,SN1,1709221647,,,
54199,SW02,1709221647,,,
54200,SW01,1709221647,,,
54201,SN13,1709221647,,,
54202,SN11,1709221647,,,
54203,SN10,1709221647,,,
54204,SE12,1709221647,,,
54205,SN1,1709221647,,,
54206,ES03,1709221647,,,
54207,ES02,1709221647,,,
54208,ES00,1709221647,,,
54209,SN1,1709221647,,,
54210,EW12,1709221647,,,
54211,EW11,1709221647,,,
54212,EN13,1709221647,,,
54213,EN12,1709221647,,,
54214,EN10,1709221647,,,
54215,SN1,1709221647,,,
54216,SW03,1709221647,,,
54217,SW01,1709221647,,,
54218,SW00,1709221647,,,
54219,SN12,1709221647,,,
54220,SN10,1709221647,,,
54221,SN1,1709221647,,,
54222,SE11,1709221647,,,
54223,SE10,1709221647,,,
54224,SN1,1709221647,,,
54225,ES01,1709221647,,,
54226,SN1,1709221647,,,
54227,SN1,1709221647,,,
54228,EW11,1709221647,,,
54229,EN13,1709221647,,,
54230,EN11,1709221647,,,
54231,EN10,1709221647,,,
54232,SW03,1709221647,,,
54233,SN1,1709221647,,,
54234,SN1,1709221647,,,
54235,SN13,1709221647,,,
54236,SN1,1709221647,,,
54237,SN1,1709221647,,,
54238,SE11,1709221647,,,
54239,SE10,1709221647,,,
54240,ES03,1709221647,,,
54241,SN1,1709221647,,,
54242,SN1,1709221647,,,
54243,EW13,1709221647,,,
54244,SN1,1709221647,,,
54245,SN1,1709221647,,,
54246,EN13,1709221647,,,
54247,EN11,1709221647,,,
54248,SN1,1709221647,,,
54249,SW02,1709221647,,,
54250,SW01,1709221647,,,
54251,SN1,1709221647,,,
54252,SN12,1709221647,,,
54253,SN11,1709221647,,,
54254,SE13,1709221647,,,
54255,SN1,1709221647,,,
54256,SE10,1709221647,,,
54257,ES02,1709221647,,,
54258,ES01,1709221647,,,
54259,SN1,1709221647,,,
54260,EW12,1709221647,,,
54261,EW11,1709221647,,,
54262,EN13,1709221647,,,
54263,EN11,1709221647,,,
54264,SW03,1709221647,,,
54265,SW01,1709221648,,,
54266,SN1,1709221648,,,
54267,SN1,1709221648,,,
54268,SN1,1709221648,,,
54269,SN1,1709221648,,,
54270,SE13,1709221648,,,
54271,SE12,1709221648,,,
54272,SE10,1709221648,,,
54273,ES03,1709221648,,,
54274,SN1,1709221648,,,
54275,ES00,1709221648,,,
54276,EW13,1709221648,,,
54277,EW11,1709221648,,,
54278,SN1,1709221648,,,
54279,EN11,1709221648,,,
54280,SN1,1709221648,,,
54281,SN1,1709221648,,,
54282,SN1,1709221648,,,
54283,SW00,1709221648,,,
54284,SN12,1709221648,,,
54285,SN1,1709221648,,,
54286,SN1,1709221648,,,
54287,SE13,1709221648,,,
54288,SE11,1709221648,,,
54289,SN1,1709221648,,,
54290,ES03,1709221648,,,
54291,ES02,1709221648,,,
54292,SN1,1709221648,,,
54293,EW13,1709221648,,,
54294,EW12,1709221648,,,
54295,EW11,1709221648,,,
54296,SN1,1709221648,,,
54297,EN10,1709221648,,,
54298,SW02,1709221648,,,
54299,SN1,1709221648,,,
54300,SN1,1709221648,,,
54301,SW00,1709221648,,,
54302,SN1,1709221648,,,
54303,SN1,1709221648,,,
54304,SN1,1709221648,,,
54305,SE12,1709221648,,,
54306,SE11,1709221648,,,
54307,ES03,1709221648,,,
54308,ES02,1709221648,,,
54309,ES00,1709221648,,,
54310,EW12,1709221648,,,
54311,EW10,1709221648,,,
54312,EN13,1709221648,,,
54313,EN12,1709221648,,,
54314,SN1,1709221648,,,
54315,EN11,1709221648,,,
54316,SW03,1709221648,,,
54317,SW01,1709221648,,,
54318,SN13,1709221648,,,
54319,SN11,1709221648,,,
54320,SN1,1709221648,,,
54321,SN1,1709221648,,,
54322,SE13,1709221648,,,
54323,SE11,1709221648,,,
54324,ES02,1709221648,,,
54325,ES00,1709221648,,,
54326,SN1,1709221648,,,
54327,SN1,1709221648,,,
54328,SN1,1709221648,,,
54329,EW11,1709221648,,,
54330,SN1,1709221648,,,
54331,EN11,1709221648,,,
54332,EN10,1709221648,,,
54333,SN1,1709221648,,,
54334,SW00,1709221648,,,
54335,SN12,1709221648,,,
54336,SN10,1709221648,,,
54337,SN1,1709221648,,,
54338,SE12,1709221648,,,
54339,SE11,1709221648,,,
54340,SN1,1709221648,,,
54341,ES01,1709221648,,,
54342,EW12,1709221648,,,
54343,SN1,1709221648,,,
54344,EW10,1709221648,,,
54345,EN13,1709221648,,,
54346,SN1,1709221648,,,
54347,SN1,1709221648,,,
54348,SN1,1709221648,,,
54349,SW02,1709221648,,,
54350,SN13,1709221648,,,
54351,SN12,1709221648,,,
54352,SN11,1709221648,,,
54353,SN1,1709221648,,,
54354,SN1,1709221648,,,
54355,SE11,1709221648,,,
54356,ES03,1709221648,,,
54357,SN1,1709221648,,,
54358,SN1,1709221648,,,
54359,ES00,1709221648,,,
54360,EW13,1709221648,,,
54361,SN1,1709221648,,,
54362,EW10,1709221648,,,
54363,SN1,1709221648,,,
54364,EN13,1709221648,,,
54365,EN11,1709221648,,,
54366,SN1,1709221648,,,
54367,SW02,1709221648,,,
54368,SW00,1709221648,,,
54369,SN13,1709221648,,,
54370,SN12,1709221648,,,
54371,SN11,1709221648,,,
54372,SE13,1709221648,,,
54373,SE11,1709221648,,,
54374,SN1,1709221648,,,
54375,ES01,1709221648,,,
54376,SN1,1709221648,,,
54377,EW13,1709221648,,,
54378,EW12,1709221648,,,
54379,SN1,1709221648,,,
54380,SN1,1709221648,,,
54381,EN11,1709221648,,,
54382,EN10,1709221648,,,
54383,SN1,1709221648,,,
54384,SW00,1709221648,,,
54385,SN13,1709221648,,,
54386,SN12,1709221648,,,
54387,SN1,1709221648,,,
54388,SE13,1709221649,,,
54389,SE11,1709221649,,,
54390,SE10,1709221649,,,
54391,ES02,1709221649,,,
54392,ES01,1709221649,,,
54393,EW13,1709221649,,,
54394,EW12,1709221649,,,
54395,EW11,1709221649,,,
54396,EN13,1709221649,,,
54397,SN1,1709221649,,,
54398,EN10,1709221649,,,
54399,SW03,1709221649,,,
54400,SN1,1709221649,,,
54401,SN1,1709221649,,,
54402,SN13,1709221649,,,
54403,SN11,1709221649,,,
54404,SN1,1709221649,,,
54405,SE13,1709221649,,,
54406,SN1,1709221649,,,
54407,SE11,1709221649,,,
54408,ES03,1709221649,,,
54409,ES01,1709221649,,,
54410,ES00,1709221649,,,
54411,EW13,1709221649,,,
54412,SN1,1709221649,,,
54413,SN1,1709221649,,,
54414,EN13,1709221649,,,
54415,EN11,1709221649,,,
54416,SN1,1709221649,,,
54417,SW03,1709221649,,,
54418,SN1,1709221649,,,
54419,SW01,1709221649,,,
54420,SN1,1709221649,,,
54421,SN13,1709221649,,,
54422,SN1,1709221649,,,
54423,SN10,1709221649,,,
54424,SE13,1709221649,,,
54425,SE11,1709221649,,,
54426,SE10,1709221649,,,
54427,ES02,1709221649,,,
54428,ES01,1709221649,,,
54429,ES00,1709221649,,,
54430,EW12,1709221649,,,
54431,EW10,1709221649,,,
54432,EN13,1709221649,,,
54433,EN11,1709221649,,,
54434,SN1,1709221649,,,
54435,SW02,1709221649,,,
54436,SW01,1709221649,,,
54437,SN1,1709221649,,,
54438,SN1,1709221649,,,
54439,SN12,1709221649,,,
54440,SN1,1709221649,,,
54441,SE12,1709221649,,,
54442,SE10,1709221649,,,
54443,ES02,1709221649,,,
54444,SN1,1709221649,,,
54445,EW13,1709221649,,,
54446,SN1,1709221649,,,
54447,SN1,1709221649,,,
54448,SN1,1709221649,,,
54449,EN11,1709221649,,,
54450,SN1,1709221649,,,
54451,SW03,1709221649,,,
54452,SW02,1709221649,,,
54453,SW00,1709221649,,,
54454,SN1,1709221649,,,
54455,SN1,1709221649,,,
54456,SN11,1709221649,,,
54457,SE13,1709221649,,,
54458,SE12,1709221649,,,
54459,SN1,1709221649,,,
54460,SN1,1709221649,,,
54461,ES01,1709221649,,,
54462,SN1,1709221649,,,
54463,SN1,1709221649,,,
54464,EW12,1709221649,,,
54465,EW10,1709221649,,,
54466,SN1,1709221649,,,
54467,EN12,1709221649,,,
54468,SW03,1709221649,,,
54469,SW01,1709221649,,,
54470,SW00,1709221649,,,
54471,SN13,1709221649,,,
54472,SN12,1709221649,,,
54473,SN11,1709221649,,,
54474,SN10,1709221649,,,
54475,SN1,1709221649,,,
54476,SE12,1709221649,,,
54477,SE10,1709221649,,,
54478,ES02,1709221649,,,
54479,ES01,1709221649,,,
54480,ES00,1709221649,,,
54481,SN1,1709221649,,,
54482,SN1,1709221649,,,
54483,EW10,1709221649,,,
54484,EN12,1709221649,,,
54485,SN1,1709221649,,,
54486,SW02,1709221649,,,
54487,SW01,1709221649,,,
54488,SN13,1709221649,,,
54489,SN12,1709221649,,,
54490,SN10,1709221649,,,
54491,SN1,1709221649,,,
54492,SE13,1709221649,,,
54493,SN1,1709221649,,,
54494,ES02,1709221649,,,
54495,ES00,1709221649,,,
54496,SN1,1709221649,,,
54497,EW13,1709221649,,,
54498,EW12,1709221649,,,
54499,SN1,1709221649,,,
54500,EN12,1709221649,,,
54501,EN11,1709221649,,,
54502,EN10,1709221649,,,
54503,SW03,1709221649,,,
54504,SW01,1709221649,,,
54505,SN1,1709221649,,,
54506,SN1,1709221649,,,
54507,SN11,1709221649,,,
54508,SN1,1709221649,,,
54509,SE12,1709221649,,,
54510,SE11,1709221649,,,
54511,ES03,1709221649,,,
54512,ES02,1709221649,,,
54513,ES01,1709221649,,,
54514,SN1,1709221649,,,
54515,SN1,1709221649,,,
54516,EW11,1709221649,,,
54517,EN13,1709221649,,,
54518,EN12,1709221650,,,
54519,SN1,1709221650,,,
54520,SW03,1709221650,,,
54521,SW02,1709221650,,,
54522,SW01,1709221650,,,
54523,SW00,1709221650,,,
54524,SN1,1709221650,,,
54525,SN1,1709221650,,,
54526,SN10,1709221650,,,
54527,SE12,1709221650,,,
54528,SN1,1709221650,,,
54529,ES03,1709221650,,,
54530,SN1,1709221650,,,
54531,SN1,1709221650,,,
54532,EW12,1709221650,,,
54533,EW11,1709221650,,,
54534,EW10,1709221650,,,
54535,EN12,1709221650,,,
54536,SN1,1709221650,,,
54537,SN1,1709221650,,,
54538,SN1,1709221650,,,
54539,SN13,1709221650,,,
54540,SN1,1709221650,,,
54541,SN1,1709221650,,,
54542,SN10,1709221650,,,
54543,SN1,1709221650,,,
54544,SE12,1709221650,,,
54545,SE10,1709221650,,,
54546,ES03,1709221650,,,
54547,ES01,1709221650,,,
54548,ES00,1709221650,,,
54549,SN1,1709221650,,,
54550,EW12,1709221650,,,
54551,EW11,1709221650,,,
54552,EN13,1709221650,,,
54553,SN1,1709221650,,,
54554,SN1,1709221650,,,
54555,SW03,1709221650,,,
54556,SW00,1709221650,,,
54557,SN1,1709221650,,,
54558,SN12,1709221650,,,
54559,SN10,1709221650,,,
54560,SN1,1709221650,,,
54561,SN1,1709221650,,,
54562,SN1,1709221650,,,
54563,ES02,1709221650,,,
54564,ES00,1709221650,,,
54565,SN1,1709221650,,,
54566,EW11,1709221650,,,
54567,EW10,1709221650,,,
54568,SN1,1709221650,,,
54569,EN12,1709221650,,,
54570,EN11,1709221650,,,
54571,SN1,1709221650,,,
54572,SW02,1709221650,,,
54573,SW00,1709221650,,,
54574,SN1,1709221650,,,
54575,SN11,1709221650,,,
54576,SN10,1709221650,,,
54577,SN1,1709221650,,,
54578,SE11,1709221650,,,
54579,ES03,1709221650,,,
54580,ES01,1709221650,,,
54581,ES00,1709221650,,,
54582,EW13,1709221650,,,
54583,EW11,1709221650,,,
54584,EN13,1709221650,,,
54585,EN11,1709221650,,,
54586,SN1,1709221650,,,
54587,SW02,1709221650,,,
54588,SW01,1709221650,,,
54589,SW00,1709221650,,,
54590,SN1,1709221650,,,
54591,SN1,1709221650,,,
54592,SN1,1709221650,,,
54593,SE12,1709221650,,,
54594,SE11,1709221650,,,
54595,ES03,1709221650,,,
54596,SN1,1709221650,,,
54597,SN1,1709221650,,,
54598,EW13,1709221650,,,
54599,EW11,1709221650,,,
54600,SN1,1709221650,,,
54601,EN12,1709221650,,,
54602,SN1,1709221650,,,
54603,SN1,1709221650,,,
54604,SN1,1709221650,,,
54605,SW00,1709221650,,,
54606,SN12,1709221650,,,
54607,SN1,1709221650,,,
54608,SN1,1709221650,,,
54609,SN1,1709221650,,,
54610,SN1,1709221650,,,
54611,SE10,1709221650,,,
54612,ES02,1709221650,,,
54613,ES01,1709221650,,,
54614,EW12,1709221650,,,
54615,EW11,1709221650,,,
54616,SN1,1709221650,,,
54617,SN1,1709221650,,,
54618,SN1,1709221650,,,
54619,EW1,1709221650,,,
54620,SN13,1709221650,,,
54621,EW1,1709221650,,,
54622,SN1,1709221650,,,
54623,EW1,1709221650,,,
54624,EW1,1709221650,,,
54625,SN1,1709221650,,,
54626,EW1,1709221650,,,
54627,EW1,1709221650,,,
54628,EW13,1709221650,,,
54629,EW1,1709221650,,,
54630,EW10,1709221650,,,
54631,EW1,1709221650,,,
54632,SN1,1709221650,,,
54633,SN1,1709221650,,,
54634,EW1,1709221650,,,
54635,SW02,1709221650,,,
54636,EW1,1709221650,,,
54637,SN12,1709221650,,,
54638,SN1,1709221650,,,
54639,SE13,1709221650,,,
54640,EW1,1709221650,,,
54641,EW1,1709221651,,,
54642,EW1,1709221651,,,
54643,SN1,1709221651,,,
54644,SN1,1709221651,,,
54645,SN1,1709221651,,,
54646,SN1,1709221651,,,
54647,EW1,1709221651,,,
54648,EW1,1709221651,,,
54649,EW1,1709221651,,,
54650,SN1,1709221651,,,
54651,SW03,1709221651,,,
54652,SW01,1709221651,,,
54653,SN1,1709221651,,,
54654,EW1,1709221651,,,
54655,EW1,1709221651,,,
54656,SN10,1709221651,,,
54657,SE12,1709221651,,,
54658,EW1,1709221651,,,
54659,EW1,1709221651,,,
54660,SN1,1709221651,,,
54661,ES00,1709221651,,,
54662,EW12,1709221651,,,
54663,EW10,1709221651,,,
54664,EN12,1709221651,,,
54665,EN10,1709221651,,,
54666,SN1,1709221651,,,
54667,EW1,1709221651,,,
54668,SW02,1709221651,,,
54669,SW01,1709221651,,,
54670,SW00,1709221651,,,
54671,EW1,1709221651,,,
54672,SN11,1709221651,,,
54673,SN1,1709221651,,,
54674,SE13,1709221651,,,
54675,SE11,1709221651,,,
54676,ES03,1709221651,,,
54677,EW1,1709221651,,,
54678,SN1,1709221651,,,
54679,EW12,1709221651,,,
54680,EW11,1709221651,,,
54681,EW1,1709221651,,,
54682,SN1,1709221651,,,
54683,EN10,1709221651,,,
54684,EW1,1709221651,,,
54685,EW1,1709221651,,,
54686,SN13,1709221651,,,
54687,SN1,1709221651,,,
54688,SN10,1709221651,,,
54689,EW1,1709221651,,,
54690,SE10,1709221651,,,
54691,SN1,1709221651,,,
54692,SN1,1709221651,,,
54693,ES00,1709221651,,,
54694,EW13,1709221651,,,
54695,EW1,1709221651,,,
54696,EW10,1709221651,,,
54697,SN1,1709221651,,,
54698,EW1,1709221651,,,
54699,EW1,1709221651,,,
54700,EW1,1709221651,,,
54701,SW00,1709221651,,,
54702,EW1,1709221651,,,
54703,SN12,1709221651,,,
54704,SN10,1709221651,,,
54705,SE11,1709221651,,,
54706,SE10,1709221651,,,
54707,ES03,1709221651,,,
54708,ES02,1709221651,,,
54709,ES01,1709221651,,,
54710,EW1,1709221651,,,
54711,EW1,1709221651,,,
54712,EW11,1709221651,,,
54713,SN1,1709221651,,,
54714,EW10,1709221651,,,
54715,SN1,1709221651,,,
54716,EN10,1709221651,,,
54717,SN1,1709221651,,,
54718,SN1,1709221651,,,
54719,SN1,1709221651,,,
54720,EW1,1709221651,,,
54721,EW1,1709221651,,,
54722,SE13,1709221651,,,
54723,SE10,1709221651,,,
54724,EW1,1709221651,,,
54725,ES01,1709221651,,,
54726,SN1,1709221651,,,
54727,EW13,1709221651,,,
54728,EW1,1709221651,,,
54729,EW10,1709221651,,,
54730,SN1,1709221651,,,
54731,SN1,1709221651,,,
54732,EW1,1709221651,,,
54733,SN1,1709221651,,,
54734,SN1,1709221651,,,
54735,EW1,1709221651,,,
54736,EW1,1709221651,,,
54737,EW1,1709221651,,,
54738,SN10,1709221651,,,
54739,SE13,1709221651,,,
54740,EW1,1709221651,,,
54741,SE11,1709221651,,,
54742,SN1,1709221651,,,
54743,ES03,1709221651,,,
54744,ES00,1709221651,,,
54745,EW12,1709221651,,,
54746,EW1,1709221651,,,
54747,EW1,1709221651,,,
54748,EN11,1709221651,,,
54749,SN1,1709221651,,,
54750,SN1,1709221651,,,
54751,SW00,1709221651,,,
54752,EW1,1709221651,,,
54753,EW1,1709221651,,,
54754,EW1,1709221651,,,
54755,SE13,1709221651,,,
54756,SN1,1709221651,,,
54757,EW1,1709221651,,,
54758,SE10,1709221651,,,
54759,ES02,1709221651,,,
54760,ES00,1709221651,,,
54761,EW13,1709221651,,,
54762,SN1,1709221651,,,
54763,EW12,1709221652,,,
54764,EW1,1709221652,,,
54765,EN13,1709221652,,,
54766,EN11,1709221652,,,
54767,EN10,1709221652,,,
54768,EW1,1709221652,,,
54769,SW00,1709221652,,,
54770,EW1,1709221652,,,
54771,SN1,1709221652,,,
54772,SE13,1709221652,,,
54773,SN1,1709221652,,,
54774,EW1,1709221652,,,
54775,SN1,1709221652,,,
54776,EW1,1709221652,,,
54777,EW1,1709221652,,,
54778,SN1,1709221652,,,
54779,EW1,1709221652,,,
54780,EW1,1709221652,,,
54781,EW10,1709221652,,,
54782,EN12,1709221652,,,
54783,EW1,1709221652,,,
54784,EN10,1709221652,,,
54785,SW02,1709221652,,,
54786,EW1,1709221652,,,
54787,SN12,1709221652,,,
54788,EW1,1709221652,,,
54789,EW1,1709221652,,,
54790,SE13,1709221652,,,
54791,SE11,1709221652,,,
54792,ES03,1709221652,,,
54793,ES02,1709221652,,,
54794,EW1,1709221652,,,
54795,EW13,1709221652,,,
54796,EW12,1709221652,,,
54797,EW10,1709221652,,,
54798,EN12,1709221652,,,
54799,SN1,1709221652,,,
54800,SW03,1709221652,,,
54801,SW02,1709221652,,,
54802,SN1,1709221652,,,
54803,SN1,1709221652,,,
54804,SN1,1709221652,,,
54805,EW1,1709221652,,,
54806,SN1,1709221652,,,
54807,SN1,1709221652,,,
54808,SE11,1709221652,,,
54809,SN1,1709221652,,,
54810,ES03,1709221652,,,
54811,ES01,1709221652,,,
54812,EW1,1709221652,,,
54813,SN1,1709221652,,,
54814,EW1,1709221652,,,
54815,EW10,1709221652,,,
54816,EN12,1709221652,,,
54817,SN1,1709221652,,,
54818,SN1,1709221652,,,
54819,SW02,1709221652,,,
54820,SN1,1709221652,,,
54821,SN12,1709221652,,,
54822,SN11,1709221652,,,
54823,SN10,1709221652,,,
54824,SE12,1709221652,,,
54825,EW1,1709221652,,,
54826,ES02,1709221652,,,
54827,EW1,1709221652,,,
54828,EW1,1709221652,,,
54829,SN1,1709221652,,,
54830,EW1,1709221652,,,
54831,SN1,1709221652,,,
54832,EN13,1709221652,,,
54833,EW1,1709221652,,,
54834,SN1,1709221652,,,
54835,EW1,1709221652,,,
54836,SW03,1709221652,,,
54837,EW1,1709221652,,,
54838,SN1,1709221652,,,
54839,EW1,1709221652,,,
54840,SN11,1709221652,,,
54841,SE13,1709221652,,,
54842,SE11,1709221652,,,
54843,SE10,1709221652,,,
54844,EW1,1709221652,,,
54845,EW1,1709221652,,,
54846,SN1,1709221652,,,
54847,EW11,1709221652,,,
54848,EW10,1709221652,,,
54849,SN1,1709221652,,,
54850,EN12,1709221652,,,
54851,EW1,1709221652,,,
54852,SN1,1709221652,,,
54853,EW1,1709221652,,,
54854,SW00,1709221652,,,
54855,SN1,1709221652,,,
54856,SN1,1709221652,,,
54857,SN11,1709221652,,,
54858,SE10,1709221652,,,
54859,ES03,1709221652,,,
54860,EW1,1709221652,,,
54861,SN1,1709221652,,,
54862,ES00,1709221652,,,
54863,SN1,1709221652,,,
54864,EW10,1709221652,,,
54865,EN12,1709221652,,,
54866,SN1,1709221652,,,
54867,EW1,1709221652,,,
54868,SN1,1709221652,,,
54869,SN1,1709221652,,,
54870,SW03,1709221652,,,
54871,SW02,1709221652,,,
54872,SN13,1709221652,,,
54873,EW1,1709221652,,,
54874,SN11,1709221652,,,
54875,SE12,1709221652,,,
54876,SN1,1709221652,,,
54877,SN1,1709221652,,,
54878,EW1,1709221652,,,
54879,ES01,1709221652,,,
54880,EW13,1709221652,,,
54881,EW1,1709221652,,,
54882,SN1,1709221652,,,
54883,EN12,1709221652,,,
54884,EW1,1709221652,,,
54885,SN1,1709221652,,,
54886,SW02,1709221653,,,
54887,SN13,1709221653,,,
54888,SN12,1709221653,,,
54889,SN11,1709221653,,,
54890,SN10,1709221653,,,
54891,SE13,1709221653,,,
54892,SE11,1709221653,,,
54893,SE10,1709221653,,,
54894,SN1,1709221653,,,
54895,ES01,1709221653,,,
54896,SN1,1709221653,,,
54897,EW11,1709221653,,,
54898,EN13,1709221653,,,
54899,SN1,1709221653,,,
54900,EN11,1709221653,,,
54901,EW1,1709221653,,,
54902,SW01,1709221653,,,
54903,SN1,1709221653,,,
54904,EW1,1709221653,,,
54905,SN1,1709221653,,,
54906,SN11,1709221653,,,
54907,SN1,1709221653,,,
54908,SN1,1709221653,,,
54909,SN1,1709221653,,,
54910,EW1,1709221653,,,
54911,ES02,1709221653,,,
54912,ES00,1709221653,,,
54913,EW13,1709221653,,,
54914,SN1,1709221653,,,
54915,EW11,1709221653,,,
54916,EN12,1709221653,,,
54917,EN11,1709221653,,,
54918,SW03,1709221653,,,
54919,EW1,1709221653,,,
54920,SW01,1709221653,,,
54921,EW1,1709221653,,,
54922,SN11,1709221653,,,
54923,EW1,1709221653,,,
54924,SN10,1709221653,,,
54925,SE12,1709221653,,,
54926,SE11,1709221653,,,
54927,SN1,1709221653,,,
54928,EW1,1709221653,,,
54929,SN1,1709221653,,,
54930,EW13,1709221653,,,
54931,EW12,1709221653,,,
54932,SN1,1709221653,,,
54933,SN1,1709221653,,,
54934,EN11,1709221653,,,
54935,SN1,1709221653,,,
54936,EW1,1709221653,,,
54937,SW00,1709221653,,,
54938,SN13,1709221653,,,
54939,SN1,1709221653,,,
54940,EW1,1709221653,,,
54941,EW1,1709221653,,,
54942,SE12,1709221653,,,
54943,SE10,1709221653,,,
54944,SN1,1709221653,,,
54945,ES01,1709221653,,,
54946,SN1,1709221653,,,
54947,SN1,1709221653,,,
54948,EW1,1709221653,,,
54949,EW1,1709221653,,,
54950,SN1,1709221653,,,
54951,EN11,1709221653,,,
54952,SN1,1709221653,,,
54953,EW1,1709221653,,,
54954,SW03,1709221653,,,
54955,SW02,1709221653,,,
54956,SW00,1709221653,,,
54957,SN11,1709221653,,,
54958,SN10,1709221653,,,
54959,EW1,1709221653,,,
54960,SN1,1709221653,,,
54961,EW1,1709221653,,,
54962,SE10,1709221653,,,
54963,EW1,1709221653,,,
54964,ES01,1709221653,,,
54965,SN1,1709221653,,,
54966,EW11,1709221653,,,
54967,SN1,1709221653,,,
54968,EW1,1709221653,,,
54969,EN11,1709221653,,,
54970,EN10,1709221653,,,
54971,SN1,1709221653,,,
54972,EW1,1709221653,,,
54973,EW1,1709221653,,,
54974,EW1,1709221653,,,
54975,SN10,1709221653,,,
54976,SE13,1709221653,,,
54977,SE12,1709221653,,,
54978,SE10,1709221653,,,
54979,SN1,1709221653,,,
54980,ES01,1709221653,,,
54981,ES00,1709221653,,,
54982,EW1,1709221653,,,
54983,EW1,1709221653,,,
54984,EW10,1709221653,,,
54985,EN12,1709221653,,,
54986,EN11,1709221653,,,
54987,SN1,1709221653,,,
54988,SN1,1709221653,,,
54989,SN13,1709221653,,,
54990,SN1,1709221653,,,
54991,SN10,1709221653,,,
54992,EW1,1709221653,,,
54993,SE12,1709221653,,,
54994,EW1,1709221653,,,
54995,EW1,1709221653,,,
54996,EW1,1709221653,,,
54997,EW13,1709221653,,,
54998,EW1,1709221653,,,
54999,EW11,1709221653,,,
55000,EW1,1709221653,,,
55001,EN12,1709221653,,,
55002,EW1,1709221653,,,
55003,SN1,1709221653,,,
55004,SW03,1709221653,,,
55005,SW01,1709221653,,,
55006,SW00,1709221653,,,
55007,SN12,1709221653,,,
55008,SE13,1709221654,,,
55009,SN1,1709221654,,,
55010,EW1,1709221654,,,
55011,SN1,1709221654,,,
55012,ES02,1709221654,,,
55013,EW1,1709221654,,,
55014,EW13,1709221654,,,
55015,EW12,1709221654,,,
55016,SN1,1709221654,,,
55017,EW1,1709221654,,,
55018,EN10,1709221654,,,
55019,SN1,1709221654,,,
55020,EW1,1709221654,,,
55021,SW01,1709221654,,,
55022,SN1,1709221654,,,
55023,SN1,1709221654,,,
55024,SE12,1709221654,,,
55025,SE11,1709221654,,,
55026,SN1,1709221654,,,
55027,ES03,1709221654,,,
55028,SN1,1709221654,,,
55029,ES00,1709221654,,,
