,vehicleid,transtime
98697,SE12,1709221723.475941
98698,SE11,1709221723.481852
98699,SE10,1709221723.490919
98700,ES03,1709221723.4974892
98701,ES02,1709221723.5035458
98702,ES01,1709221723.5139463
98703,ES00,1709221723.5190365
98704,EW13,1709221723.5264573
98705,EW12,1709221723.533516
98706,EW11,1709221723.5408828
98707,EW10,1709221723.5465884
98708,EN13,1709221723.5520604
98709,EN12,1709221723.5573697
98710,EN11,1709221723.563644
98711,EN10,1709221723.570899
98712,SW03,1709221723.5832982
98713,SW02,1709221723.5894992
98714,SW01,1709221723.595308
98715,SW00,1709221723.6009815
98716,SN13,1709221723.6088266
98717,SN12,1709221723.6143315
98718,SN11,1709221723.6216621
98719,SN10,1709221723.628088
98720,SE13,1709221723.633308
98721,SE12,1709221723.6390662
98722,SE11,1709221723.6448486
98723,SE10,1709221723.6509604
98724,ES03,1709221723.661647
98725,ES02,1709221723.6674383
98726,ES01,1709221723.6752667
98727,ES00,1709221723.6806455
98728,EW13,1709221723.6904793
98729,EW12,1709221723.6955569
98730,EW11,1709221723.7012224
98731,EW10,1709221723.7098913
98732,EN13,1709221723.7153463
98733,EN12,1709221723.7203763
98734,EN11,1709221723.7260146
98735,EN10,1709221723.7309146
98736,SW03,1709221723.7405427
98737,SW02,1709221723.7463632
98738,SW01,1709221723.752528
98739,SW00,1709221723.7578843
98740,SN13,1709221723.765506
98741,SN12,1709221723.77263
98742,SN11,1709221723.7782502
98743,SN10,1709221723.7842016
98744,SE13,1709221723.7916965
98745,SE12,1709221723.7995822
98746,SE11,1709221723.8051138
98747,SE10,1709221723.8115182
98748,ES03,1709221723.816976
98749,ES02,1709221723.82407
98750,ES01,1709221723.830345
98751,ES00,1709221723.8410096
98752,EW13,1709221723.8461192
98753,EW12,1709221723.8518546
98754,EW11,1709221723.8602712
98755,EW10,1709221723.8658943
98756,EN13,1709221723.87524
98757,EN12,1709221723.8810246
98758,EN11,1709221723.8899977
98759,EN10,1709221723.8961332
98760,SW03,1709221723.9076078
98761,SW02,1709221723.9140234
98762,SW01,1709221723.9196446
98763,SW00,1709221723.9256039
98764,SN13,1709221723.932713
98765,SN12,1709221723.9380162
98766,SN11,1709221723.9455829
98767,SN10,1709221723.9497275
98768,SE13,1709221723.956319
98769,SE12,1709221723.9617968
98770,SE11,1709221723.9668002
98771,SE10,1709221723.9740202
98772,ES03,1709221723.9795475
98773,ES02,1709221723.9853306
98774,ES01,1709221723.992863
98775,ES00,1709221723.9986813
98776,EW13,1709221724.0048513
98777,EW12,1709221724.0089974
98778,EW11,1709221724.014684
98779,EW10,1709221724.0204375
98780,EN13,1709221724.0257165
98781,EN12,1709221724.03113
98782,EN11,1709221724.039225
98783,EN10,1709221724.0446882
98784,SW03,1709221724.0562043
98785,SW02,1709221724.0625615
98786,SW01,1709221724.069146
98787,SW00,1709221724.0754018
98788,SN13,1709221724.0805671
98789,SN12,1709221724.0871124
98790,SN11,1709221724.092266
98791,SN10,1709221724.0973403
98792,SE13,1709221724.1095183
98793,SE12,1709221724.1146755
98794,SE11,1709221724.1212118
98795,SE10,1709221724.1272411
98796,ES03,1709221724.1327257
98797,ES02,1709221724.1406376
98798,ES01,1709221724.146314
98799,ES00,1709221724.1516962
98800,EW13,1709221724.1588013
98801,EW12,1709221724.165011
98802,EW11,1709221724.1709867
98803,EW10,1709221724.1786318
98804,EN13,1709221724.1830988
98805,EN12,1709221724.1888363
98806,EN11,1709221724.1941082
98807,EN10,1709221724.199629
98808,SW03,1709221724.2081316
98809,SW02,1709221724.2137358
98810,SW01,1709221724.2196908
98811,SW00,1709221724.224924
98812,SN13,1709221724.2303472
98813,SN12,1709221724.2366052
98814,SN11,1709221724.2426124
98815,SN10,1709221724.2476883
98816,SE13,1709221724.252946
98817,SE12,1709221724.2582548
98818,SE11,1709221724.2636142
98819,SE10,1709221724.269418
98820,ES03,1709221724.2784266
98821,ES02,1709221724.2839835
98822,ES01,1709221724.2912238
98823,ES00,1709221724.2967913
98824,EW13,1709221724.30209
98825,EW12,1709221724.3080492
98826,EW11,1709221724.3129454
98827,EW10,1709221724.3185406
98828,EN13,1709221724.3271966
98829,EN12,1709221724.3362734
98830,EN11,1709221724.3413687
98831,EN10,1709221724.3505073
98832,SW03,1709221724.3620274
98833,SW02,1709221724.369507
98834,SW01,1709221724.376057
98835,SW00,1709221724.3808599
98836,SN13,1709221724.3865397
98837,SN12,1709221724.3922758
98838,SN11,1709221724.3971255
98839,SN10,1709221724.4025433
98840,SE13,1709221724.4083977
98841,SE12,1709221724.41297
98842,SE11,1709221724.4198031
98843,SE10,1709221724.4276428
98844,ES03,1709221724.433215
98845,ES02,1709221724.4425046
98846,ES01,1709221724.447882
98847,ES00,1709221724.4540544
98848,EW13,1709221724.459154
98849,EW12,1709221724.464344
98850,EW11,1709221724.474178
98851,EW10,1709221724.4795444
98852,EN13,1709221724.4846537
98853,EN12,1709221724.4960542
98854,EN11,1709221724.501225
98855,EN10,1709221724.5110316
98856,SW03,1709221724.5184176
98857,SW02,1709221724.5242877
98858,SW01,1709221724.5325763
98859,SW00,1709221724.5376868
98860,SN13,1709221724.5428805
98861,SN12,1709221724.547834
98862,SN11,1709221724.5528538
98863,SN10,1709221724.5586395
98864,SE13,1709221724.5680752
98865,SE12,1709221724.573347
98866,SE11,1709221724.5790925
98867,SE10,1709221724.5859802
98868,ES03,1709221724.5925152
98869,ES02,1709221724.5993502
98870,ES01,1709221724.606555
98871,ES00,1709221724.6119695
98872,EW13,1709221724.620088
98873,EW12,1709221724.6261067
98874,EW11,1709221724.6328323
98875,EW10,1709221724.6395667
98876,EN13,1709221724.6454146
98877,EN12,1709221724.650974
98878,EN11,1709221724.6658406
98879,EN10,1709221724.6821635
98880,SW03,1709221724.6904473
98881,SW02,1709221724.6959589
98882,SW01,1709221724.7010639
98883,SW00,1709221724.709242
98884,SN13,1709221724.7141337
98885,SN12,1709221724.7192442
98886,SN11,1709221724.728603
98887,SN10,1709221724.733456
98888,SE13,1709221724.7379932
98889,SE12,1709221724.742953
98890,SE11,1709221724.7490296
98891,SE10,1709221724.7559874
98892,ES03,1709221724.7612932
98893,ES02,1709221724.7665935
98894,ES01,1709221724.7741492
98895,ES00,1709221724.778972
98896,EW13,1709221724.7856688
98897,EW12,1709221724.7911954
98898,EW11,1709221724.7961547
98899,EW10,1709221724.8020804
98900,EN13,1709221724.8071437
98901,EN12,1709221724.812111
98902,EN11,1709221724.819795
98903,EN10,1709221724.8292592
98904,SW03,1709221724.8374677
98905,SW02,1709221724.8451753
98906,SW01,1709221724.8506114
98907,SW00,1709221724.8569822
98908,SN13,1709221724.862392
98909,SN12,1709221724.8676903
98910,SN11,1709221724.8722134
98911,SN10,1709221724.8768158
98912,SE13,1709221724.8858817
98913,SE12,1709221724.8910887
98914,SE11,1709221724.8964229
98915,SE10,1709221724.9024827
98916,ES03,1709221724.9079072
98917,ES02,1709221724.912885
98918,ES01,1709221724.9185312
98919,ES00,1709221724.9261482
98920,EW13,1709221724.9305768
98921,EW12,1709221724.938233
98922,EW11,1709221724.943066
98923,EW10,1709221724.9479358
98924,EN13,1709221724.954355
98925,EN12,1709221724.9629145
98926,EN11,1709221724.9716964
98927,EN10,1709221724.9765625
98928,SW03,1709221724.982639
98929,SW02,1709221724.988453
98930,SW01,1709221724.9930325
98931,SW00,1709221724.997229
98932,SN13,1709221725.001784
98933,SN12,1709221725.007255
98934,SN11,1709221725.0116172
98935,SN10,1709221725.0169384
98936,SE13,1709221725.0217128
98937,SE12,1709221725.0260725
98938,SE11,1709221725.0304222
98939,SE10,1709221725.0369022
98940,ES03,1709221725.0421886
98941,ES02,1709221725.0466213
98942,ES01,1709221725.0525513
98943,ES00,1709221725.0572956
