,starttime,endtime,phaseDuration
147,1708611690.7214246,1708611690.756074,5
148,1708611695.815663,1708611695.8452709,5
149,1708611700.8186357,1708611700.8553367,5
150,1708611705.9250715,1708611705.955237,5
151,1708611711.022046,1708611711.0424087,5
152,1708611716.1205122,1708611716.1503174,5
153,1708611721.120313,1708611721.1465237,5
154,1708611726.2209804,1708611726.240143,5
155,1708611731.3218136,1708611731.3435009,5
156,1708611736.3217838,1708611736.3468542,5
157,1708611741.41973,1708611741.4416747,5
158,1708611746.4252846,1708611746.4453907,5
159,1708611751.5226498,1708611751.5438309,5
160,1708611756.5261526,1708611756.5465968,5
161,1708611761.715856,1708611761.7364497,5
162,1708611766.7207923,1708611766.7431846,5
163,1708611771.8205218,1708611771.8450122,5
164,1708611776.9194744,1708611776.9414785,5
165,1708611781.9215133,1708611781.9528778,5
166,1708611787.115606,1708611787.1527712,5
167,1708611792.1229875,1708611792.1468785,5
168,1708611797.2223296,1708611797.2495778,5
169,1708611802.3199496,1708611802.3471239,5
170,1708611807.415044,1708611807.4422462,5
171,1708611812.4228115,1708611812.453488,5
172,1708611817.5181391,1708611817.5478246,5
173,1708611822.623307,1708611822.6477575,5
174,1708611827.7200737,1708611827.743601,5
175,1708611832.817835,1708611832.853651,5
176,1708611837.820552,1708611837.8418324,5
177,1708611843.024201,1708611843.0428646,5
178,1708611848.024569,1708611848.045511,5
179,1708611853.2191544,1708611853.2359707,5
180,1708611858.5589607,1708611858.574142,5
181,1708611863.5649123,1708611863.577717,5
182,1708611868.715044,1708611868.728006,5
183,1708611873.8149428,1708611873.8281457,5
184,1708611878.9150121,1708611878.9278524,5
185,1708611884.0149462,1708611884.0267668,5
186,1708611889.114938,1708611889.1279054,5
187,1708611894.2150433,1708611894.2279553,5
188,1708611899.589099,1708611899.6067464,5
189,1708611904.6529095,1708611904.6698565,5
190,1708611910.0150776,1708611910.0398395,5
191,1708611915.118988,1708611915.1587026,5
192,1708611920.2149904,1708611920.2340486,5
193,1708611925.5944011,1708611925.6149724,5
194,1708611930.7385917,1708611930.7692692,5
195,1708611935.8149648,1708611935.8336117,5
196,1708611940.9150734,1708611940.93044,5
197,1708611946.0150516,1708611946.028167,5
198,1708611951.114944,1708611951.1279447,5
199,1708611956.2150502,1708611956.2310708,5
200,1708611961.5924752,1708611961.6114547,5
201,1708611966.6150336,1708611966.6297464,5
202,1708611971.7150385,1708611971.7270248,5
203,1708611976.8150167,1708611976.8330185,5
204,1708611981.9149349,1708611981.9253786,5
205,1708611987.0149205,1708611987.0262134,5
206,1708611992.114985,1708611992.1345513,5
207,1708611997.2149186,1708611997.2251096,5
208,1708612002.5439906,1708612002.5590618,5
209,1708612007.555214,1708612007.5672853,5
210,1708612012.7149339,1708612012.7293544,5
211,1708612017.8150375,1708612017.8273802,5
212,1708612022.915017,1708612022.932178,5
213,1708612028.0158787,1708612028.031727,5
214,1708612033.1149633,1708612033.129473,5
215,1708612038.2150257,1708612038.2343192,5
216,1708612043.6963758,1708612043.7141287,5
217,1708612048.8150184,1708612048.8315015,5
218,1708612053.82403,1708612053.8472548,5
219,1708612059.016434,1708612059.0346935,5
220,1708612064.1149414,1708612064.1267054,5
