,starttime,endtime,
4886,1709072641,1709072641,3.00407E-05
4887,1709072641,1709072641,2.00272E-05
4888,1709072641,1709072641,1.00136E-05
4889,1709072641,1709072641,0.000150204
4890,1709072641,1709072641,2.00272E-05
4891,1709072641,1709072641,2.00272E-05
4892,1709072642,1709072642,2.00272E-05
4893,1709072642,1709072642,2.00272E-05
4894,1709072642,1709072642,3.00407E-05
4895,1709072642,1709072642,2.00272E-05
4896,1709072642,1709072642,2.00272E-05
4897,1709072642,1709072642,1.00136E-05
4898,1709072642,1709072642,1.00136E-05
4899,1709072642,1709072642,1.00136E-05
4900,1709072642,1709072642,1.00136E-05
4901,1709072642,1709072642,2.00272E-05
4902,1709072643,1709072643,2.00272E-05
4903,1709072643,1709072643,2.00272E-05
4904,1709072643,1709072643,1.00136E-05
4905,1709072643,1709072643,0
4906,1709072643,1709072643,0
4907,1709072643,1709072643,9.77516E-06
4908,1709072643,1709072643,1.00136E-05
4909,1709072643,1709072643,1.00136E-05
4910,1709072643,1709072643,0
4911,1709072643,1709072643,1.00136E-05
4912,1709072644,1709072644,0
4913,1709072644,1709072644,1.00136E-05
4914,1709072644,1709072644,1.00136E-05
4915,1709072644,1709072644,0
4916,1709072644,1709072644,1.00136E-05
4917,1709072644,1709072644,1.00136E-05
4918,1709072644,1709072644,1.00136E-05
4919,1709072644,1709072644,0
4920,1709072644,1709072644,0
4921,1709072644,1709072644,0
4922,1709072645,1709072645,0
4923,1709072645,1709072645,1.00136E-05
4924,1709072645,1709072645,1.00136E-05
4925,1709072645,1709072645,0
4926,1709072645,1709072645,0
4927,1709072645,1709072645,1.00136E-05
4928,1709072645,1709072645,0.000200033
4929,1709072645,1709072645,9.77516E-06
4930,1709072645,1709072645,1.00136E-05
4931,1709072645,1709072645,2.98023E-05
4932,1709072646,1709072646,0
4933,1709072646,1709072646,0
4934,1709072646,1709072646,1.00136E-05
4935,1709072646,1709072646,1.00136E-05
4936,1709072646,1709072646,0
4937,1709072646,1709072646,0
4938,1709072646,1709072646,0
4939,1709072646,1709072646,0
4940,1709072646,1709072646,1.00136E-05
4941,1709072646,1709072646,0
4942,1709072647,1709072647,2.00272E-05
4943,1709072647,1709072647,0
4944,1709072647,1709072647,1.00136E-05
4945,1709072647,1709072647,1.00136E-05
4946,1709072647,1709072647,1.00136E-05
4947,1709072647,1709072647,0
4948,1709072647,1709072647,1.00136E-05
4949,1709072647,1709072647,0
4950,1709072647,1709072647,0
4951,1709072647,1709072647,0
4952,1709072648,1709072648,0
4953,1709072648,1709072648,1.00136E-05
4954,1709072648,1709072648,0
4955,1709072648,1709072648,2.00272E-05
4956,1709072648,1709072648,1.00136E-05
4957,1709072648,1709072648,2.00272E-05
4958,1709072648,1709072648,2.00272E-05
4959,1709072648,1709072648,2.00272E-05
4960,1709072648,1709072648,1.00136E-05
4961,1709072648,1709072648,2.00272E-05
4962,1709072649,1709072649,3.00407E-05
4963,1709072649,1709072649,1.00136E-05
4964,1709072649,1709072649,2.00272E-05
4965,1709072649,1709072649,2.00272E-05
4966,1709072649,1709072649,2.00272E-05
4967,1709072649,1709072649,2.00272E-05
4968,1709072649,1709072649,2.00272E-05
4969,1709072649,1709072649,9.77516E-06
4970,1709072649,1709072649,2.00272E-05
4971,1709072649,1709072649,2.00272E-05
4972,1709072650,1709072650,1.00136E-05
4973,1709072650,1709072650,2.00272E-05
4974,1709072650,1709072650,1.00136E-05
4975,1709072650,1709072650,2.98023E-05
4976,1709072650,1709072650,1.00136E-05
4977,1709072650,1709072650,1.00136E-05
4978,1709072650,1709072650,2.00272E-05
4979,1709072650,1709072650,2.00272E-05
4980,1709072650,1709072650,1.00136E-05
4981,1709072650,1709072650,3.00407E-05
4982,1709072651,1709072651,2.00272E-05
4983,1709072651,1709072651,1.00136E-05
4984,1709072651,1709072651,1.00136E-05
4985,1709072651,1709072651,2.00272E-05
4986,1709072651,1709072651,2.00272E-05
4987,1709072651,1709072651,5.00679E-05
4988,1709072651,1709072651,1.00136E-05
4989,1709072651,1709072651,2.00272E-05
4990,1709072651,1709072651,9.77516E-06
4991,1709072651,1709072651,1.97887E-05
4992,1709072652,1709072652,1.97887E-05
4993,1709072652,1709072652,2.00272E-05
4994,1709072652,1709072652,1.00136E-05
4995,1709072652,1709072652,2.00272E-05
4996,1709072652,1709072652,5.00679E-05
4997,1709072652,1709072652,3.00407E-05
4998,1709072652,1709072652,1.00136E-05
4999,1709072652,1709072652,2.00272E-05
5000,1709072652,1709072652,3.00407E-05
5001,1709072652,1709072652,1.97887E-05
5002,1709072653,1709072653,2.00272E-05
5003,1709072653,1709072653,9.77516E-06
5004,1709072653,1709072653,1.00136E-05
5005,1709072653,1709072653,0.001379967
5006,1709072653,1709072653,2.00272E-05
5007,1709072653,1709072653,1.97887E-05
5008,1709072653,1709072653,2.00272E-05
5009,1709072653,1709072653,2.00272E-05
5010,1709072653,1709072653,1.00136E-05
5011,1709072653,1709072653,1.00136E-05
5012,1709072654,1709072654,2.00272E-05
5013,1709072654,1709072654,2.00272E-05
5014,1709072654,1709072654,1.00136E-05
5015,1709072654,1709072654,2.00272E-05
5016,1709072654,1709072654,1.00136E-05
5017,1709072654,1709072654,2.00272E-05
5018,1709072654,1709072654,2.00272E-05
5019,1709072654,1709072654,2.00272E-05
5020,1709072654,1709072654,4.00543E-05
5021,1709072654,1709072654,2.00272E-05
5022,1709072655,1709072655,1.00136E-05
5023,1709072655,1709072655,3.00407E-05
5024,1709072655,1709072655,1.00136E-05
5025,1709072655,1709072655,1.00136E-05
5026,1709072655,1709072655,2.00272E-05
5027,1709072655,1709072655,2.00272E-05
5028,1709072655,1709072655,1.97887E-05
5029,1709072655,1709072655,1.00136E-05
5030,1709072655,1709072655,1.00136E-05
5031,1709072655,1709072655,1.00136E-05
5032,1709072656,1709072656,1.00136E-05
5033,1709072656,1709072656,2.00272E-05
5034,1709072656,1709072656,1.97887E-05
5035,1709072656,1709072656,1.00136E-05
5036,1709072656,1709072656,2.00272E-05
5037,1709072656,1709072656,1.00136E-05
5038,1709072656,1709072656,1.00136E-05
5039,1709072656,1709072656,2.00272E-05
5040,1709072656,1709072656,2.00272E-05
5041,1709072656,1709072656,2.00272E-05
5042,1709072657,1709072657,1.97887E-05
5043,1709072657,1709072657,2.00272E-05
5044,1709072657,1709072657,2.00272E-05
5045,1709072657,1709072657,2.00272E-05
5046,1709072657,1709072657,1.00136E-05
5047,1709072657,1709072657,1.00136E-05
5048,1709072657,1709072657,1.00136E-05
5049,1709072657,1709072657,1.00136E-05
5050,1709072657,1709072657,2.00272E-05
5051,1709072657,1709072657,1.00136E-05
5052,1709072658,1709072658,2.00272E-05
5053,1709072658,1709072658,1.00136E-05
5054,1709072658,1709072658,4.00543E-05
5055,1709072658,1709072658,2.00272E-05
5056,1709072658,1709072658,2.00272E-05
5057,1709072658,1709072658,1.97887E-05
5058,1709072658,1709072658,2.00272E-05
5059,1709072658,1709072658,1.97887E-05
5060,1709072658,1709072658,1.00136E-05
5061,1709072658,1709072658,2.00272E-05
5062,1709072659,1709072659,1.00136E-05
5063,1709072659,1709072659,1.00136E-05
5064,1709072659,1709072659,1.00136E-05
5065,1709072659,1709072659,2.00272E-05
5066,1709072659,1709072659,2.00272E-05
5067,1709072659,1709072659,3.00407E-05
5068,1709072659,1709072659,2.00272E-05
5069,1709072659,1709072659,2.00272E-05
5070,1709072659,1709072659,2.00272E-05
5071,1709072659,1709072659,2.00272E-05
5072,1709072660,1709072660,1.00136E-05
5073,1709072660,1709072660,2.00272E-05
5074,1709072660,1709072660,1.00136E-05
5075,1709072660,1709072660,2.00272E-05
5076,1709072660,1709072660,1.97887E-05
5077,1709072660,1709072660,2.00272E-05
5078,1709072660,1709072660,2.00272E-05
5079,1709072660,1709072660,2.00272E-05
5080,1709072660,1709072660,2.00272E-05
5081,1709072660,1709072660,1.97887E-05
5082,1709072661,1709072661,2.00272E-05
5083,1709072661,1709072661,2.00272E-05
5084,1709072661,1709072661,1.97887E-05
5085,1709072661,1709072661,1.00136E-05
5086,1709072661,1709072661,2.00272E-05
5087,1709072661,1709072661,1.00136E-05
5088,1709072661,1709072661,1.00136E-05
5089,1709072661,1709072661,2.00272E-05
5090,1709072661,1709072661,1.00136E-05
5091,1709072661,1709072661,2.00272E-05
5092,1709072662,1709072662,2.00272E-05
5093,1709072662,1709072662,2.00272E-05
5094,1709072662,1709072662,2.00272E-05
5095,1709072662,1709072662,2.00272E-05
5096,1709072662,1709072662,2.00272E-05
5097,1709072662,1709072662,1.00136E-05
5098,1709072662,1709072662,2.00272E-05
5099,1709072662,1709072662,1.00136E-05
5100,1709072662,1709072662,1.00136E-05
5101,1709072662,1709072662,2.00272E-05
5102,1709072663,1709072663,1.00136E-05
5103,1709072663,1709072663,0
5104,1709072663,1709072663,1.00136E-05
5105,1709072663,1709072663,1.00136E-05
5106,1709072663,1709072663,0
5107,1709072663,1709072663,0
5108,1709072663,1709072663,3.00407E-05
5109,1709072663,1709072663,0
5110,1709072663,1709072663,0
5111,1709072664,1709072664,9.77516E-06
5112,1709072664,1709072664,1.00136E-05
5113,1709072664,1709072664,0
5114,1709072664,1709072664,1.00136E-05
5115,1709072664,1709072664,0
5116,1709072664,1709072664,1.00136E-05
5117,1709072664,1709072664,1.00136E-05
5118,1709072664,1709072664,0
5119,1709072664,1709072664,1.00136E-05
5120,1709072664,1709072664,0
5121,1709072665,1709072665,0
5122,1709072665,1709072665,1.00136E-05
5123,1709072665,1709072665,1.00136E-05
5124,1709072665,1709072665,1.00136E-05
5125,1709072665,1709072665,0
5126,1709072665,1709072665,1.00136E-05
5127,1709072665,1709072665,0
5128,1709072665,1709072665,1.00136E-05
5129,1709072665,1709072665,0
5130,1709072665,1709072665,0
5131,1709072666,1709072666,0
5132,1709072666,1709072666,1.00136E-05
5133,1709072666,1709072666,1.00136E-05
5134,1709072666,1709072666,0
5135,1709072666,1709072666,1.00136E-05
5136,1709072666,1709072666,1.00136E-05
5137,1709072666,1709072666,1.00136E-05
5138,1709072666,1709072666,1.00136E-05
5139,1709072666,1709072666,1.00136E-05
5140,1709072666,1709072666,1.00136E-05
5141,1709072667,1709072667,0
5142,1709072667,1709072667,1.00136E-05
5143,1709072667,1709072667,1.00136E-05
5144,1709072667,1709072667,1.00136E-05
5145,1709072667,1709072667,1.00136E-05
5146,1709072667,1709072667,0
5147,1709072667,1709072667,0
5148,1709072667,1709072667,0
5149,1709072667,1709072667,0
5150,1709072667,1709072667,0
5151,1709072668,1709072668,9.77516E-06
5152,1709072668,1709072668,0
5153,1709072668,1709072668,1.00136E-05
5154,1709072668,1709072668,1.00136E-05
5155,1709072668,1709072668,0
5156,1709072668,1709072668,0
5157,1709072668,1709072668,0
5158,1709072668,1709072668,0
5159,1709072668,1709072668,1.00136E-05
5160,1709072668,1709072668,1.00136E-05
5161,1709072669,1709072669,1.00136E-05
5162,1709072669,1709072669,1.00136E-05
5163,1709072669,1709072669,1.00136E-05
5164,1709072669,1709072669,1.00136E-05
5165,1709072669,1709072669,0
5166,1709072669,1709072669,1.00136E-05
5167,1709072669,1709072669,0
5168,1709072669,1709072669,9.77516E-06
5169,1709072669,1709072669,1.00136E-05
5170,1709072669,1709072669,1.00136E-05
5171,1709072670,1709072670,1.00136E-05
5172,1709072670,1709072670,0
5173,1709072670,1709072670,1.00136E-05
5174,1709072670,1709072670,1.00136E-05
5175,1709072670,1709072670,1.00136E-05
5176,1709072670,1709072670,0
5177,1709072670,1709072670,0
5178,1709072670,1709072670,0
5179,1709072670,1709072670,0
5180,1709072670,1709072670,1.00136E-05
5181,1709072671,1709072671,0
5182,1709072671,1709072671,0.000109911
5183,1709072671,1709072671,6.98566E-05
5184,1709072671,1709072671,1.00136E-05
5185,1709072671,1709072671,1.00136E-05
5186,1709072671,1709072671,1.00136E-05
5187,1709072671,1709072671,1.00136E-05
5188,1709072671,1709072671,1.00136E-05
5189,1709072671,1709072671,0
5190,1709072671,1709072671,1.00136E-05
5191,1709072672,1709072672,1.00136E-05
5192,1709072672,1709072672,1.00136E-05
5193,1709072672,1709072672,0
5194,1709072672,1709072672,1.00136E-05
5195,1709072672,1709072672,1.00136E-05
5196,1709072672,1709072672,0
5197,1709072672,1709072672,1.00136E-05
5198,1709072672,1709072672,9.77516E-06
5199,1709072672,1709072672,0
5200,1709072672,1709072672,1.00136E-05
5201,1709072673,1709072673,0
5202,1709072673,1709072673,1.00136E-05
5203,1709072673,1709072673,0
5204,1709072673,1709072673,0
5205,1709072673,1709072673,1.97887E-05
5206,1709072673,1709072673,1.00136E-05
5207,1709072673,1709072673,1.00136E-05
5208,1709072673,1709072673,1.00136E-05
5209,1709072673,1709072673,2.00272E-05
5210,1709072673,1709072673,1.00136E-05
5211,1709072674,1709072674,1.97887E-05
5212,1709072674,1709072674,1.00136E-05
5213,1709072674,1709072674,2.00272E-05
5214,1709072674,1709072674,1.00136E-05
5215,1709072674,1709072674,6.00815E-05
5216,1709072674,1709072674,3.00407E-05
5217,1709072674,1709072674,4.00543E-05
5218,1709072674,1709072674,9.77516E-06
5219,1709072674,1709072674,1.00136E-05
5220,1709072674,1709072674,1.00136E-05
5221,1709072675,1709072675,1.00136E-05
5222,1709072675,1709072675,1.97887E-05
5223,1709072675,1709072675,1.97887E-05
5224,1709072675,1709072675,1.00136E-05
5225,1709072675,1709072675,1.00136E-05
5226,1709072675,1709072675,2.98023E-05
5227,1709072675,1709072675,2.00272E-05
5228,1709072675,1709072675,2.00272E-05
5229,1709072675,1709072675,1.97887E-05
5230,1709072675,1709072675,2.00272E-05
5231,1709072676,1709072676,1.00136E-05
5232,1709072676,1709072676,1.00136E-05
5233,1709072676,1709072676,2.00272E-05
5234,1709072676,1709072676,2.00272E-05
5235,1709072676,1709072676,2.00272E-05
5236,1709072676,1709072676,2.00272E-05
5237,1709072676,1709072676,9.77516E-06
5238,1709072676,1709072676,1.00136E-05
5239,1709072676,1709072676,2.00272E-05
5240,1709072676,1709072676,2.00272E-05
5241,1709072677,1709072677,2.00272E-05
5242,1709072677,1709072677,1.00136E-05
5243,1709072677,1709072677,2.00272E-05
5244,1709072677,1709072677,2.00272E-05
5245,1709072677,1709072677,1.00136E-05
5246,1709072677,1709072677,1.00136E-05
5247,1709072677,1709072677,1.00136E-05
5248,1709072677,1709072677,2.00272E-05
5249,1709072677,1709072677,2.00272E-05
5250,1709072677,1709072677,2.00272E-05
5251,1709072678,1709072678,2.00272E-05
5252,1709072678,1709072678,1.97887E-05
5253,1709072678,1709072678,2.00272E-05
5254,1709072678,1709072678,2.00272E-05
5255,1709072678,1709072678,2.00272E-05
5256,1709072678,1709072678,1.00136E-05
5257,1709072678,1709072678,2.00272E-05
5258,1709072678,1709072678,2.00272E-05
5259,1709072678,1709072678,2.00272E-05
5260,1709072678,1709072678,0
5261,1709072679,1709072679,1.00136E-05
5262,1709072679,1709072679,0
5263,1709072679,1709072679,0
5264,1709072679,1709072679,1.00136E-05
5265,1709072679,1709072679,1.00136E-05
5266,1709072679,1709072679,0
5267,1709072679,1709072679,1.00136E-05
5268,1709072679,1709072679,0
5269,1709072679,1709072679,1.00136E-05
5270,1709072679,1709072679,0
5271,1709072680,1709072680,0
5272,1709072680,1709072680,1.00136E-05
5273,1709072680,1709072680,0
5274,1709072680,1709072680,0
5275,1709072680,1709072680,0
5276,1709072680,1709072680,1.00136E-05
5277,1709072680,1709072680,0
5278,1709072680,1709072680,1.00136E-05
5279,1709072680,1709072680,1.00136E-05
5280,1709072680,1709072680,0
5281,1709072681,1709072681,0
5282,1709072681,1709072681,0
5283,1709072681,1709072681,1.00136E-05
5284,1709072681,1709072681,0
5285,1709072681,1709072681,0
5286,1709072681,1709072681,0
5287,1709072681,1709072681,1.00136E-05
5288,1709072681,1709072681,0
5289,1709072681,1709072681,0
5290,1709072681,1709072681,1.00136E-05
5291,1709072682,1709072682,0
5292,1709072682,1709072682,3.00407E-05
5293,1709072682,1709072682,0.000109911
5294,1709072682,1709072682,4.00543E-05
5295,1709072682,1709072682,5.00679E-05
5296,1709072682,1709072682,5.00679E-05
5297,1709072682,1709072682,3.00407E-05
5298,1709072682,1709072682,4.00543E-05
5299,1709072682,1709072682,4.98295E-05
5300,1709072682,1709072682,5.98431E-05
5301,1709072683,1709072683,5.00679E-05
5302,1709072683,1709072683,3.00407E-05
5303,1709072683,1709072683,5.00679E-05
5304,1709072683,1709072683,6.00815E-05
5305,1709072683,1709072683,3.00407E-05
5306,1709072683,1709072683,4.98295E-05
5307,1709072683,1709072683,5.00679E-05
5308,1709072683,1709072683,7.00951E-05
5309,1709072683,1709072683,3.98159E-05
5310,1709072683,1709072683,6.00815E-05
5311,1709072684,1709072684,0
5312,1709072684,1709072684,0
5313,1709072684,1709072684,0
5314,1709072684,1709072684,1.00136E-05
5315,1709072684,1709072684,1.00136E-05
5316,1709072684,1709072684,0
5317,1709072684,1709072684,0
5318,1709072684,1709072684,0
5319,1709072684,1709072684,0
5320,1709072684,1709072684,0
5321,1709072685,1709072685,1.00136E-05
5322,1709072685,1709072685,0
5323,1709072685,1709072685,1.00136E-05
5324,1709072685,1709072685,1.00136E-05
5325,1709072685,1709072685,1.00136E-05
5326,1709072685,1709072685,0
5327,1709072685,1709072685,1.00136E-05
5328,1709072685,1709072685,1.00136E-05
5329,1709072685,1709072685,2.00272E-05
5330,1709072685,1709072685,1.00136E-05
5331,1709072686,1709072686,2.00272E-05
5332,1709072686,1709072686,2.00272E-05
5333,1709072686,1709072686,2.00272E-05
5334,1709072686,1709072686,1.00136E-05
5335,1709072686,1709072686,1.00136E-05
5336,1709072686,1709072686,2.00272E-05
5337,1709072686,1709072686,3.00407E-05
5338,1709072686,1709072686,1.00136E-05
5339,1709072686,1709072686,2.00272E-05
5340,1709072686,1709072686,1.00136E-05
5341,1709072687,1709072687,1.97887E-05
5342,1709072687,1709072687,1.00136E-05
5343,1709072687,1709072687,2.00272E-05
5344,1709072687,1709072687,2.00272E-05
5345,1709072687,1709072687,2.00272E-05
5346,1709072687,1709072687,1.97887E-05
5347,1709072687,1709072687,2.00272E-05
5348,1709072687,1709072687,2.00272E-05
5349,1709072687,1709072687,2.00272E-05
5350,1709072687,1709072687,2.00272E-05
5351,1709072688,1709072688,2.00272E-05
5352,1709072688,1709072688,1.00136E-05
5353,1709072688,1709072688,2.00272E-05
5354,1709072688,1709072688,4.00543E-05
5355,1709072688,1709072688,2.00272E-05
5356,1709072688,1709072688,2.00272E-05
5357,1709072688,1709072688,2.00272E-05
5358,1709072688,1709072688,1.00136E-05
5359,1709072688,1709072688,2.00272E-05
5360,1709072688,1709072688,2.00272E-05
5361,1709072689,1709072689,2.00272E-05
5362,1709072689,1709072689,0
5363,1709072689,1709072689,1.00136E-05
5364,1709072689,1709072689,1.00136E-05
5365,1709072689,1709072689,1.00136E-05
5366,1709072689,1709072689,0
5367,1709072689,1709072689,1.00136E-05
5368,1709072689,1709072689,1.00136E-05
5369,1709072689,1709072689,0
5370,1709072689,1709072689,1.00136E-05
5371,1709072690,1709072690,0
5372,1709072690,1709072690,0
5373,1709072690,1709072690,0
5374,1709072690,1709072690,1.00136E-05
5375,1709072690,1709072690,1.00136E-05
5376,1709072690,1709072690,1.00136E-05
5377,1709072690,1709072690,9.77516E-06
5378,1709072690,1709072690,0
5379,1709072690,1709072690,0
5380,1709072690,1709072690,1.00136E-05
5381,1709072691,1709072691,0
5382,1709072691,1709072691,0
5383,1709072691,1709072691,0
5384,1709072691,1709072691,1.00136E-05
5385,1709072691,1709072691,0
5386,1709072691,1709072691,0
5387,1709072691,1709072691,0
5388,1709072691,1709072691,0
5389,1709072691,1709072691,1.00136E-05
5390,1709072691,1709072691,0
5391,1709072692,1709072692,1.00136E-05
5392,1709072692,1709072692,1.00136E-05
5393,1709072692,1709072692,0
5394,1709072692,1709072692,1.00136E-05
5395,1709072692,1709072692,0
5396,1709072692,1709072692,1.00136E-05
5397,1709072692,1709072692,1.00136E-05
5398,1709072692,1709072692,0
5399,1709072692,1709072692,1.00136E-05
5400,1709072692,1709072692,1.00136E-05
5401,1709072693,1709072693,1.00136E-05
5402,1709072693,1709072693,0
5403,1709072693,1709072693,0
5404,1709072693,1709072693,1.00136E-05
5405,1709072693,1709072693,0
5406,1709072693,1709072693,0
5407,1709072693,1709072693,0
5408,1709072693,1709072693,0
5409,1709072693,1709072693,1.00136E-05
5410,1709072693,1709072693,0
5411,1709072694,1709072694,0
5412,1709072694,1709072694,1.00136E-05
5413,1709072694,1709072694,1.00136E-05
5414,1709072694,1709072694,1.00136E-05
5415,1709072694,1709072694,0
5416,1709072694,1709072694,1.00136E-05
5417,1709072694,1709072694,1.00136E-05
5418,1709072694,1709072694,2.00272E-05
5419,1709072694,1709072694,1.00136E-05
5420,1709072694,1709072694,0
5421,1709072695,1709072695,1.00136E-05
5422,1709072695,1709072695,0
5423,1709072695,1709072695,1.00136E-05
5424,1709072695,1709072695,0
5425,1709072695,1709072695,0
5426,1709072695,1709072695,0
5427,1709072695,1709072695,0
5428,1709072695,1709072695,1.00136E-05
5429,1709072695,1709072695,0
5430,1709072695,1709072695,0
5431,1709072696,1709072696,1.00136E-05
5432,1709072696,1709072696,0
5433,1709072696,1709072696,1.00136E-05
5434,1709072696,1709072696,1.00136E-05
5435,1709072696,1709072696,0
5436,1709072696,1709072696,1.00136E-05
5437,1709072696,1709072696,1.00136E-05
5438,1709072696,1709072696,1.00136E-05
5439,1709072696,1709072696,9.77516E-06
5440,1709072696,1709072696,2.00272E-05
5441,1709072697,1709072697,0
5442,1709072697,1709072697,1.00136E-05
5443,1709072697,1709072697,1.00136E-05
5444,1709072697,1709072697,0
5445,1709072697,1709072697,1.00136E-05
5446,1709072697,1709072697,1.00136E-05
5447,1709072697,1709072697,1.00136E-05
5448,1709072697,1709072697,1.00136E-05
5449,1709072697,1709072697,1.00136E-05
5450,1709072697,1709072697,1.00136E-05
5451,1709072698,1709072698,1.00136E-05
5452,1709072698,1709072698,1.00136E-05
5453,1709072698,1709072698,1.00136E-05
5454,1709072698,1709072698,0
5455,1709072698,1709072698,0
5456,1709072698,1709072698,0
5457,1709072698,1709072698,0
5458,1709072698,1709072698,0
5459,1709072698,1709072698,0
5460,1709072698,1709072698,1.00136E-05
5461,1709072699,1709072699,1.00136E-05
5462,1709072699,1709072699,1.00136E-05
5463,1709072699,1709072699,0
5464,1709072699,1709072699,0
5465,1709072699,1709072699,1.00136E-05
5466,1709072699,1709072699,9.77516E-06
5467,1709072699,1709072699,0
5468,1709072699,1709072699,1.00136E-05
5469,1709072699,1709072699,1.00136E-05
5470,1709072699,1709072699,0
5471,1709072700,1709072700,0
5472,1709072700,1709072700,1.00136E-05
5473,1709072700,1709072700,1.00136E-05
5474,1709072700,1709072700,1.00136E-05
5475,1709072700,1709072700,0
5476,1709072700,1709072700,1.00136E-05
5477,1709072700,1709072700,0
5478,1709072700,1709072700,0
5479,1709072700,1709072700,1.00136E-05
5480,1709072700,1709072700,0
5481,1709072701,1709072701,0
5482,1709072701,1709072701,1.00136E-05
5483,1709072701,1709072701,0
5484,1709072701,1709072701,0
5485,1709072701,1709072701,1.00136E-05
5486,1709072701,1709072701,0
5487,1709072701,1709072701,0
5488,1709072701,1709072701,1.00136E-05
5489,1709072701,1709072701,0
5490,1709072701,1709072701,1.00136E-05
5491,1709072702,1709072702,1.00136E-05
5492,1709072702,1709072702,0
5493,1709072702,1709072702,0
5494,1709072702,1709072702,1.00136E-05
5495,1709072702,1709072702,0
5496,1709072702,1709072702,1.00136E-05
5497,1709072702,1709072702,0
5498,1709072702,1709072702,0
5499,1709072702,1709072702,0
5500,1709072702,1709072702,0
5501,1709072703,1709072703,0
5502,1709072703,1709072703,0
5503,1709072703,1709072703,0
5504,1709072703,1709072703,2.98023E-05
5505,1709072703,1709072703,1.00136E-05
5506,1709072703,1709072703,0
5507,1709072703,1709072703,0
5508,1709072703,1709072703,0
5509,1709072703,1709072703,1.00136E-05
5510,1709072703,1709072703,1.00136E-05
5511,1709072704,1709072704,1.00136E-05
5512,1709072704,1709072704,0
5513,1709072704,1709072704,1.00136E-05
5514,1709072704,1709072704,0
5515,1709072704,1709072704,0
5516,1709072704,1709072704,9.77516E-06
5517,1709072704,1709072704,0
5518,1709072704,1709072704,1.00136E-05
5519,1709072704,1709072704,1.00136E-05
5520,1709072704,1709072704,0
5521,1709072705,1709072705,1.00136E-05
5522,1709072705,1709072705,0
5523,1709072705,1709072705,1.00136E-05
5524,1709072705,1709072705,1.00136E-05
5525,1709072705,1709072705,1.00136E-05
5526,1709072705,1709072705,0
5527,1709072705,1709072705,0
5528,1709072705,1709072705,9.77516E-06
5529,1709072705,1709072705,1.00136E-05
5530,1709072705,1709072705,0
5531,1709072706,1709072706,1.00136E-05
5532,1709072706,1709072706,1.00136E-05
5533,1709072706,1709072706,0
5534,1709072706,1709072706,1.00136E-05
5535,1709072706,1709072706,0
5536,1709072706,1709072706,1.00136E-05
5537,1709072706,1709072706,0
5538,1709072706,1709072706,0
5539,1709072706,1709072706,0
5540,1709072706,1709072706,1.00136E-05
5541,1709072707,1709072707,1.00136E-05
5542,1709072707,1709072707,1.00136E-05
5543,1709072707,1709072707,1.00136E-05
5544,1709072707,1709072707,0
5545,1709072707,1709072707,1.00136E-05
5546,1709072707,1709072707,1.00136E-05
5547,1709072707,1709072707,0
5548,1709072707,1709072707,1.00136E-05
5549,1709072707,1709072707,1.00136E-05
5550,1709072707,1709072707,1.00136E-05
5551,1709072708,1709072708,1.00136E-05
5552,1709072708,1709072708,1.00136E-05
5553,1709072708,1709072708,0
5554,1709072708,1709072708,1.00136E-05
5555,1709072708,1709072708,1.00136E-05
5556,1709072708,1709072708,1.00136E-05
5557,1709072708,1709072708,0
5558,1709072708,1709072708,1.00136E-05
5559,1709072708,1709072708,1.00136E-05
5560,1709072708,1709072708,0
5561,1709072709,1709072709,1.00136E-05
5562,1709072709,1709072709,0
5563,1709072709,1709072709,1.00136E-05
5564,1709072709,1709072709,1.00136E-05
5565,1709072709,1709072709,3.00407E-05
5566,1709072709,1709072709,2.00272E-05
5567,1709072709,1709072709,1.00136E-05
5568,1709072709,1709072709,1.97887E-05
5569,1709072709,1709072709,1.00136E-05
5570,1709072709,1709072709,1.97887E-05
5571,1709072710,1709072710,2.00272E-05
5572,1709072710,1709072710,2.00272E-05
5573,1709072710,1709072710,2.00272E-05
5574,1709072710,1709072710,2.00272E-05
5575,1709072710,1709072710,2.00272E-05
5576,1709072710,1709072710,1.00136E-05
5577,1709072710,1709072710,2.00272E-05
5578,1709072710,1709072710,2.00272E-05
5579,1709072710,1709072710,2.00272E-05
5580,1709072710,1709072710,2.00272E-05
5581,1709072711,1709072711,1.00136E-05
5582,1709072711,1709072711,2.00272E-05
5583,1709072711,1709072711,2.00272E-05
5584,1709072711,1709072711,5.98431E-05
5585,1709072711,1709072711,1.00136E-05
5586,1709072711,1709072711,2.00272E-05
5587,1709072711,1709072711,2.00272E-05
5588,1709072711,1709072711,1.00136E-05
5589,1709072711,1709072711,2.00272E-05
5590,1709072711,1709072711,4.00543E-05
5591,1709072712,1709072712,2.00272E-05
5592,1709072712,1709072712,1.00136E-05
5593,1709072712,1709072712,2.00272E-05
5594,1709072712,1709072712,2.00272E-05
5595,1709072712,1709072712,1.00136E-05
5596,1709072712,1709072712,0.000209808
5597,1709072712,1709072712,2.00272E-05
5598,1709072712,1709072712,2.00272E-05
5599,1709072712,1709072712,2.00272E-05
5600,1709072712,1709072712,1.00136E-05
5601,1709072713,1709072713,2.00272E-05
5602,1709072713,1709072713,2.00272E-05
5603,1709072713,1709072713,2.00272E-05
5604,1709072713,1709072713,1.00136E-05
5605,1709072713,1709072713,1.97887E-05
5606,1709072713,1709072713,2.00272E-05
