#x,y,,
2.107592754,-0.80877143,1,1
2.114418343,-0.810324169,1,1
2.121229666,-0.811938339,1,1
2.128026172,-0.813613803,1,1
2.134807309,-0.815350421,1,1
2.141572529,-0.817148052,1,1
2.148321281,-0.819006549,1,1
2.155053018,-0.820925762,1,1
2.161767195,-0.822905534,1,1
2.168463266,-0.824945705,1,1
2.175144086,-0.827035315,1,1
2.181823255,-0.829130229,1,1
2.188510495,-0.831199218,1,1
2.195210988,-0.833224846,1,1
2.201927611,-0.835196307,1,1
2.208662064,-0.837105958,1,1
2.215415412,-0.838947654,1,1
2.222188344,-0.840715953,1,1
2.228981286,-0.842405733,1,1
2.235794451,-0.84401201,1,1
2.242627857,-0.845529852,1,1
2.249481326,-0.846954337,1,1
2.256354484,-0.84828054,1,1
2.263246751,-0.849503527,1,1
2.270157331,-0.850618349,1,1
2.277085207,-0.851620051,1,1
2.284029123,-0.852503674,1,1
2.290987584,-0.85326426,1,1
2.297958838,-0.853896861,1,1
2.304940871,-0.854396548,1,1
2.311931393,-0.854758417,1,1
2.318927835,-0.8549776,1,1
2.325927334,-0.855049277,1,1
2.332926728,-0.85496869,1,1
2.339922545,-0.854731149,1,1
2.346910998,-0.854332054,1,1
2.353888581,-0.853773598,1,1
2.360853285,-0.853072396,1,1
2.367807359,-0.852272286,1,1
2.374751842,-0.8513927,1,1
2.381687085,-0.85044296,1,1
2.388613022,-0.849427558,1,1
2.395529356,-0.848348678,1,1
2.402435671,-0.84720741,1,1
2.409331484,-0.846004321,1,1
2.416216286,-0.844739735,1,1
2.423089548,-0.84341386,1,1
2.429950735,-0.842026853,1,1
2.436799308,-0.840578848,1,1
2.443634728,-0.839069971,1,1
2.450456455,-0.837500347,1,1
2.45726395,-0.835870103,1,1
2.464056673,-0.83417937,1,1
2.470834089,-0.832428281,1,1
2.477595661,-0.830616976,1,1
2.484340853,-0.828745598,1,1
2.491069132,-0.826814295,1,1
2.497779966,-0.82482322,1,1
2.504476141,-0.822783349,1,1
2.511170935,-0.820738916,1,1
2.517873829,-0.818721224,1,1
2.524589867,-0.816747748,1,1
2.53132183,-0.814829321,1,1
2.538071343,-0.812973603,1,1
2.544839407,-0.811186752,1,1
2.551626653,-0.809474217,1,1
2.558433446,-0.80784113,1,1
2.56525994,-0.80629248,1,1
2.572106091,-0.804833205,1,1
2.578971659,-0.803468227,1,1
2.585856205,-0.802202473,1,1
2.592759082,-0.801040878,1,1
2.599679429,-0.799988384,1,1
2.606616155,-0.799049943,1,1
2.613567937,-0.798230506,1,1
2.620533205,-0.797535019,1,1
2.627510132,-0.796968416,1,1
2.634496628,-0.79653561,1,1
2.641490327,-0.796241485,1,1
2.648488579,-0.796090884,1,1
2.655488444,-0.796088599,1,1
2.662486676,-0.796239359,1,1
2.669479724,-0.796547816,1,1
2.676463717,-0.797018531,1,1
2.683435136,-0.797649271,1,1
2.69039211,-0.7984234,1,1
2.697337321,-0.799297102,1,1
2.704271993,-0.800250955,1,1
2.71119656,-0.801275638,1,1
2.718110987,-0.802366658,1,1
2.725014989,-0.803521825,1,1
2.731908146,-0.804740041,1,1
2.738789969,-0.806020732,1,1
2.745659937,-0.807363565,1,1
2.752517511,-0.808768325,1,1
2.759362143,-0.810234844,1,1
2.766193283,-0.811762981,1,1
2.773010378,-0.813352598,1,1
2.779812876,-0.815003562,1,1
2.786600227,-0.816715736,1,1
2.793371879,-0.81848898,1,1
2.800127283,-0.820323149,1,1
2.806865892,-0.822218094,1,1
2.813587159,-0.824173661,1,1
2.820293799,-0.826178856,1,1
2.826998855,-0.828189376,1,1
2.833711653,-0.83017387,1,1
2.840437158,-0.832114841,1,1
2.847178109,-0.834001445,1,1
2.853936108,-0.835826018,1,1
2.860712143,-0.837582404,1,1
2.867506836,-0.839265153,1,1
2.874320546,-0.840869136,1,1
2.881153426,-0.842389368,1,1
2.888005429,-0.843820915,1,1
2.894876317,-0.845158861,1,1
2.901765653,-0.846398285,1,1
2.908672794,-0.847534259,1,1
2.915596884,-0.848561846,1,1
2.92253684,-0.849476105,1,1
2.929491348,-0.85027209,1,1
2.936458847,-0.850944866,1,1
2.943437524,-0.851489506,1,1
2.950425302,-0.851901106,1,1
2.957419832,-0.852174791,1,1
2.964418482,-0.852305728,1,1
2.971418328,-0.852289132,1,1
2.978416149,-0.852120285,1,1
2.985408414,-0.851794542,1,1
2.992391279,-0.85130735,1,1
2.999361265,-0.850660948,1,1
3.006316572,-0.849871973,1,1
3.013260003,-0.848984232,1,1
3.020192842,-0.848017142,1,1
3.027115558,-0.846980021,1,1
3.034028139,-0.845877359,1,1
3.040930318,-0.844711346,1,1
3.047821691,-0.843483076,1,1
3.054701785,-0.842193123,1,1
3.061570092,-0.840841817,1,1
3.068426087,-0.839429372,1,1
3.075269238,-0.837955952,1,1
3.082099006,-0.836421697,1,1
3.088914855,-0.834826742,1,1
3.095716246,-0.833171217,1,1
