,vehicleid,delaytime,,
446,NS1462,13.22254705,,
447,NW1426,42.619385,,
448,SE1431,40.74996424,,
449,NW1459,16.78526282,,
450,SE1436,39.88466287,,
451,NW1467,10.22393084,,
452,SN1472,6.301873207,,
453,SE1445,33.88203359,,
454,NW1468,9.323978901,,
455,SE1449,22.77416968,,
456,SE1453,6.277849674,,
457,SE1460,6.279557705,,
458,SE1461,6.271468401,,
459,SE1474,6.266397476,,
460,SE1477,6.250499249,,
461,SE1480,6.277248144,,
462,NW1481,6.008118153,,
463,NW1482,5.996778011,,
464,SE1484,6.309473753,,
465,NS1485,5.9929142,,
466,WN0454,38.9726994,,
467,ES0466,26.39382172,,
468,WN0465,28.45811343,,
469,ES0478,16.19193864,,
470,WN0473,23.43234968,,
471,WN0475,23.40720749,,
472,WN0487,9.874983788,,
473,WN0488,6.589677572,,
474,WN0493,6.594959736,,
475,ES0496,6.29898715,,
476,ES0505,6.2952528,,
477,EW1446,67.80259347,,
478,EN1451,63.87148452,,
479,EW1455,59.68025041,,
480,WE1452,64.50960875,,
481,WS1450,66.31813192,,
482,EN1456,59.08185863,,
483,EW1464,50.40083909,,
484,WE1458,58.49420738,,
485,WS1470,45.60415363,,
486,EN1492,23.35567856,,
487,EW1490,25.79064727,,
488,WE1469,47.40687704,,
489,WS1479,38.04057479,,
490,EN1497,18.28880286,,
491,EW1500,15.26745224,,
492,WE1504,14.42578316,,
493,WS1495,22.2050302,,
494,EN1511,8.39307642,,
495,EW1510,6.269322634,,
496,WS1506,6.564041615,,
497,WS1513,6.534101009,,
498,WS1514,6.537721872,,
499,EW1526,6.315966606,,
500,EN1527,6.288894653,,
501,WS1531,6.638204336,,
502,EW1530,6.28550458,,
503,WE1532,6.604388237,,
504,SN1519,18.90238929,,
505,SE1494,38.99173093,,
506,NS1498,35.39648724,,
507,NW1491,42.89941859,,
508,SE1503,31.77975845,,
509,NS1512,25.20311642,,
510,NW1508,28.21945977,,
511,SN1522,14.11927223,,
512,SE1516,23.37996173,,
513,NS1523,13.8042078,,
514,NS1524,13.79926586,,
515,SE1518,22.18464994,,
516,NS1528,12.28503227,,
517,NS1533,5.971892834,,
518,SE1537,6.277140141,,
519,NW1538,5.980822325,,
520,NS1539,5.992769718,,
521,SN1540,6.312440634,,
522,NW1545,6.002920151,,
523,SE1548,6.318531752,,
524,ES0521,31.7946701,,
525,WN0517,38.04767442,,
526,ES0525,29.69835043,,
527,WN0543,13.77545977,,
528,ES0534,21.59353971,,
529,WN0549,10.79007626,,
530,SW0483,74.39693522,,
531,NE0471,87.63410759,,
532,NE0476,85.19696808,,
533,SW0489,69.282655,,
534,SW0501,58.20176125,,
535,NE0486,77.14083028,,
536,SW0507,55.20345473,,
537,NE0499,60.93692708,,
538,SW0509,6.577479362,,
539,NE0502,6.572858572,,
540,SW0520,6.579819441,,
541,NE0515,6.57039094,,
542,SW0550,6.594574451,,
543,NE0529,6.580010414,,
544,NE0542,6.520965338,,
545,SN1557,12.89292741,,
546,SE1556,13.49622679,,
547,NS1551,17.99502277,,
548,SE1560,10.76325464,,
549,NS1561,9.554841042,,
550,SE1562,8.979739904,,
551,NS1563,7.765900135,,
552,NW1566,5.99307251,,
553,NS1569,6.018156767,,
554,SE1570,6.296889305,,
555,NS1573,5.980514288,,
556,NS1576,5.994262218,,
557,NW1577,5.971143961,,
558,ES0558,27.59923005,,
559,ES0575,11.40059161,,
560,EN1535,65.08990955,,
561,EW1536,64.51122236,,
562,WE1541,61.74620986,,
563,WS1546,57.65030217,,
564,EN1554,47.69490433,,
565,EW1547,56.70531917,,
566,WE1555,49.20592642,,
567,WS1559,44.99933696,,
568,EN1579,26.98532724,,
569,EW1552,50.99307203,,
570,WE1593,13.77781057,,
571,WS1565,40.44348526,,
572,EN1582,23.09784389,,
573,EW1553,50.69800067,,
574,WS1567,39.88031006,,
575,EN1585,21.88267779,,
576,WS1574,6.557641745,,
577,WS1578,6.53284812,,
578,WS1584,6.535721779,,
579,WS1586,6.509775877,,
580,WE1605,6.556493759,,
581,WS1588,6.537425518,,
582,EW1607,6.283235788,,
583,WS1591,6.559047937,,
584,WS1597,6.57984972,,
585,WS1609,6.589185715,,
586,WS1611,6.579977274,,
587,NE0544,55.1462636,,
588,SW0564,53.95177341,,
589,NE0571,45.61898756,,
590,NE0572,45.61270285,,
591,SW0568,49.17368221,,
592,SW0595,25.77694845,,
593,NE0581,40.46236467,,
594,NE0599,25.4685545,,
595,NE0602,6.564818859,,
596,NE0610,6.584721804,,
597,NE0620,6.585071325,,
598,NE0629,6.616236925,,
599,SE1580,54.63275528,,
600,SN1583,51.29221749,,
601,SE1587,49.82258081,,
602,NS1603,34.22193408,,
603,NW1589,47.14407349,,
604,SN1590,45.88930464,,
605,SE1592,44.71310687,,
606,NS1612,25.54224062,,
607,NW1630,8.12235117,,
608,SN1594,43.17777872,,
609,SE1601,37.80036712,,
610,NS1613,23.42501616,,
611,SN1596,42.2764852,,
612,NS1615,22.82384014,,
613,SN1598,41.67664886,,
614,SE1635,6.306804657,,
615,SN1600,6.278046846,,
616,SN1606,6.265377998,,
617,SN1608,6.283959866,,
