,vehicleid,delaytime
355,WN0390,14.735984802246094
356,WN0402,11.69182300567627
357,ES0405,11.456597805023193
358,EW1358,47.718019008636475
359,EN1359,48.60293412208557
360,EW1370,42.27027249336243
361,WE1355,49.7483286857605
362,EN1371,43.14616370201111
363,WS1356,50.44446873664856
364,EW1382,27.256083488464355
365,WE1367,44.73802447319031
366,EN1383,28.187899827957153
367,WS1368,44.98066210746765
368,EW1394,23.85354208946228
369,WE1379,29.647735357284546
370,WS1380,30.0694797039032
371,EN1395,25.139153718948364
372,EW1406,20.666792631149292
373,WE1391,26.321643590927124
374,WS1392,26.726054906845093
375,EN1407,22.17168879508972
376,WE1403,23.037021160125732
377,WS1404,23.366411924362183
378,WE1415,11.773288011550903
379,EN1419,11.207007884979248
380,WS1416,12.04773759841919
381,EW1418,10.840643167495728
382,ES0417,17.347017765045166
383,WN0414,19.04345154762268
384,WN0426,12.538026571273804
385,ES0429,12.31156611442566
386,SN1340,79.67358136177063
387,NS1337,79.52176785469055
388,SN1352,72.50126242637634
389,SE1341,82.38452982902527
390,NS1349,72.28779172897339
391,NW1338,80.94446992874146
392,SN1364,52.91638255119324
393,SE1353,53.53910684585571
394,NS1361,52.94856929779053
395,NW1350,73.65901398658752
396,SN1376,52.628220319747925
397,SE1365,53.56563878059387
398,NS1373,52.23779797554016
399,NW1362,53.8855562210083
400,SN1388,49.33576822280884
401,SE1377,53.61170482635498
402,NS1385,49.094829082489014
403,NW1374,53.62000370025635
404,SN1400,46.352957010269165
405,SE1389,52.39719581604004
406,NS1397,46.075101375579834
407,NW1386,50.48550868034363
408,SN1412,31.7208514213562
409,SE1401,49.07677626609802
410,NS1409,31.37919282913208
411,NW1398,47.315226793289185
412,SN1424,24.493196964263916
413,SE1413,34.36048746109009
414,NS1421,24.292231559753418
415,NW1410,32.59829545021057
416,SN1436,21.54518461227417
417,NS1433,21.265987396240234
418,NW1422,25.529880046844482
419,SE1425,27.641685247421265
420,NW1434,22.94548487663269
421,SE1437,13.425983190536499
422,SN1448,14.403173923492432
423,SE1449,16.13751721382141
424,NS1445,13.936545372009277
425,NW1446,15.312331914901733
426,SE1461,12.8738112449646
427,SN1460,12.15553593635559
