,starttime,endtime,phaseDuration
116,1712092404.153382,1712092404.1561508,5.0
117,1712092409.2534006,1712092409.2562144,5.0
118,1712092414.353492,1712092414.3562722,5.0
119,1712092419.4534006,1712092419.4559956,5.0
120,1712092424.5535882,1712092424.5615106,5.0
121,1712092429.6535118,1712092429.6563795,5.0
122,1712092434.753384,1712092434.7557886,5.0
123,1712092439.8534427,1712092439.856652,5.0
124,1712092444.9533653,1712092444.955668,5.0
125,1712092450.053381,1712092450.0559337,5.0
126,1712092455.1534534,1712092455.1575732,5.0
127,1712092460.253506,1712092460.2580967,5.0
128,1712092465.353437,1712092465.3558376,5.0
129,1712092470.4533842,1712092470.4557571,5.0
130,1712092475.5533612,1712092475.5559027,5.0
131,1712092480.6534038,1712092480.655694,5.0
132,1712092485.7533555,1712092485.7557786,5.0
133,1712092490.8534527,1712092490.8564937,5.0
134,1712092495.953411,1712092495.9558277,5.0
135,1712092501.053414,1712092501.0562642,5.0
136,1712092506.1533923,1712092506.1579254,5.0
137,1712092511.2533884,1712092511.2561176,5.0
138,1712092516.3533792,1712092516.3562775,5.0
139,1712092521.453419,1712092521.4566886,5.0
140,1712092526.5534475,1712092526.5586169,5.0
141,1712092531.6534784,1712092531.6584375,5.0
142,1712092536.7533586,1712092536.7561812,5.0
143,1712092541.853411,1712092541.8566527,5.0
144,1712092546.9535089,1712092546.9573703,5.0
145,1712092552.0534425,1712092552.058039,5.0
146,1712092557.1533895,1712092557.1567612,5.0
147,1712092562.2533722,1712092562.255622,5.0
148,1712092567.35345,1712092567.3586972,5.0
149,1712092572.4533668,1712092572.4555855,5.0
150,1712092577.5534244,1712092577.5564528,5.0
151,1712092582.6533804,1712092582.6561515,5.0
152,1712092587.7533748,1712092587.7558594,5.0
153,1712092592.8533573,1712092592.8569124,5.0
154,1712092597.953388,1712092597.9559476,5.0
155,1712092603.0534463,1712092603.0575175,5.0
156,1712092608.1533809,1712092608.1555724,5.0
157,1712092613.2533922,1712092613.2567165,5.0
158,1712092618.353407,1712092618.3571484,5.0
159,1712092623.4534547,1712092623.4582682,5.0
160,1712092628.5544662,1712092628.558537,5.0
161,1712092633.6539235,1712092633.658336,5.0
162,1712092638.753414,1712092638.7567406,5.0
163,1712092643.853471,1712092643.8672616,5.0
164,1712092648.953368,1712092648.9552422,5.0
165,1712092654.0533822,1712092654.0564978,5.0
166,1712092659.1534483,1712092659.159331,5.0
167,1712092664.2534034,1712092664.255889,5.0
168,1712092669.353464,1712092669.35799,5.0
169,1712092674.4534297,1712092674.456637,5.0
170,1712092679.453419,1712092679.4577553,5.0
171,1712092684.5533783,1712092684.555878,5.0
172,1712092689.653433,1712092689.660119,5.0
173,1712092694.75341,1712092694.7555423,5.0
174,1712092699.8533657,1712092699.855683,5.0
175,1712092704.953426,1712092704.9563913,5.0
176,1712092710.053373,1712092710.0555182,5.0
177,1712092715.1533852,1712092715.1576834,5.0
178,1712092720.1534114,1712092720.1566956,5.0
179,1712092725.2533739,1712092725.2561157,5.0
180,1712092730.353434,1712092730.356447,5.0
181,1712092735.4579523,1712092735.463843,5.0
182,1712092740.553421,1712092740.5572011,5.0
183,1712092745.653446,1712092745.6572762,5.0
184,1712092750.7534044,1712092750.7568927,5.0
185,1712092755.8534288,1712092755.856442,5.0
186,1712092760.9533632,1712092760.955465,5.0
187,1712092766.053364,1712092766.0555997,5.0
188,1712092771.1534178,1712092771.1570015,5.0
189,1712092776.2533758,1712092776.256032,5.0
190,1712092781.353475,1712092781.3566566,5.0
191,1712092786.4534667,1712092786.456979,5.0
192,1712092791.5534434,1712092791.5567744,5.0
