,vehicleid,delaytime,,
349,SE1355,6.294955969,,
350,SN1357,6.284225941,,
351,SE1356,6.271548033,,
352,SE1360,6.261642933,,
353,ES0337,49.19358301,,
354,ES0362,9.292280197,,
355,EN1349,38.10121512,,
356,EN1350,37.79139924,,
357,EW1347,42.59647632,,
358,EW1353,32.09963346,,
359,EN1354,32.40051794,,
360,EW1361,22.20481253,,
361,EN1358,25.49647832,,
362,EW1370,6.275799513,,
363,EW1373,6.274011374,,
364,SW0359,28.79184651,,
365,SW0363,23.36430287,,
366,SW0366,15.58011889,,
367,SW0369,14.06001639,,
368,SW0376,6.60907793,,
369,SN1364,27.89889598,,
370,SE1365,26.69990683,,
371,SN1367,22.19029427,,
372,SE1372,17.67859244,,
373,SN1371,18.86062431,,
374,SE1374,17.05349255,,
375,SN1378,6.299809694,,
376,SE1375,13.47141147,,
377,SE1377,6.276393175,,
378,ES0368,29.39915633,,
379,ES0380,7.19622159,,
380,ES0381,6.295962572,,
381,EW1383,6.60756278,,
382,EN1388,6.303411484,,
383,EW1389,6.30518508,,
384,EN1390,6.304459333,,
385,EW1393,6.292553425,,
386,EW1394,6.290565491,,
387,SW0379,41.07485294,,
388,SW0382,26.41729546,,
389,SW0384,24.90426373,,
390,SW0386,24.00528979,,
391,SW0387,6.59959054,,
392,SW0392,6.588227749,,
393,SN1398,17.70309114,,
394,SE1385,39.91111231,,
395,SE1391,31.81732798,,
396,SN1402,15.60836387,,
397,SE1399,19.49671817,,
398,SN1407,10.21626806,,
399,SE1400,19.48328376,,
400,SE1403,6.271762848,,
401,SE1405,6.273517609,,
402,SE1413,6.276968956,,
403,ES0395,33.29541492,,
404,ES0396,32.69499922,,
405,ES0401,26.38280082,,
406,ES0410,15.89480114,,
407,ES0411,15.89054251,,
408,ES0418,6.291170597,,
409,SE1416,10.49210334,,
410,SE1421,6.299235106,,
411,SE1422,6.293392181,,
412,EN1404,38.70408082,,
413,EW1397,45.32886958,,
