,vehicleid,delaytime,,
340,ES0294,84.58098626,,
341,WN0327,57.03703761,,
342,ES0308,6.274984837,,
343,WN0328,6.606756449,,
344,ES0312,6.278684378,,
345,WN0362,6.578703642,,
346,ES0314,6.279783487,,
347,ES0320,6.277164459,,
348,ES0332,6.271694422,,
349,ES0333,6.28736043,,
350,ES0341,6.27789712,,
351,ES0345,6.277922869,,
352,NW1325,65.76740551,,
353,SN1336,53.12984896,,
354,SE1330,60.0558722,,
355,NS1361,24.33689904,,
356,NW1342,46.85307527,,
357,SN1338,51.33383512,,
358,SE1352,34.54766679,,
359,NW1354,33.04362655,,
360,SN1357,31.51463938,,
361,SE1353,34.2350986,,
362,SE1355,34.23050714,,
363,NW1364,24.33215666,,
364,SN1368,21.63588953,,
365,SE1383,12.00116134,,
366,NW1367,5.968725681,,
367,SN1374,6.268129587,,
368,NW1386,5.957978249,,
369,SN1377,6.288487911,,
370,SN1379,6.281169176,,
371,SN1381,6.270930767,,
372,EN1376,19.78239417,,
373,EW1384,15.88755298,,
374,WE1370,25.81608868,,
375,EN1382,17.08456683,,
376,EW1385,15.56140733,,
377,WE1372,25.790874,,
378,EN1391,11.38329482,,
379,EW1388,13.17205405,,
380,WE1390,13.78564954,,
381,EW1389,13.16847253,,
382,WS1398,6.59091711,,
383,WE1399,6.579002857,,
384,WE1406,6.61059165,,
385,EN1405,6.294036388,,
386,EW1404,6.29470706,,
387,EW1407,6.288678408,,
388,WS1409,6.596152067,,
389,EN1413,6.302412748,,
390,WE1417,6.623939514,,
391,WS1418,6.655725241,,
392,SW0365,49.48234057,,
393,NE0358,55.52295184,,
394,NE0378,41.38502955,,
395,SW0369,45.29493594,,
396,SW0373,43.7787466,,
397,NE0393,28.48108387,,
398,SW0380,39.86789131,,
399,SW0395,6.585157633,,
400,SW0397,6.571841478,,
401,SW0410,6.557342291,,
402,ES0363,48.56446218,,
403,ES0371,48.5633564,,
404,WN0424,16.18113685,,
405,ES0375,48.56071258,,
406,WN0430,12.62518215,,
407,ES0392,44.67275929,,
408,WN0439,6.613359213,,
409,ES0412,28.77517176,,
410,ES0429,6.280832767,,
411,WN0446,6.607940912,,
412,EW1436,11.99433708,,
413,WS1419,27.90980244,,
414,EN1433,13.19925523,,
415,WE1423,23.36479115,,
416,WS1420,27.91813564,,
417,EN1448,6.298141479,,
418,WE1425,23.39336324,,
419,WE1432,16.82046819,,
420,WE1435,16.20879769,,
421,WE1444,11.39213204,,
422,WE1453,6.639298677,,
423,SN1387,55.72632432,,
424,SN1408,43.76500773,,
425,SE1396,50.66560006,,
426,NS1394,51.88148689,,
427,NW1403,46.83894992,,
428,SE1402,48.86904597,,
429,NS1400,48.59536815,,
430,NW1414,37.22132468,,
431,SN1411,41.05322027,,
432,NS1401,48.58755922,,
433,SE1415,38.3653636,,
434,NW1416,36.29651904,,
435,SN1422,32.05139232,,
436,NS1426,26.67666101,,
437,SE1421,35.0651648,,
438,NW1427,26.99313974,,
439,SN1428,27.8778348,,
440,NS1431,23.70055342,,
441,SE1438,20.98018885,,
442,NW1440,5.939990282,,
443,SN1437,6.276414394,,
444,NS1451,5.945407391,,
445,SE1443,6.260187864,,
446,SN1458,6.277088165,,
447,SN1459,6.285682917,,
448,NS1460,5.999324083,,
449,NW1461,6.080201626,,
450,WN0447,27.8817029,,
451,ES0452,22.19820523,,
452,WN0454,20.97197199,,
453,ES0455,19.18721557,,
454,WN0466,10.81890464,,
455,ES0464,10.49616528,,
456,ES0468,10.47917652,,
457,ES0471,6.265019894,,
458,SW0449,32.4104228,,
459,NE0434,41.39777398,,
460,NE0441,37.78147984,,
461,SW0457,23.12839532,,
462,NE0442,37.8034091,,
463,NE0445,36.59234118,,
464,NE0450,33.88836622,,
465,NE0456,6.558689833,,
466,NE0475,6.568075657,,
467,NE0478,6.580922604,,
468,NE0479,6.566082478,,
469,EN1484,9.300349951,,
470,EW1462,23.66908455,,
471,EW1463,23.38798475,,
472,WE1473,19.75332046,,
473,WE1474,19.46569419,,
474,WS1467,23.10077405,,
475,EW1472,19.78015065,,
476,WE1477,17.93775892,,
477,EW1482,13.1848948,,
478,WE1488,6.859263182,,
479,EW1483,12.88962173,,
480,EW1493,6.267576933,,
481,WE1496,6.578406572,,
482,EW1497,6.303130627,,
483,EN1498,6.299944878,,
484,NE0485,18.54858804,,
485,SW0489,13.77685857,,
486,NE0494,13.4585638,,
487,SW0491,13.47514915,,
488,SW0499,7.488396645,,
489,SW0506,6.604639769,,
490,WN0486,31.46821666,,
491,WN0492,28.19475007,,
492,NS1465,51.31470728,,
493,SN1470,50.38402295,,
494,SE1481,43.2059195,,
495,NS1469,51.32504296,,
496,NW1502,20.43749785,,
497,SN1476,47.07306075,,
498,SE1511,14.11206007,,
499,NS1480,43.50600696,,
500,NW1510,14.4306426,,
501,SN1504,19.805058,,
502,SE1516,10.19424987,,
503,NS1487,35.67406797,,
504,NW1519,9.014010668,,
505,NS1490,35.37269235,,
506,NW1520,7.820610285,,
507,SN1525,6.271263123,,
508,NS1495,5.974363565,,
509,NW1523,5.986286879,,
510,SE1528,6.266294241,,
511,NS1505,5.934404373,,
512,NW1526,5.931721926,,
513,SE1530,6.259055138,,
514,NS1518,5.92605567,,
515,NS1522,5.930149555,,
516,NS1524,5.982911825,,
517,NS1534,5.979650021,,
518,SE1536,6.308912277,,
519,NS1537,6.005074024,,
520,NS1538,5.992210627,,
521,NW1539,6.011521578,,
522,SW0509,27.59472489,,
523,NE0531,15.24228621,,
524,SW0514,22.79367399,,
