,vehicleid,delaytime
150,NE0141,43.50118971
151,NE0145,33.92039037
152,SW0143,38.08213162
153,SW0153,21.59288931
154,NE0147,31.19743705
155,SW0158,11.98927259
156,NE0150,27.6207428
157,SW0172,6.608423233
158,SN1159,22.79079461
159,NW1167,11.40517044
160,SE1171,10.49980807
161,NS1156,25.51439548
162,SN1170,11.70059919
163,NS1157,24.90383816
164,NS1163,19.20295024
165,NS1164,17.68533182
166,NS1165,17.69526911
167,NW1177,5.975290537
168,NS1166,5.963443995
169,ES0169,21.00130606
170,WN0149,50.74154925
171,ES0175,15.5896399
172,WN0161,32.12848258
173,ES0178,15.30270314
174,WN0174,20.71401978
175,WN0189,6.596672773
176,EN1186,7.483170986
177,EW1168,28.79898095
178,WE1179,20.68096781
179,WS1162,36.89793873
180,WS1173,27.60233188
181,WS1181,19.78182507
182,NS1182,25.18768978
183,NS1183,25.19393682
184,SE1187,19.48395705
185,NW1184,23.69200897
186,NS1193,7.797435522
187,NW1185,23.37955189
188,NS1195,7.19589448
189,NW1190,17.08087707
190,NS1198,6.28177619
191,NW1191,16.17879987
192,NW1192,5.989298582
193,NW1196,5.955035925
194,SE1200,6.291689396
195,WN0203,7.478830338
196,WN0205,6.633328199
197,SW0176,51.5869801
198,SW0180,49.48805785
199,SW0188,38.38992739
200,SW0194,27.89726591
201,NE0207,6.574825525
202,SW0202,6.573288441
203,WE1197,37.79027867
204,EN1201,32.70177078
205,WS1199,35.97256279
206,WS1206,20.59237528
207,WS1210,7.511642933
208,WS1212,6.594298124
209,EN1214,6.299519539
210,EW1215,6.309165478
211,NE0211,16.20839
212,NE0213,13.78244615
213,SN1219,12.60866165
214,SE1204,43.50707197
215,NS1209,27.01449442
216,NW1216,16.81022644
217,SE1208,34.18478417
218,NS1218,14.0954597
219,NW1217,14.39918423
220,SE1225,6.295447826
221,ES0221,18.89467096
222,WN0220,21.60917068
223,ES0222,17.09643769
224,ES0226,10.49852824
225,ES0227,10.20153785
226,WN0232,6.585267305
227,ES0231,6.28470993
228,NS1233,6.002988577
229,SN1235,6.318654776
230,SW0224,25.50024605
231,SW0230,17.38892746
232,EN1229,26.69888568
233,EW1234,15.9115746
234,WS1223,38.09410977
235,WS1228,29.08189821
236,EW1240,6.309919596
237,WE1242,6.607958317
238,EN1244,6.300513744
239,WS1246,6.572233438
240,WN0239,17.39040303
241,WN0245,11.10150337
242,WN0248,7.14950633
243,EW1249,8.399184704
244,WE1252,8.390210867
245,EW1254,6.300252676
246,NE0236,36.59743595
247,SW0253,11.70087147
248,NE0250,16.19995189
249,NE0256,6.594050884
250,ES0255,13.50093031
251,WN0258,11.98418498
252,WN0261,6.566420555
253,SE1251,28.79956412
254,NS1237,50.40438294
255,NW1241,45.61655331
256,NS1238,50.09194803
257,SE1259,14.10556293
258,NS1243,45.01724863
259,SE1260,12.59732056
260,NS1247,38.40514278
