,vehicleid,delaytime,,
418,SW0405,40.80142736,,
419,SW0409,39.30187988,,
420,SW0410,38.69994235,,
421,SW0419,20.99970531,,
422,SW0424,6.571796894,,
423,SN1426,12.59588504,,
424,SE1423,18.88722563,,
425,SE1429,10.17927408,,
426,SE1435,6.312776566,,
427,SN1437,6.310546398,,
428,ES0420,38.99160409,,
429,ES0432,15.29505086,,
430,ES0434,14.99268579,,
431,ES0441,6.278164864,,
432,ES0442,6.284451246,,
433,ES0452,6.302177191,,
434,EN1425,51.8938334,,
435,EN1428,48.2880764,,
436,EW1427,49.80951428,,
437,EW1431,44.99431634,,
438,EN1430,45.59472489,,
439,EW1450,10.80282593,,
440,EN1433,39.28104615,,
441,EN1436,36.87870622,,
442,EN1443,6.273596048,,
443,EN1448,6.277416706,,
444,EN1451,6.271259546,,
445,SN1439,38.68647099,,
446,SE1440,38.42121148,,
447,SN1444,34.76958776,,
448,SE1447,25.78508449,,
449,SN1445,32.96823215,,
450,SE1454,15.00010777,,
451,SN1446,30.57112265,,
452,SE1458,8.701924086,,
453,SN1453,13.73982382,,
454,SE1459,6.288271904,,
455,SN1455,6.281272888,,
456,SN1456,6.277007103,,
457,SN1457,6.310127735,,
458,SE1462,6.247750998,,
459,EN1465,9.618908882,,
460,EW1461,19.80616331,,
461,SN1467,12.58417821,,
462,SE1469,7.777826309,,
463,SN1468,12.57999611,,
464,SE1470,7.763509035,,
465,SW0438,76.48743415,,
466,SW0449,62.10659051,,
467,SW0460,43.51768708,,
468,SW0464,35.68615866,,
469,SW0466,6.592587233,,
470,SW0471,6.588814735,,
471,SW0473,6.584352255,,
472,ES0463,52.79868722,,
473,ES0472,36.59680438,,
474,ES0484,13.49687409,,
475,ES0487,8.091067553,,
476,ES0490,6.289818048,,
477,ES0493,6.273581743,,
478,EN1474,37.50278592,,
479,EW1476,35.7139585,,
480,EN1475,36.90269828,,
481,EW1477,34.20154548,,
482,EN1483,20.39072084,,
483,EW1478,33.30446601,,
484,EN1485,19.78534293,,
485,EW1481,21.87548566,,
486,EN1486,16.18119144,,
487,EW1489,13.16609693,,
488,SN1482,26.0869422,,
489,SE1479,36.61335254,,
490,SE1480,29.70490551,,
491,SN1491,15.86136627,,
492,SN1494,15.85906219,,
493,SE1488,20.38195682,,
494,SN1495,11.39538836,,
495,SE1496,10.7778697,,
496,SE1500,6.305347681,,
497,SE1501,6.294624805,,
498,SW0492,26.06956244,,
499,SW0497,15.61287522,,
500,SW0503,9.905052423,,
,,,,
,,21.37887428,,97.2815534
