,vehicleid,delaytime,,
368,WN0450,6.369099855,,
369,WN0452,6.357758522,,
370,WN0455,6.362071037,,
371,WN0474,6.844972372,,
372,EN1249,44.2119894,,
373,EW1278,44.22116828,,
374,WS1234,44.60286713,,
375,EN1264,43.80382514,,
376,EW1288,43.80067348,,
377,WE1245,44.59915686,,
378,WS1248,44.22067332,,
379,WE1247,44.23753142,,
380,EN1275,43.81682897,,
381,EW1317,43.81038952,,
382,EW1318,43.75049973,,
383,EW1320,43.82884765,,
384,WE1260,43.83770013,,
385,WS1266,44.28179455,,
386,EN1279,43.93333983,,
387,EW1327,44.08851886,,
388,WE1269,44.08968163,,
389,WS1274,44.50692677,,
390,EN1293,44.16457653,,
391,EW1332,15.50901675,,
392,WE1284,44.34202695,,
393,WS1290,44.39323664,,
394,EN1301,8.597841978,,
395,EW1341,8.844142199,,
396,WE1287,9.218850613,,
397,WS1291,9.263863325,,
398,EN1349,8.970233679,,
399,EW1364,9.221081734,,
400,WE1313,9.610321283,,
401,WS1296,9.652713299,,
402,EN1366,9.340959549,,
403,EW1387,9.522076607,,
404,WE1321,9.925292492,,
405,WS1298,9.947999001,,
406,EN1371,9.623887777,,
407,EW1388,9.62568903,,
408,WE1326,10.19974661,,
409,WS1310,10.23526359,,
410,EN1393,9.897801638,,
411,EW1403,9.896786451,,
412,WE1344,10.79285121,,
413,WE1352,10.79213667,,
414,WE1354,10.79130292,,
415,WE1356,10.7905302,,
416,WE1363,10.79041815,,
417,WE1397,10.79003096,,
418,WE1400,10.78910613,,
419,WE1413,10.78830385,,
420,WE1416,10.78364897,,
421,WS1311,10.8158071,,
422,WS1314,10.81468987,,
423,WS1331,10.81378651,,
424,WS1368,10.81298137,,
425,WS1372,10.8122375,,
426,WS1385,10.81119537,,
427,WS1386,10.80994034,,
428,WS1392,10.80881906,,
429,WS1415,10.8077631,,
430,EN1410,10.30192327,,
431,EW1414,10.30783415,,
432,WE1431,11.01615381,,
433,WS1443,11.01896524,,
434,EN1432,10.579,,
435,EW1419,10.57378888,,
436,EN1445,10.62763262,,
437,EW1437,10.61941218,,
438,WE1444,11.09683084,,
439,WS1451,11.08539224,,
440,EW1438,10.68922973,,
441,EN1461,10.71318722,,
442,EW1439,10.70087552,,
443,WE1448,11.19810581,,
